Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.869681	-14.869681
1	0.950747	150000	-14.631540	-29.501221
2	0.926679	150000	-14.409271	-43.910491
3	0.902980	150000	-14.192838	-58.103329
4	0.879648	150000	-13.969681	-72.073010
5	0.856682	150000	-13.785163	-85.858173
6	0.834079	150000	-13.787520	-99.645693
7	0.811838	150000	-13.665744	-113.311437
8	0.789957	150000	-13.367458	-126.678896
9	0.768433	150000	-13.146115	-139.825011
10	0.747266	150000	-13.161129	-152.986139
11	0.726452	150000	-12.948854	-165.934993
12	0.705989	150000	-12.691948	-178.626941
13	0.685877	150000	-12.432095	-191.059035
14	0.666112	150000	-12.301945	-203.360980
15	0.646693	150000	-12.059041	-215.420021
16	0.627618	150000	-11.892905	-227.312926
17	0.608884	150000	-11.782744	-239.095670
18	0.590490	150000	-11.569893	-250.665563
19	0.572433	150000	-11.386630	-262.052193
20	0.554712	150000	-11.133372	-273.185565
21	0.537324	150000	-10.986548	-284.172112
22	0.520268	150000	-10.702717	-294.874829
23	0.503540	150000	-10.507999	-305.382828
24	0.487139	150000	-10.346874	-315.729703
25	0.471063	150000	-10.219221	-325.948923
26	0.455310	150000	-9.827376	-335.776299
27	0.439877	150000	-9.713801	-345.490100
28	0.424762	150000	-9.554301	-355.044401
29	0.409963	150000	-9.361168	-364.405569
30	0.395478	150000	-9.211907	-373.617476
31	0.381305	150000	-9.065611	-382.683087
32	0.367440	150000	-8.750126	-391.433213
33	0.353883	150000	-8.580883	-400.014095
34	0.340630	150000	-8.334170	-408.348266
35	0.327680	150000	-8.202305	-416.550571
36	0.315030	150000	-8.110648	-424.661219
37	0.302677	150000	-7.832349	-432.493568
38	0.290619	150000	-7.709948	-440.203517
39	0.278855	150000	-7.504878	-447.708394
40	0.267381	150000	-7.324953	-455.033348
41	0.256195	150000	-7.147913	-462.181261
42	0.245294	150000	-7.045061	-469.226322
43	0.234677	150000	-6.763760	-475.990081
44	0.224340	150000	-6.620808	-482.610889
45	0.214281	150000	-6.464497	-489.075386
46	0.204498	150000	-6.268216	-495.343602
47	0.194988	150000	-6.126774	-501.470376
48	0.185749	150000	-6.072095	-507.542471
49	0.176777	150000	-5.726152	-513.268623
50	0.168070	150000	-5.749325	-519.017948
51	0.159626	150000	-5.837296	-524.855244
52	0.151441	150000	-5.736260	-530.591504
53	0.143514	150000	-5.497273	-536.088777
54	0.135841	150000	-5.260824	-541.349601
55	0.128420	150000	-5.620159	-546.969760
56	0.121247	150000	-4.890130	-551.859890
57	0.114320	150000	-4.581909	-556.441799
58	0.107637	150000	-4.492245	-560.934044
59	0.101193	150000	-4.392421	-565.326465
60	0.094986	150000	-4.351819	-569.678284
61	0.089014	150000	-4.446345	-574.124629
62	0.083273	150000	-4.338099	-578.462727
63	0.077760	150000	-4.205102	-582.667829
64	0.072472	150000	-4.018212	-586.686041
65	0.067406	150000	-3.951432	-590.637473
66	0.062558	150000	-3.671752	-594.309225
67	0.057926	150000	-3.671103	-597.980328
68	0.053506	150000	-3.566844	-601.547173
69	0.049295	150000	-3.356048	-604.903221
70	0.045289	150000	-3.235510	-608.138730
71	0.041485	150000	-3.049417	-611.188148
72	0.037880	150000	-3.043659	-614.231807
73	0.034469	150000	-3.121377	-617.353184
74	0.031250	150000	-2.943172	-620.296356
75	0.028218	150000	-2.806401	-623.102757
76	0.025370	150000	-2.691297	-625.794054
77	0.022702	150000	-2.838431	-628.632485
78	0.020209	150000	-3.445138	-632.077623
79	0.017889	150000	-2.829187	-634.906811
80	0.015736	150000	-3.131872	-638.038683
81	0.013746	150000	-2.900013	-640.938696
82	0.011916	150000	-2.651888	-643.590584
83	0.010240	150000	-2.540551	-646.131135
84	0.008714	150000	-2.316227	-648.447362
85	0.007334	150000	-2.122995	-650.570357
86	0.006093	150000	-1.945621	-652.515977
87	0.004988	150000	-1.800376	-654.316354
88	0.004013	150000	-1.551143	-655.867497
89	0.003162	150000	-1.445688	-657.313184
90	0.002430	150000	-1.258947	-658.572131
91	0.001810	150000	-1.072739	-659.644870
92	0.001296	150000	-0.954583	-660.599453
93	0.000882	150000	-0.768596	-661.368049
94	0.000559	150000	-0.633215	-662.001264
95	0.000320	150000	-0.518400	-662.519664
96	0.000156	150000	-0.405947	-662.925611
97	0.000057	150000	-0.439187	-663.364797
98	0.000010	150000	-0.486696	-663.851494
99	0.000000	150000	-0.139204	-663.990698
Log marginal likelihood:	-663.990698
