Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-16.727089	-16.727089
1	0.950747	150000	-16.429918	-33.157006
2	0.926679	150000	-16.157929	-49.314936
3	0.902980	150000	-15.923768	-65.238704
4	0.879648	150000	-15.664327	-80.903030
5	0.856682	150000	-15.486486	-96.389516
6	0.834079	150000	-15.234760	-111.624276
7	0.811838	150000	-15.001441	-126.625717
8	0.789957	150000	-14.350175	-140.975893
9	0.768433	150000	-13.849436	-154.825329
10	0.747266	150000	-13.552623	-168.377952
11	0.726452	150000	-13.371348	-181.749299
12	0.705989	150000	-13.161135	-194.910434
13	0.685877	150000	-12.840934	-207.751368
14	0.666112	150000	-12.705756	-220.457124
15	0.646693	150000	-12.105717	-232.562841
16	0.627618	150000	-11.894048	-244.456889
17	0.608884	150000	-11.664287	-256.121176
18	0.590490	150000	-11.457395	-267.578571
19	0.572433	150000	-11.231972	-278.810543
20	0.554712	150000	-11.074107	-289.884650
21	0.537324	150000	-11.198850	-301.083500
22	0.520268	150000	-10.923029	-312.006529
23	0.503540	150000	-10.390595	-322.397124
24	0.487139	150000	-10.208988	-332.606112
25	0.471063	150000	-9.952089	-342.558201
26	0.455310	150000	-9.837066	-352.395267
27	0.439877	150000	-9.543262	-361.938530
28	0.424762	150000	-9.391245	-371.329774
29	0.409963	150000	-9.186592	-380.516366
30	0.395478	150000	-8.949528	-389.465894
31	0.381305	150000	-8.815697	-398.281591
32	0.367440	150000	-8.646061	-406.927652
33	0.353883	150000	-8.412494	-415.340146
34	0.340630	150000	-8.199123	-423.539270
35	0.327680	150000	-8.046656	-431.585925
36	0.315030	150000	-7.865867	-439.451792
37	0.302677	150000	-7.742419	-447.194210
38	0.290619	150000	-7.518593	-454.712803
39	0.278855	150000	-7.346298	-462.059102
40	0.267381	150000	-7.210654	-469.269756
41	0.256195	150000	-7.003781	-476.273537
42	0.245294	150000	-6.840563	-483.114100
43	0.234677	150000	-6.703917	-489.818016
44	0.224340	150000	-6.503737	-496.321753
45	0.214281	150000	-6.328649	-502.650402
46	0.204498	150000	-6.148246	-508.798648
47	0.194988	150000	-5.947126	-514.745773
48	0.185749	150000	-5.826326	-520.572099
49	0.176777	150000	-5.755556	-526.327656
50	0.168070	150000	-5.741433	-532.069089
51	0.159626	150000	-5.455315	-537.524403
52	0.151441	150000	-5.262442	-542.786846
53	0.143514	150000	-5.090570	-547.877416
54	0.135841	150000	-5.065413	-552.942829
55	0.128420	150000	-4.823323	-557.766152
56	0.121247	150000	-4.631371	-562.397523
57	0.114320	150000	-4.635525	-567.033048
58	0.107637	150000	-4.514709	-571.547757
59	0.101193	150000	-4.213034	-575.760791
60	0.094986	150000	-4.238226	-579.999017
61	0.089014	150000	-4.221211	-584.220228
62	0.083273	150000	-4.129961	-588.350189
63	0.077760	150000	-4.330863	-592.681052
64	0.072472	150000	-4.319698	-597.000750
65	0.067406	150000	-4.223008	-601.223758
66	0.062558	150000	-4.029414	-605.253172
67	0.057926	150000	-3.698563	-608.951736
68	0.053506	150000	-3.551458	-612.503194
69	0.049295	150000	-3.278215	-615.781409
70	0.045289	150000	-3.406448	-619.187858
71	0.041485	150000	-3.312492	-622.500350
72	0.037880	150000	-3.033495	-625.533846
73	0.034469	150000	-2.854012	-628.387857
74	0.031250	150000	-2.728619	-631.116476
75	0.028218	150000	-2.933604	-634.050081
76	0.025370	150000	-3.091290	-637.141371
77	0.022702	150000	-3.688952	-640.830323
78	0.020209	150000	-3.443065	-644.273388
79	0.017889	150000	-3.336107	-647.609495
80	0.015736	150000	-3.155739	-650.765234
81	0.013746	150000	-2.916121	-653.681355
82	0.011916	150000	-2.723110	-656.404465
83	0.010240	150000	-2.529005	-658.933470
84	0.008714	150000	-2.332798	-661.266268
85	0.007334	150000	-2.133584	-663.399852
86	0.006093	150000	-1.952878	-665.352730
87	0.004988	150000	-1.779320	-667.132050
88	0.004013	150000	-1.631132	-668.763182
89	0.003162	150000	-1.420988	-670.184170
90	0.002430	150000	-1.257138	-671.441308
91	0.001810	150000	-1.132012	-672.573320
92	0.001296	150000	-0.934281	-673.507601
93	0.000882	150000	-0.840602	-674.348203
94	0.000559	150000	-0.669403	-675.017606
95	0.000320	150000	-0.496703	-675.514309
96	0.000156	150000	-0.380351	-675.894659
97	0.000057	150000	-0.375850	-676.270509
98	0.000010	150000	-0.465806	-676.736315
99	0.000000	150000	-0.140362	-676.876677
Log marginal likelihood:	-676.876677
