Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.217451	-15.217451
1	0.950747	150000	-14.993798	-30.211249
2	0.926679	150000	-14.759645	-44.970894
3	0.902980	150000	-14.639585	-59.610479
4	0.879648	150000	-14.378024	-73.988504
5	0.856682	150000	-14.170439	-88.158943
6	0.834079	150000	-13.959156	-102.118098
7	0.811838	150000	-13.699114	-115.817213
8	0.789957	150000	-13.582091	-129.399303
9	0.768433	150000	-13.352337	-142.751641
10	0.747266	150000	-13.093488	-155.845129
11	0.726452	150000	-13.024436	-168.869565
12	0.705989	150000	-12.767770	-181.637335
13	0.685877	150000	-12.675054	-194.312388
14	0.666112	150000	-12.507884	-206.820272
15	0.646693	150000	-12.113147	-218.933419
16	0.627618	150000	-12.170302	-231.103722
17	0.608884	150000	-11.935591	-243.039312
18	0.590490	150000	-11.726276	-254.765588
19	0.572433	150000	-11.458844	-266.224432
20	0.554712	150000	-11.373683	-277.598115
21	0.537324	150000	-11.033807	-288.631923
22	0.520268	150000	-10.923950	-299.555873
23	0.503540	150000	-10.832193	-310.388066
24	0.487139	150000	-10.583135	-320.971201
25	0.471063	150000	-10.365179	-331.336380
26	0.455310	150000	-10.150326	-341.486706
27	0.439877	150000	-9.946052	-351.432758
28	0.424762	150000	-9.876904	-361.309662
29	0.409963	150000	-9.493838	-370.803500
30	0.395478	150000	-9.467422	-380.270921
31	0.381305	150000	-9.378103	-389.649024
32	0.367440	150000	-8.983410	-398.632435
33	0.353883	150000	-8.801971	-407.434405
34	0.340630	150000	-8.835147	-416.269552
35	0.327680	150000	-8.574318	-424.843869
36	0.315030	150000	-8.249414	-433.093283
37	0.302677	150000	-8.106987	-441.200270
38	0.290619	150000	-7.870571	-449.070841
39	0.278855	150000	-7.892688	-456.963529
40	0.267381	150000	-7.679174	-464.642703
41	0.256195	150000	-7.397500	-472.040203
42	0.245294	150000	-7.537121	-479.577324
43	0.234677	150000	-7.190115	-486.767439
44	0.224340	150000	-6.989525	-493.756965
45	0.214281	150000	-6.860632	-500.617597
46	0.204498	150000	-6.852749	-507.470346
47	0.194988	150000	-6.414434	-513.884780
48	0.185749	150000	-6.286343	-520.171123
49	0.176777	150000	-6.189531	-526.360654
50	0.168070	150000	-6.051493	-532.412148
51	0.159626	150000	-5.792164	-538.204312
52	0.151441	150000	-5.631373	-543.835685
53	0.143514	150000	-5.915447	-549.751132
54	0.135841	150000	-5.750221	-555.501353
55	0.128420	150000	-5.116615	-560.617967
56	0.121247	150000	-5.080857	-565.698824
57	0.114320	150000	-5.219510	-570.918333
58	0.107637	150000	-5.195656	-576.113989
59	0.101193	150000	-5.074950	-581.188939
60	0.094986	150000	-4.847538	-586.036477
61	0.089014	150000	-4.673479	-590.709956
62	0.083273	150000	-4.597776	-595.307733
63	0.077760	150000	-4.318754	-599.626486
64	0.072472	150000	-3.942575	-603.569062
65	0.067406	150000	-4.032801	-607.601862
66	0.062558	150000	-3.805838	-611.407700
67	0.057926	150000	-3.707443	-615.115143
68	0.053506	150000	-3.543021	-618.658164
69	0.049295	150000	-3.418945	-622.077109
70	0.045289	150000	-3.226995	-625.304104
71	0.041485	150000	-3.127782	-628.431886
72	0.037880	150000	-2.987828	-631.419714
73	0.034469	150000	-2.887611	-634.307325
74	0.031250	150000	-2.712324	-637.019649
75	0.028218	150000	-2.558039	-639.577689
76	0.025370	150000	-2.378759	-641.956448
77	0.022702	150000	-2.285344	-644.241792
78	0.020209	150000	-2.153367	-646.395159
79	0.017889	150000	-1.982963	-648.378122
80	0.015736	150000	-1.888453	-650.266575
81	0.013746	150000	-1.791977	-652.058552
82	0.011916	150000	-1.646961	-653.705513
83	0.010240	150000	-1.542773	-655.248287
84	0.008714	150000	-1.450294	-656.698581
85	0.007334	150000	-1.366805	-658.065386
86	0.006093	150000	-1.235319	-659.300705
87	0.004988	150000	-1.249348	-660.550053
88	0.004013	150000	-1.223780	-661.773833
89	0.003162	150000	-1.056447	-662.830280
90	0.002430	150000	-0.987120	-663.817400
91	0.001810	150000	-0.861608	-664.679008
92	0.001296	150000	-0.849242	-665.528250
93	0.000882	150000	-0.681177	-666.209428
94	0.000559	150000	-0.499546	-666.708973
95	0.000320	150000	-0.391728	-667.100702
96	0.000156	150000	-0.306311	-667.407012
97	0.000057	150000	-0.183117	-667.590129
98	0.000010	150000	-0.085292	-667.675422
99	0.000000	150000	-0.018938	-667.694360
Log marginal likelihood:	-667.694360
