Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.926607	-14.926607
1	0.950747	150000	-14.719456	-29.646063
2	0.926679	150000	-14.516726	-44.162789
3	0.902980	150000	-14.292490	-58.455279
4	0.879648	150000	-14.044676	-72.499955
5	0.856682	150000	-13.895733	-86.395688
6	0.834079	150000	-13.672713	-100.068401
7	0.811838	150000	-13.485459	-113.553860
8	0.789957	150000	-13.218650	-126.772510
9	0.768433	150000	-12.998532	-139.771043
10	0.747266	150000	-12.802003	-152.573045
11	0.726452	150000	-12.800213	-165.373258
12	0.705989	150000	-12.649910	-178.023168
13	0.685877	150000	-12.531417	-190.554585
14	0.666112	150000	-12.340660	-202.895245
15	0.646693	150000	-12.130890	-215.026135
16	0.627618	150000	-11.938001	-226.964136
17	0.608884	150000	-11.690609	-238.654745
18	0.590490	150000	-11.361598	-250.016343
19	0.572433	150000	-11.234625	-261.250967
20	0.554712	150000	-11.004603	-272.255570
21	0.537324	150000	-10.846527	-283.102097
22	0.520268	150000	-10.679736	-293.781833
23	0.503540	150000	-10.475865	-304.257698
24	0.487139	150000	-10.318079	-314.575777
25	0.471063	150000	-10.072763	-324.648540
26	0.455310	150000	-9.900483	-334.549022
27	0.439877	150000	-9.750400	-344.299422
28	0.424762	150000	-9.493887	-353.793309
29	0.409963	150000	-9.350904	-363.144213
30	0.395478	150000	-9.129839	-372.274052
31	0.381305	150000	-8.922599	-381.196651
32	0.367440	150000	-8.768691	-389.965342
33	0.353883	150000	-8.570313	-398.535655
34	0.340630	150000	-8.369822	-406.905477
35	0.327680	150000	-8.193790	-415.099267
36	0.315030	150000	-8.041210	-423.140477
37	0.302677	150000	-7.852795	-430.993272
38	0.290619	150000	-7.678945	-438.672216
39	0.278855	150000	-7.572469	-446.244685
40	0.267381	150000	-7.302944	-453.547629
41	0.256195	150000	-7.157286	-460.704915
42	0.245294	150000	-6.988829	-467.693743
43	0.234677	150000	-6.777951	-474.471694
44	0.224340	150000	-6.654270	-481.125964
45	0.214281	150000	-6.420803	-487.546767
46	0.204498	150000	-6.254613	-493.801380
47	0.194988	150000	-6.149691	-499.951071
48	0.185749	150000	-6.031019	-505.982089
49	0.176777	150000	-5.831931	-511.814020
50	0.168070	150000	-5.697491	-517.511511
51	0.159626	150000	-5.539782	-523.051293
52	0.151441	150000	-5.389531	-528.440824
53	0.143514	150000	-5.517572	-533.958396
54	0.135841	150000	-5.266905	-539.225301
55	0.128420	150000	-5.014383	-544.239684
56	0.121247	150000	-4.967038	-549.206722
57	0.114320	150000	-4.596283	-553.803005
58	0.107637	150000	-4.588419	-558.391424
59	0.101193	150000	-4.548694	-562.940118
60	0.094986	150000	-4.219158	-567.159276
61	0.089014	150000	-4.068084	-571.227360
62	0.083273	150000	-4.149801	-575.377161
63	0.077760	150000	-3.966860	-579.344022
64	0.072472	150000	-3.894960	-583.238982
65	0.067406	150000	-3.928354	-587.167336
66	0.062558	150000	-3.838012	-591.005348
67	0.057926	150000	-3.676028	-594.681376
68	0.053506	150000	-3.553721	-598.235097
69	0.049295	150000	-3.416317	-601.651414
70	0.045289	150000	-3.198863	-604.850276
71	0.041485	150000	-3.131558	-607.981834
72	0.037880	150000	-3.024674	-611.006509
73	0.034469	150000	-2.851125	-613.857633
74	0.031250	150000	-2.732594	-616.590227
75	0.028218	150000	-2.630796	-619.221023
76	0.025370	150000	-2.488672	-621.709695
77	0.022702	150000	-2.521528	-624.231223
78	0.020209	150000	-2.356200	-626.587424
79	0.017889	150000	-2.453370	-629.040794
80	0.015736	150000	-2.437998	-631.478792
81	0.013746	150000	-2.735712	-634.214504
82	0.011916	150000	-2.571146	-636.785650
83	0.010240	150000	-2.326235	-639.111885
84	0.008714	150000	-2.187575	-641.299460
85	0.007334	150000	-2.073281	-643.372741
86	0.006093	150000	-1.947501	-645.320242
87	0.004988	150000	-1.730552	-647.050794
88	0.004013	150000	-1.600415	-648.651209
89	0.003162	150000	-1.435184	-650.086394
90	0.002430	150000	-1.269295	-651.355688
91	0.001810	150000	-1.127523	-652.483212
92	0.001296	150000	-0.956021	-653.439233
93	0.000882	150000	-0.803921	-654.243155
94	0.000559	150000	-0.626463	-654.869617
95	0.000320	150000	-0.497299	-655.366916
96	0.000156	150000	-0.391990	-655.758906
97	0.000057	150000	-0.463507	-656.222413
98	0.000010	150000	-0.447361	-656.669775
99	0.000000	150000	-0.151169	-656.820943
Log marginal likelihood:	-656.820943
