Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.994273	-14.994273
1	0.950747	150000	-14.743571	-29.737845
2	0.926679	150000	-14.497987	-44.235831
3	0.902980	150000	-14.306572	-58.542403
4	0.879648	150000	-14.061228	-72.603631
5	0.856682	150000	-13.876825	-86.480456
6	0.834079	150000	-13.657339	-100.137795
7	0.811838	150000	-13.417515	-113.555309
8	0.789957	150000	-13.245551	-126.800861
9	0.768433	150000	-13.046034	-139.846894
10	0.747266	150000	-12.895629	-152.742523
11	0.726452	150000	-12.633683	-165.376206
12	0.705989	150000	-12.417263	-177.793468
13	0.685877	150000	-12.186468	-189.979937
14	0.666112	150000	-12.041612	-202.021548
15	0.646693	150000	-11.922053	-213.943601
16	0.627618	150000	-11.887970	-225.831572
17	0.608884	150000	-11.658452	-237.490024
18	0.590490	150000	-11.415910	-248.905934
19	0.572433	150000	-11.299533	-260.205467
20	0.554712	150000	-11.034906	-271.240373
21	0.537324	150000	-10.770396	-282.010769
22	0.520268	150000	-10.543874	-292.554643
23	0.503540	150000	-10.499485	-303.054128
24	0.487139	150000	-10.271745	-313.325873
25	0.471063	150000	-10.128944	-323.454817
26	0.455310	150000	-9.872487	-333.327304
27	0.439877	150000	-9.735141	-343.062445
28	0.424762	150000	-9.485790	-352.548235
29	0.409963	150000	-9.375370	-361.923605
30	0.395478	150000	-9.116602	-371.040207
31	0.381305	150000	-8.931806	-379.972012
32	0.367440	150000	-8.764857	-388.736870
33	0.353883	150000	-8.537288	-397.274158
34	0.340630	150000	-8.381436	-405.655594
35	0.327680	150000	-8.318507	-413.974101
36	0.315030	150000	-8.047158	-422.021259
37	0.302677	150000	-7.872619	-429.893877
38	0.290619	150000	-7.636228	-437.530105
39	0.278855	150000	-7.506609	-445.036715
40	0.267381	150000	-7.308521	-452.345236
41	0.256195	150000	-7.135391	-459.480626
42	0.245294	150000	-7.023032	-466.503658
43	0.234677	150000	-6.837310	-473.340968
44	0.224340	150000	-6.672036	-480.013004
45	0.214281	150000	-6.502607	-486.515611
46	0.204498	150000	-6.328643	-492.844253
47	0.194988	150000	-6.328799	-499.173052
48	0.185749	150000	-6.184781	-505.357833
49	0.176777	150000	-6.006108	-511.363941
50	0.168070	150000	-5.857738	-517.221679
51	0.159626	150000	-5.769486	-522.991165
52	0.151441	150000	-5.511672	-528.502837
53	0.143514	150000	-5.219191	-533.722029
54	0.135841	150000	-5.065593	-538.787621
55	0.128420	150000	-4.859566	-543.647187
56	0.121247	150000	-4.760931	-548.408118
57	0.114320	150000	-4.718799	-553.126917
58	0.107637	150000	-4.648592	-557.775508
59	0.101193	150000	-4.407226	-562.182735
60	0.094986	150000	-4.279357	-566.462091
61	0.089014	150000	-4.293005	-570.755096
62	0.083273	150000	-4.079969	-574.835066
63	0.077760	150000	-3.844994	-578.680059
64	0.072472	150000	-3.792983	-582.473042
65	0.067406	150000	-3.895422	-586.368464
66	0.062558	150000	-3.556640	-589.925104
67	0.057926	150000	-3.420694	-593.345799
68	0.053506	150000	-3.215500	-596.561299
69	0.049295	150000	-3.208736	-599.770035
70	0.045289	150000	-3.205383	-602.975418
71	0.041485	150000	-3.105866	-606.081284
72	0.037880	150000	-2.993538	-609.074823
73	0.034469	150000	-2.863522	-611.938344
74	0.031250	150000	-2.733951	-614.672296
75	0.028218	150000	-2.638167	-617.310462
76	0.025370	150000	-2.553095	-619.863557
77	0.022702	150000	-2.491192	-622.354750
78	0.020209	150000	-2.322550	-624.677300
79	0.017889	150000	-2.297571	-626.974871
80	0.015736	150000	-2.781255	-629.756126
81	0.013746	150000	-2.857493	-632.613620
82	0.011916	150000	-2.670123	-635.283743
83	0.010240	150000	-2.477582	-637.761325
84	0.008714	150000	-2.310106	-640.071431
85	0.007334	150000	-2.127984	-642.199415
86	0.006093	150000	-1.976817	-644.176233
87	0.004988	150000	-1.838836	-646.015069
88	0.004013	150000	-1.644608	-647.659677
89	0.003162	150000	-1.404357	-649.064034
90	0.002430	150000	-1.280702	-650.344736
91	0.001810	150000	-1.126501	-651.471237
92	0.001296	150000	-0.965100	-652.436338
93	0.000882	150000	-0.778229	-653.214566
94	0.000559	150000	-0.654114	-653.868680
95	0.000320	150000	-0.523946	-654.392626
96	0.000156	150000	-0.440841	-654.833467
97	0.000057	150000	-0.472395	-655.305862
98	0.000010	150000	-0.503010	-655.808871
99	0.000000	150000	-0.178675	-655.987546
Log marginal likelihood:	-655.987546
