Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.055839	-15.055839
1	0.950747	150000	-15.020790	-30.076629
2	0.926679	150000	-14.667728	-44.744357
3	0.902980	150000	-14.416967	-59.161324
4	0.879648	150000	-14.117129	-73.278453
5	0.856682	150000	-13.716945	-86.995398
6	0.834079	150000	-13.478743	-100.474141
7	0.811838	150000	-13.525340	-113.999482
8	0.789957	150000	-13.314905	-127.314387
9	0.768433	150000	-13.103365	-140.417751
10	0.747266	150000	-12.932290	-153.350042
11	0.726452	150000	-12.583532	-165.933574
12	0.705989	150000	-12.594469	-178.528043
13	0.685877	150000	-12.368195	-190.896239
14	0.666112	150000	-12.116703	-203.012942
15	0.646693	150000	-11.930516	-214.943458
16	0.627618	150000	-11.660360	-226.603818
17	0.608884	150000	-11.406578	-238.010396
18	0.590490	150000	-11.216499	-249.226894
19	0.572433	150000	-11.234002	-260.460896
20	0.554712	150000	-10.893351	-271.354247
21	0.537324	150000	-10.861784	-282.216032
22	0.520268	150000	-10.622254	-292.838286
23	0.503540	150000	-10.259442	-303.097728
24	0.487139	150000	-10.221217	-313.318945
25	0.471063	150000	-10.172916	-323.491861
26	0.455310	150000	-9.961696	-333.453557
27	0.439877	150000	-9.791848	-343.245405
28	0.424762	150000	-9.528841	-352.774246
29	0.409963	150000	-9.347867	-362.122113
30	0.395478	150000	-9.173788	-371.295901
31	0.381305	150000	-8.953763	-380.249664
32	0.367440	150000	-8.749516	-388.999180
33	0.353883	150000	-8.573920	-397.573100
34	0.340630	150000	-8.322615	-405.895715
35	0.327680	150000	-8.088880	-413.984595
36	0.315030	150000	-7.993949	-421.978544
37	0.302677	150000	-7.899198	-429.877742
38	0.290619	150000	-7.674332	-437.552074
39	0.278855	150000	-7.527700	-445.079774
40	0.267381	150000	-7.356420	-452.436194
41	0.256195	150000	-7.154428	-459.590622
42	0.245294	150000	-6.963918	-466.554540
43	0.234677	150000	-6.948808	-473.503348
44	0.224340	150000	-6.723700	-480.227048
45	0.214281	150000	-6.464713	-486.691761
46	0.204498	150000	-6.296703	-492.988464
47	0.194988	150000	-6.120737	-499.109201
48	0.185749	150000	-5.989632	-505.098833
49	0.176777	150000	-5.887278	-510.986111
50	0.168070	150000	-5.674721	-516.660832
51	0.159626	150000	-5.458413	-522.119245
52	0.151441	150000	-5.479572	-527.598818
53	0.143514	150000	-5.237622	-532.836439
54	0.135841	150000	-4.961247	-537.797687
55	0.128420	150000	-4.920122	-542.717809
56	0.121247	150000	-4.789353	-547.507162
57	0.114320	150000	-4.685716	-552.192878
58	0.107637	150000	-4.522245	-556.715123
59	0.101193	150000	-4.394812	-561.109935
60	0.094986	150000	-4.147116	-565.257051
61	0.089014	150000	-4.009454	-569.266505
62	0.083273	150000	-3.961500	-573.228005
63	0.077760	150000	-4.016386	-577.244390
64	0.072472	150000	-3.890425	-581.134816
65	0.067406	150000	-3.764923	-584.899738
66	0.062558	150000	-3.645094	-588.544832
67	0.057926	150000	-3.320571	-591.865403
68	0.053506	150000	-3.444143	-595.309546
69	0.049295	150000	-3.473032	-598.782578
70	0.045289	150000	-3.297630	-602.080207
71	0.041485	150000	-3.023229	-605.103436
72	0.037880	150000	-2.937006	-608.040442
73	0.034469	150000	-2.912604	-610.953046
74	0.031250	150000	-2.784322	-613.737367
75	0.028218	150000	-2.762077	-616.499444
76	0.025370	150000	-2.582663	-619.082107
77	0.022702	150000	-2.465920	-621.548027
78	0.020209	150000	-2.683388	-624.231414
79	0.017889	150000	-3.061905	-627.293320
80	0.015736	150000	-2.889921	-630.183240
81	0.013746	150000	-2.472356	-632.655597
82	0.011916	150000	-2.558809	-635.214406
83	0.010240	150000	-2.431601	-637.646007
84	0.008714	150000	-2.315990	-639.961997
85	0.007334	150000	-2.077742	-642.039739
86	0.006093	150000	-1.939061	-643.978800
87	0.004988	150000	-1.790302	-645.769102
88	0.004013	150000	-1.607941	-647.377043
89	0.003162	150000	-1.427192	-648.804235
90	0.002430	150000	-1.258635	-650.062869
91	0.001810	150000	-1.148898	-651.211767
92	0.001296	150000	-0.976055	-652.187822
93	0.000882	150000	-0.805911	-652.993734
94	0.000559	150000	-0.660677	-653.654410
95	0.000320	150000	-0.502606	-654.157016
96	0.000156	150000	-0.402719	-654.559735
97	0.000057	150000	-0.390344	-654.950079
98	0.000010	150000	-0.396670	-655.346748
99	0.000000	150000	-0.158906	-655.505655
Log marginal likelihood:	-655.505655
