Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.649643	-15.649643
1	0.950747	150000	-15.468028	-31.117671
2	0.926679	150000	-15.180807	-46.298477
3	0.902980	150000	-14.948617	-61.247094
4	0.879648	150000	-14.723349	-75.970443
5	0.856682	150000	-14.527527	-90.497970
6	0.834079	150000	-14.268962	-104.766932
7	0.811838	150000	-14.045716	-118.812647
8	0.789957	150000	-13.803647	-132.616295
9	0.768433	150000	-13.585733	-146.202028
10	0.747266	150000	-13.372808	-159.574836
11	0.726452	150000	-13.112679	-172.687514
12	0.705989	150000	-12.806889	-185.494403
13	0.685877	150000	-12.624498	-198.118901
14	0.666112	150000	-12.491862	-210.610763
15	0.646693	150000	-12.274449	-222.885212
16	0.627618	150000	-12.052060	-234.937272
17	0.608884	150000	-11.851941	-246.789213
18	0.590490	150000	-11.634015	-258.423228
19	0.572433	150000	-11.445802	-269.869029
20	0.554712	150000	-11.259141	-281.128170
21	0.537324	150000	-11.012247	-292.140417
22	0.520268	150000	-10.854541	-302.994958
23	0.503540	150000	-10.668781	-313.663739
24	0.487139	150000	-10.499102	-324.162841
25	0.471063	150000	-10.249711	-334.412553
26	0.455310	150000	-10.030340	-344.442893
27	0.439877	150000	-9.842737	-354.285630
28	0.424762	150000	-9.725076	-364.010706
29	0.409963	150000	-9.433370	-373.444076
30	0.395478	150000	-9.218935	-382.663012
31	0.381305	150000	-9.029306	-391.692317
32	0.367440	150000	-8.854367	-400.546684
33	0.353883	150000	-8.685220	-409.231904
34	0.340630	150000	-8.496916	-417.728820
35	0.327680	150000	-8.598413	-426.327233
36	0.315030	150000	-8.365868	-434.693100
37	0.302677	150000	-8.080117	-442.773217
38	0.290619	150000	-7.751452	-450.524669
39	0.278855	150000	-7.910731	-458.435400
40	0.267381	150000	-7.671701	-466.107101
41	0.256195	150000	-7.337466	-473.444567
42	0.245294	150000	-7.057587	-480.502154
43	0.234677	150000	-6.874593	-487.376747
44	0.224340	150000	-6.682722	-494.059468
45	0.214281	150000	-6.580736	-500.640205
46	0.204498	150000	-6.343348	-506.983553
47	0.194988	150000	-6.242387	-513.225940
48	0.185749	150000	-5.991814	-519.217754
49	0.176777	150000	-5.859987	-525.077741
50	0.168070	150000	-5.851714	-530.929456
51	0.159626	150000	-5.774181	-536.703637
52	0.151441	150000	-5.591017	-542.294654
53	0.143514	150000	-5.360585	-547.655239
54	0.135841	150000	-5.262899	-552.918138
55	0.128420	150000	-5.070960	-557.989099
56	0.121247	150000	-4.970813	-562.959912
57	0.114320	150000	-4.858986	-567.818897
58	0.107637	150000	-4.670728	-572.489626
59	0.101193	150000	-4.494952	-576.984577
60	0.094986	150000	-4.366566	-581.351144
61	0.089014	150000	-4.303749	-585.654893
62	0.083273	150000	-4.151073	-589.805966
63	0.077760	150000	-3.925515	-593.731480
64	0.072472	150000	-4.002098	-597.733578
65	0.067406	150000	-3.863877	-601.597455
66	0.062558	150000	-3.690148	-605.287603
67	0.057926	150000	-3.550478	-608.838081
68	0.053506	150000	-3.540573	-612.378654
69	0.049295	150000	-3.386361	-615.765015
70	0.045289	150000	-3.199166	-618.964180
71	0.041485	150000	-3.150171	-622.114351
72	0.037880	150000	-3.024659	-625.139011
73	0.034469	150000	-3.094464	-628.233475
74	0.031250	150000	-2.870162	-631.103637
75	0.028218	150000	-3.036098	-634.139735
76	0.025370	150000	-3.544485	-637.684219
77	0.022702	150000	-3.776451	-641.460671
78	0.020209	150000	-3.450743	-644.911413
79	0.017889	150000	-3.279416	-648.190829
80	0.015736	150000	-3.162858	-651.353687
81	0.013746	150000	-2.896424	-654.250112
82	0.011916	150000	-2.704209	-656.954320
83	0.010240	150000	-2.511541	-659.465861
84	0.008714	150000	-2.347792	-661.813654
85	0.007334	150000	-2.157081	-663.970734
86	0.006093	150000	-1.938364	-665.909098
87	0.004988	150000	-1.792293	-667.701391
88	0.004013	150000	-1.620576	-669.321967
89	0.003162	150000	-1.414606	-670.736573
90	0.002430	150000	-1.272983	-672.009557
91	0.001810	150000	-1.115693	-673.125250
92	0.001296	150000	-0.928952	-674.054202
93	0.000882	150000	-0.781496	-674.835698
94	0.000559	150000	-0.607755	-675.443453
95	0.000320	150000	-0.501922	-675.945374
96	0.000156	150000	-0.394752	-676.340126
97	0.000057	150000	-0.374634	-676.714760
98	0.000010	150000	-0.481314	-677.196074
99	0.000000	150000	-0.161022	-677.357096
Log marginal likelihood:	-677.357096
