Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.549835	-15.549835
1	0.950747	150000	-15.289679	-30.839515
2	0.926679	150000	-15.000402	-45.839916
3	0.902980	150000	-14.631517	-60.471433
4	0.879648	150000	-14.416193	-74.887627
5	0.856682	150000	-14.193389	-89.081016
6	0.834079	150000	-13.952779	-103.033795
7	0.811838	150000	-13.733324	-116.767119
8	0.789957	150000	-13.530441	-130.297560
9	0.768433	150000	-13.362879	-143.660440
10	0.747266	150000	-13.079622	-156.740062
11	0.726452	150000	-12.796173	-169.536235
12	0.705989	150000	-12.496222	-182.032457
13	0.685877	150000	-12.220388	-194.252844
14	0.666112	150000	-12.012974	-206.265818
15	0.646693	150000	-11.880904	-218.146722
16	0.627618	150000	-11.695979	-229.842701
17	0.608884	150000	-11.682796	-241.525497
18	0.590490	150000	-11.374558	-252.900056
19	0.572433	150000	-11.067666	-263.967721
20	0.554712	150000	-10.928483	-274.896205
21	0.537324	150000	-10.721996	-285.618201
22	0.520268	150000	-10.539805	-296.158005
23	0.503540	150000	-10.336171	-306.494177
24	0.487139	150000	-10.165314	-316.659491
25	0.471063	150000	-9.970495	-326.629986
26	0.455310	150000	-9.794292	-336.424279
27	0.439877	150000	-9.595285	-346.019564
28	0.424762	150000	-9.367540	-355.387104
29	0.409963	150000	-9.142032	-364.529136
30	0.395478	150000	-8.992569	-373.521705
31	0.381305	150000	-8.832754	-382.354459
32	0.367440	150000	-8.860081	-391.214540
33	0.353883	150000	-8.701593	-399.916132
34	0.340630	150000	-8.550676	-408.466808
35	0.327680	150000	-8.226350	-416.693158
36	0.315030	150000	-8.072503	-424.765661
37	0.302677	150000	-7.920627	-432.686288
38	0.290619	150000	-7.732338	-440.418626
39	0.278855	150000	-7.541289	-447.959915
40	0.267381	150000	-7.361878	-455.321793
41	0.256195	150000	-7.188585	-462.510378
42	0.245294	150000	-7.015991	-469.526370
43	0.234677	150000	-6.811709	-476.338079
44	0.224340	150000	-6.627031	-482.965110
45	0.214281	150000	-6.437541	-489.402651
46	0.204498	150000	-6.284141	-495.686792
47	0.194988	150000	-6.142046	-501.828839
48	0.185749	150000	-6.006884	-507.835722
49	0.176777	150000	-5.821968	-513.657690
50	0.168070	150000	-5.555077	-519.212768
51	0.159626	150000	-5.430887	-524.643655
52	0.151441	150000	-5.275545	-529.919199
53	0.143514	150000	-5.119795	-535.038994
54	0.135841	150000	-4.957508	-539.996502
55	0.128420	150000	-4.802657	-544.799159
56	0.121247	150000	-4.715532	-549.514691
57	0.114320	150000	-4.692308	-554.206998
58	0.107637	150000	-4.710159	-558.917158
59	0.101193	150000	-4.581919	-563.499077
60	0.094986	150000	-4.441092	-567.940168
61	0.089014	150000	-4.150124	-572.090292
62	0.083273	150000	-4.057752	-576.148044
63	0.077760	150000	-4.101469	-580.249513
64	0.072472	150000	-3.896660	-584.146173
65	0.067406	150000	-3.809259	-587.955431
66	0.062558	150000	-3.692454	-591.647886
67	0.057926	150000	-3.352021	-594.999906
68	0.053506	150000	-3.362228	-598.362134
69	0.049295	150000	-3.163262	-601.525397
70	0.045289	150000	-3.106272	-604.631669
71	0.041485	150000	-2.964345	-607.596013
72	0.037880	150000	-2.888507	-610.484520
73	0.034469	150000	-2.762097	-613.246617
74	0.031250	150000	-2.598821	-615.845439
75	0.028218	150000	-2.484610	-618.330049
76	0.025370	150000	-2.772395	-621.102444
77	0.022702	150000	-3.040470	-624.142914
78	0.020209	150000	-2.212015	-626.354928
79	0.017889	150000	-3.303026	-629.657954
80	0.015736	150000	-3.119366	-632.777321
81	0.013746	150000	-2.837820	-635.615140
82	0.011916	150000	-2.662544	-638.277684
83	0.010240	150000	-2.525144	-640.802828
84	0.008714	150000	-2.280771	-643.083598
85	0.007334	150000	-2.143776	-645.227375
86	0.006093	150000	-1.927787	-647.155162
87	0.004988	150000	-1.728130	-648.883292
88	0.004013	150000	-1.610365	-650.493657
89	0.003162	150000	-1.435626	-651.929284
90	0.002430	150000	-1.276765	-653.206048
91	0.001810	150000	-1.087621	-654.293669
92	0.001296	150000	-0.949944	-655.243614
93	0.000882	150000	-0.802489	-656.046103
94	0.000559	150000	-0.671664	-656.717767
95	0.000320	150000	-0.493913	-657.211680
96	0.000156	150000	-0.379186	-657.590866
97	0.000057	150000	-0.367464	-657.958330
98	0.000010	150000	-0.444056	-658.402387
99	0.000000	150000	-0.119260	-658.521647
Log marginal likelihood:	-658.521647
