Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.104286	-15.104286
1	0.950747	150000	-14.881000	-29.985285
2	0.926679	150000	-14.633334	-44.618620
3	0.902980	150000	-14.430181	-59.048801
4	0.879648	150000	-14.217157	-73.265957
5	0.856682	150000	-14.024272	-87.290230
6	0.834079	150000	-13.801898	-101.092128
7	0.811838	150000	-13.598763	-114.690891
8	0.789957	150000	-13.396913	-128.087803
9	0.768433	150000	-13.154127	-141.241931
10	0.747266	150000	-12.958591	-154.200522
11	0.726452	150000	-12.795281	-166.995803
12	0.705989	150000	-12.596002	-179.591805
13	0.685877	150000	-12.376149	-191.967953
14	0.666112	150000	-12.062268	-204.030222
15	0.646693	150000	-11.949634	-215.979856
16	0.627618	150000	-11.642108	-227.621964
17	0.608884	150000	-11.482566	-239.104530
18	0.590490	150000	-11.279818	-250.384348
19	0.572433	150000	-11.039749	-261.424097
20	0.554712	150000	-10.871969	-272.296066
21	0.537324	150000	-10.769386	-283.065452
22	0.520268	150000	-10.442246	-293.507699
23	0.503540	150000	-10.349545	-303.857244
24	0.487139	150000	-10.202844	-314.060088
25	0.471063	150000	-10.205874	-324.265963
26	0.455310	150000	-10.022428	-334.288391
27	0.439877	150000	-9.773772	-344.062163
28	0.424762	150000	-9.563177	-353.625340
29	0.409963	150000	-9.382531	-363.007871
30	0.395478	150000	-9.120170	-372.128041
31	0.381305	150000	-8.957997	-381.086039
32	0.367440	150000	-8.777020	-389.863059
33	0.353883	150000	-8.578730	-398.441789
34	0.340630	150000	-8.392616	-406.834405
35	0.327680	150000	-8.223166	-415.057571
36	0.315030	150000	-8.031090	-423.088661
37	0.302677	150000	-7.959676	-431.048338
38	0.290619	150000	-7.692576	-438.740913
39	0.278855	150000	-7.520452	-446.261365
40	0.267381	150000	-7.367428	-453.628793
41	0.256195	150000	-7.147336	-460.776130
42	0.245294	150000	-6.968181	-467.744310
43	0.234677	150000	-6.893948	-474.638258
44	0.224340	150000	-6.816182	-481.454440
45	0.214281	150000	-6.801451	-488.255892
46	0.204498	150000	-6.570846	-494.826738
47	0.194988	150000	-6.412395	-501.239132
48	0.185749	150000	-6.188627	-507.427760
49	0.176777	150000	-6.077952	-513.505712
50	0.168070	150000	-5.951988	-519.457700
51	0.159626	150000	-5.752859	-525.210559
52	0.151441	150000	-5.602052	-530.812611
53	0.143514	150000	-5.440232	-536.252843
54	0.135841	150000	-5.196568	-541.449411
55	0.128420	150000	-4.841526	-546.290937
56	0.121247	150000	-4.711725	-551.002662
57	0.114320	150000	-4.553040	-555.555702
58	0.107637	150000	-4.443356	-559.999058
59	0.101193	150000	-4.272350	-564.271407
60	0.094986	150000	-4.213775	-568.485182
61	0.089014	150000	-4.085294	-572.570476
62	0.083273	150000	-4.024419	-576.594895
63	0.077760	150000	-3.887789	-580.482684
64	0.072472	150000	-3.826137	-584.308821
65	0.067406	150000	-3.792640	-588.101461
66	0.062558	150000	-3.560115	-591.661576
67	0.057926	150000	-3.529323	-595.190899
68	0.053506	150000	-3.477669	-598.668568
69	0.049295	150000	-3.381614	-602.050182
70	0.045289	150000	-3.129860	-605.180042
71	0.041485	150000	-2.915377	-608.095420
72	0.037880	150000	-2.793342	-610.888762
73	0.034469	150000	-2.798693	-613.687455
74	0.031250	150000	-2.936314	-616.623769
75	0.028218	150000	-2.799443	-619.423211
76	0.025370	150000	-2.544924	-621.968136
77	0.022702	150000	-2.617013	-624.585149
78	0.020209	150000	-2.711884	-627.297034
79	0.017889	150000	-3.036712	-630.333745
80	0.015736	150000	-2.959351	-633.293096
81	0.013746	150000	-2.897838	-636.190935
82	0.011916	150000	-2.686870	-638.877805
83	0.010240	150000	-2.507173	-641.384978
84	0.008714	150000	-2.344509	-643.729487
85	0.007334	150000	-2.124272	-645.853760
86	0.006093	150000	-1.970822	-647.824581
87	0.004988	150000	-1.779428	-649.604010
88	0.004013	150000	-1.609358	-651.213368
89	0.003162	150000	-1.439566	-652.652933
90	0.002430	150000	-1.274422	-653.927355
91	0.001810	150000	-1.131383	-655.058739
92	0.001296	150000	-1.005990	-656.064729
93	0.000882	150000	-0.808850	-656.873579
94	0.000559	150000	-0.657807	-657.531387
95	0.000320	150000	-0.528142	-658.059529
96	0.000156	150000	-0.413979	-658.473508
97	0.000057	150000	-0.424469	-658.897977
98	0.000010	150000	-0.480576	-659.378553
99	0.000000	150000	-0.153298	-659.531851
Log marginal likelihood:	-659.531851
