Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.038333	-15.038333
1	0.950747	150000	-14.890604	-29.928937
2	0.926679	150000	-14.737081	-44.666018
3	0.902980	150000	-14.363609	-59.029627
4	0.879648	150000	-14.143559	-73.173186
5	0.856682	150000	-14.031577	-87.204763
6	0.834079	150000	-13.797657	-101.002420
7	0.811838	150000	-13.628938	-114.631359
8	0.789957	150000	-13.362535	-127.993894
9	0.768433	150000	-13.044502	-141.038395
10	0.747266	150000	-12.985998	-154.024394
11	0.726452	150000	-12.734459	-166.758853
12	0.705989	150000	-12.472425	-179.231278
13	0.685877	150000	-12.226861	-191.458139
14	0.666112	150000	-12.270749	-203.728888
15	0.646693	150000	-11.957268	-215.686156
16	0.627618	150000	-11.675247	-227.361403
17	0.608884	150000	-11.476401	-238.837805
18	0.590490	150000	-11.243770	-250.081574
19	0.572433	150000	-11.171429	-261.253004
20	0.554712	150000	-10.863808	-272.116811
21	0.537324	150000	-10.935589	-283.052400
22	0.520268	150000	-10.708285	-293.760685
23	0.503540	150000	-10.310371	-304.071057
24	0.487139	150000	-10.120283	-314.191339
25	0.471063	150000	-10.013222	-324.204562
26	0.455310	150000	-9.862771	-334.067333
27	0.439877	150000	-9.693291	-343.760623
28	0.424762	150000	-9.451642	-353.212265
29	0.409963	150000	-9.377210	-362.589476
30	0.395478	150000	-9.177260	-371.766736
31	0.381305	150000	-9.022841	-380.789576
32	0.367440	150000	-8.891860	-389.681436
33	0.353883	150000	-8.571626	-398.253062
34	0.340630	150000	-8.498153	-406.751215
35	0.327680	150000	-8.339595	-415.090810
36	0.315030	150000	-8.122088	-423.212898
37	0.302677	150000	-7.991848	-431.204746
38	0.290619	150000	-7.664915	-438.869661
39	0.278855	150000	-7.492443	-446.362105
40	0.267381	150000	-7.308388	-453.670492
41	0.256195	150000	-7.131624	-460.802117
42	0.245294	150000	-7.018105	-467.820222
43	0.234677	150000	-6.850948	-474.671170
44	0.224340	150000	-6.685342	-481.356512
45	0.214281	150000	-6.497412	-487.853923
46	0.204498	150000	-6.373141	-494.227064
47	0.194988	150000	-6.223758	-500.450822
48	0.185749	150000	-6.053720	-506.504542
49	0.176777	150000	-6.088669	-512.593211
50	0.168070	150000	-5.781019	-518.374230
51	0.159626	150000	-5.639825	-524.014055
52	0.151441	150000	-5.448346	-529.462401
53	0.143514	150000	-5.167466	-534.629867
54	0.135841	150000	-5.152093	-539.781960
55	0.128420	150000	-5.001757	-544.783717
56	0.121247	150000	-4.777075	-549.560792
57	0.114320	150000	-4.720481	-554.281273
58	0.107637	150000	-4.831606	-559.112879
59	0.101193	150000	-4.566524	-563.679403
60	0.094986	150000	-4.729115	-568.408519
61	0.089014	150000	-4.651138	-573.059657
62	0.083273	150000	-4.493006	-577.552663
63	0.077760	150000	-4.215994	-581.768656
64	0.072472	150000	-4.017475	-585.786131
65	0.067406	150000	-3.883411	-589.669542
66	0.062558	150000	-3.848433	-593.517975
67	0.057926	150000	-3.708176	-597.226151
68	0.053506	150000	-3.587342	-600.813493
69	0.049295	150000	-3.259271	-604.072764
70	0.045289	150000	-3.326777	-607.399542
71	0.041485	150000	-3.157035	-610.556577
72	0.037880	150000	-3.028377	-613.584953
73	0.034469	150000	-2.961282	-616.546235
74	0.031250	150000	-2.773112	-619.319347
75	0.028218	150000	-2.721033	-622.040380
76	0.025370	150000	-2.592031	-624.632412
77	0.022702	150000	-2.475039	-627.107451
78	0.020209	150000	-2.354971	-629.462421
79	0.017889	150000	-2.461634	-631.924055
80	0.015736	150000	-2.683371	-634.607426
81	0.013746	150000	-2.281839	-636.889265
82	0.011916	150000	-2.737529	-639.626794
83	0.010240	150000	-2.520817	-642.147612
84	0.008714	150000	-2.372255	-644.519866
85	0.007334	150000	-2.185266	-646.705133
86	0.006093	150000	-1.976512	-648.681644
87	0.004988	150000	-1.829664	-650.511309
88	0.004013	150000	-1.616614	-652.127923
89	0.003162	150000	-1.484146	-653.612069
90	0.002430	150000	-1.300063	-654.912132
91	0.001810	150000	-1.152468	-656.064600
92	0.001296	150000	-1.000716	-657.065316
93	0.000882	150000	-0.823858	-657.889174
94	0.000559	150000	-0.656059	-658.545233
95	0.000320	150000	-0.507412	-659.052645
96	0.000156	150000	-0.399655	-659.452301
97	0.000057	150000	-0.484836	-659.937137
98	0.000010	150000	-0.559240	-660.496377
99	0.000000	150000	-0.186629	-660.683007
Log marginal likelihood:	-660.683007
