Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.907996	-14.907996
1	0.950747	150000	-14.686288	-29.594284
2	0.926679	150000	-14.488993	-44.083277
3	0.902980	150000	-14.470209	-58.553486
4	0.879648	150000	-14.133041	-72.686527
5	0.856682	150000	-13.896129	-86.582656
6	0.834079	150000	-13.853568	-100.436224
7	0.811838	150000	-13.613958	-114.050183
8	0.789957	150000	-13.154413	-127.204596
9	0.768433	150000	-13.082981	-140.287577
10	0.747266	150000	-12.865024	-153.152601
11	0.726452	150000	-12.687846	-165.840447
12	0.705989	150000	-12.519999	-178.360447
13	0.685877	150000	-12.397989	-190.758436
14	0.666112	150000	-12.196859	-202.955294
15	0.646693	150000	-11.895152	-214.850446
16	0.627618	150000	-11.686508	-226.536954
17	0.608884	150000	-11.512128	-238.049081
18	0.590490	150000	-11.232964	-249.282045
19	0.572433	150000	-11.111677	-260.393722
20	0.554712	150000	-10.936474	-271.330196
21	0.537324	150000	-10.701002	-282.031198
22	0.520268	150000	-10.515599	-292.546798
23	0.503540	150000	-10.227044	-302.773841
24	0.487139	150000	-10.028186	-312.802027
25	0.471063	150000	-9.843258	-322.645285
26	0.455310	150000	-9.843276	-332.488561
27	0.439877	150000	-9.829392	-342.317953
28	0.424762	150000	-9.553426	-351.871379
29	0.409963	150000	-9.425459	-361.296838
30	0.395478	150000	-9.237551	-370.534389
31	0.381305	150000	-9.000438	-379.534827
32	0.367440	150000	-8.839011	-388.373838
33	0.353883	150000	-8.634448	-397.008286
34	0.340630	150000	-8.426246	-405.434532
35	0.327680	150000	-8.259493	-413.694025
36	0.315030	150000	-8.075456	-421.769481
37	0.302677	150000	-7.928727	-429.698208
38	0.290619	150000	-7.748656	-437.446865
39	0.278855	150000	-7.562400	-445.009265
40	0.267381	150000	-7.333935	-452.343200
41	0.256195	150000	-7.230824	-459.574023
42	0.245294	150000	-7.072501	-466.646525
43	0.234677	150000	-6.824536	-473.471061
44	0.224340	150000	-6.732888	-480.203949
45	0.214281	150000	-6.709619	-486.913568
46	0.204498	150000	-6.458209	-493.371777
47	0.194988	150000	-6.302806	-499.674583
48	0.185749	150000	-6.130307	-505.804890
49	0.176777	150000	-6.079802	-511.884692
50	0.168070	150000	-5.905928	-517.790621
51	0.159626	150000	-5.696425	-523.487046
52	0.151441	150000	-5.510746	-528.997792
53	0.143514	150000	-5.277735	-534.275527
54	0.135841	150000	-5.101624	-539.377151
55	0.128420	150000	-5.057186	-544.434336
56	0.121247	150000	-4.711545	-549.145881
57	0.114320	150000	-4.677505	-553.823386
58	0.107637	150000	-4.814245	-558.637631
59	0.101193	150000	-4.517009	-563.154639
60	0.094986	150000	-4.477558	-567.632197
61	0.089014	150000	-4.269644	-571.901842
62	0.083273	150000	-4.069296	-575.971137
63	0.077760	150000	-3.877513	-579.848651
64	0.072472	150000	-3.795880	-583.644530
65	0.067406	150000	-3.640155	-587.284685
66	0.062558	150000	-3.647904	-590.932589
67	0.057926	150000	-3.545645	-594.478234
68	0.053506	150000	-3.408032	-597.886266
69	0.049295	150000	-3.252510	-601.138776
70	0.045289	150000	-3.148387	-604.287163
71	0.041485	150000	-3.083527	-607.370690
72	0.037880	150000	-2.939401	-610.310091
73	0.034469	150000	-2.877407	-613.187499
74	0.031250	150000	-2.721062	-615.908561
75	0.028218	150000	-2.823246	-618.731807
76	0.025370	150000	-2.670147	-621.401954
77	0.022702	150000	-2.531453	-623.933407
78	0.020209	150000	-2.462333	-626.395741
79	0.017889	150000	-3.243406	-629.639147
80	0.015736	150000	-2.655845	-632.294991
81	0.013746	150000	-2.901169	-635.196160
82	0.011916	150000	-2.731144	-637.927304
83	0.010240	150000	-2.591669	-640.518972
84	0.008714	150000	-2.358338	-642.877311
85	0.007334	150000	-2.156587	-645.033898
86	0.006093	150000	-1.987043	-647.020941
87	0.004988	150000	-1.811066	-648.832007
88	0.004013	150000	-1.653551	-650.485558
89	0.003162	150000	-1.463410	-651.948967
90	0.002430	150000	-1.314782	-653.263750
91	0.001810	150000	-1.146887	-654.410636
92	0.001296	150000	-0.964080	-655.374716
93	0.000882	150000	-0.832288	-656.207005
94	0.000559	150000	-0.642174	-656.849178
95	0.000320	150000	-0.508761	-657.357939
96	0.000156	150000	-0.415346	-657.773284
97	0.000057	150000	-0.484235	-658.257519
98	0.000010	150000	-0.526725	-658.784244
99	0.000000	150000	-0.160484	-658.944728
Log marginal likelihood:	-658.944728
