Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.958923	-14.958923
1	0.950747	150000	-14.744660	-29.703583
2	0.926679	150000	-14.528491	-44.232074
3	0.902980	150000	-14.205001	-58.437075
4	0.879648	150000	-14.026438	-72.463513
5	0.856682	150000	-13.827837	-86.291350
6	0.834079	150000	-13.546835	-99.838184
7	0.811838	150000	-13.368016	-113.206201
8	0.789957	150000	-13.345817	-126.552018
9	0.768433	150000	-12.986780	-139.538798
10	0.747266	150000	-12.640836	-152.179634
11	0.726452	150000	-12.514269	-164.693902
12	0.705989	150000	-12.630349	-177.324251
13	0.685877	150000	-12.421733	-189.745984
14	0.666112	150000	-12.348301	-202.094285
15	0.646693	150000	-12.048102	-214.142387
16	0.627618	150000	-11.871379	-226.013765
17	0.608884	150000	-11.731082	-237.744847
18	0.590490	150000	-11.439800	-249.184647
19	0.572433	150000	-11.164161	-260.348808
20	0.554712	150000	-10.969653	-271.318461
21	0.537324	150000	-10.970750	-282.289211
22	0.520268	150000	-10.751175	-293.040386
23	0.503540	150000	-10.459114	-303.499500
24	0.487139	150000	-10.243393	-313.742892
25	0.471063	150000	-10.053132	-323.796025
26	0.455310	150000	-9.809414	-333.605439
27	0.439877	150000	-9.562180	-343.167620
28	0.424762	150000	-9.521505	-352.689125
29	0.409963	150000	-9.427319	-362.116444
30	0.395478	150000	-9.324030	-371.440475
31	0.381305	150000	-9.098035	-380.538510
32	0.367440	150000	-8.911105	-389.449615
33	0.353883	150000	-8.600392	-398.050007
34	0.340630	150000	-8.534200	-406.584207
35	0.327680	150000	-8.295687	-414.879894
36	0.315030	150000	-8.153297	-423.033191
37	0.302677	150000	-7.848310	-430.881501
38	0.290619	150000	-7.687461	-438.568962
39	0.278855	150000	-7.580871	-446.149834
40	0.267381	150000	-7.381608	-453.531442
41	0.256195	150000	-7.194126	-460.725568
42	0.245294	150000	-7.016090	-467.741658
43	0.234677	150000	-6.879546	-474.621204
44	0.224340	150000	-6.632869	-481.254073
45	0.214281	150000	-6.506758	-487.760831
46	0.204498	150000	-6.386653	-494.147485
47	0.194988	150000	-6.042368	-500.189853
48	0.185749	150000	-5.903067	-506.092920
49	0.176777	150000	-5.744685	-511.837605
50	0.168070	150000	-5.576920	-517.414524
51	0.159626	150000	-5.488261	-522.902786
52	0.151441	150000	-5.420118	-528.322903
53	0.143514	150000	-5.293450	-533.616353
54	0.135841	150000	-5.124083	-538.740436
55	0.128420	150000	-5.101627	-543.842063
56	0.121247	150000	-4.905078	-548.747141
57	0.114320	150000	-4.733257	-553.480398
58	0.107637	150000	-4.539636	-558.020033
59	0.101193	150000	-4.560720	-562.580754
60	0.094986	150000	-4.541711	-567.122465
61	0.089014	150000	-4.517368	-571.639833
62	0.083273	150000	-4.424023	-576.063856
63	0.077760	150000	-4.142095	-580.205951
64	0.072472	150000	-3.962361	-584.168312
65	0.067406	150000	-3.863053	-588.031365
66	0.062558	150000	-3.722487	-591.753852
67	0.057926	150000	-3.554484	-595.308337
68	0.053506	150000	-3.504334	-598.812671
69	0.049295	150000	-3.260390	-602.073061
70	0.045289	150000	-3.185236	-605.258297
71	0.041485	150000	-2.970703	-608.228999
72	0.037880	150000	-2.868218	-611.097217
73	0.034469	150000	-2.792954	-613.890171
74	0.031250	150000	-2.623959	-616.514131
75	0.028218	150000	-2.458935	-618.973066
76	0.025370	150000	-2.323530	-621.296596
77	0.022702	150000	-2.267903	-623.564499
78	0.020209	150000	-3.336127	-626.900625
79	0.017889	150000	-3.081023	-629.981648
80	0.015736	150000	-2.975082	-632.956730
81	0.013746	150000	-2.865123	-635.821853
82	0.011916	150000	-2.771445	-638.593298
83	0.010240	150000	-2.524429	-641.117727
84	0.008714	150000	-2.320623	-643.438350
85	0.007334	150000	-2.160587	-645.598938
86	0.006093	150000	-1.962809	-647.561746
87	0.004988	150000	-1.782160	-649.343907
88	0.004013	150000	-1.627111	-650.971017
89	0.003162	150000	-1.439320	-652.410338
90	0.002430	150000	-1.265943	-653.676280
91	0.001810	150000	-1.095932	-654.772213
92	0.001296	150000	-0.952331	-655.724544
93	0.000882	150000	-0.784626	-656.509171
94	0.000559	150000	-0.637513	-657.146684
95	0.000320	150000	-0.500837	-657.647521
96	0.000156	150000	-0.409099	-658.056620
97	0.000057	150000	-0.638496	-658.695116
98	0.000010	150000	-0.550125	-659.245240
99	0.000000	150000	-0.142312	-659.387552
Log marginal likelihood:	-659.387552
