Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.944200	-14.944200
1	0.950747	150000	-14.866158	-29.810357
2	0.926679	150000	-14.539685	-44.350042
3	0.902980	150000	-14.344879	-58.694921
4	0.879648	150000	-14.125352	-72.820273
5	0.856682	150000	-13.868427	-86.688701
6	0.834079	150000	-13.691585	-100.380286
7	0.811838	150000	-13.462987	-113.843273
8	0.789957	150000	-13.241486	-127.084759
9	0.768433	150000	-13.036249	-140.121009
10	0.747266	150000	-12.863770	-152.984779
11	0.726452	150000	-12.734335	-165.719114
12	0.705989	150000	-12.507739	-178.226853
13	0.685877	150000	-12.190424	-190.417276
14	0.666112	150000	-11.999451	-202.416728
15	0.646693	150000	-11.807023	-214.223751
16	0.627618	150000	-11.610532	-225.834283
17	0.608884	150000	-11.356033	-237.190316
18	0.590490	150000	-11.208642	-248.398958
19	0.572433	150000	-11.139381	-259.538339
20	0.554712	150000	-10.924571	-270.462910
21	0.537324	150000	-10.697652	-281.160562
22	0.520268	150000	-10.497115	-291.657678
23	0.503540	150000	-10.300097	-301.957774
24	0.487139	150000	-10.096689	-312.054463
25	0.471063	150000	-10.140061	-322.194524
26	0.455310	150000	-9.941729	-332.136253
27	0.439877	150000	-9.785567	-341.921820
28	0.424762	150000	-9.460210	-351.382030
29	0.409963	150000	-9.566728	-360.948759
30	0.395478	150000	-9.228326	-370.177085
31	0.381305	150000	-9.012076	-379.189161
32	0.367440	150000	-8.844910	-388.034071
33	0.353883	150000	-8.686388	-396.720459
34	0.340630	150000	-8.449791	-405.170250
35	0.327680	150000	-8.286467	-413.456717
36	0.315030	150000	-8.057496	-421.514213
37	0.302677	150000	-7.858433	-429.372645
38	0.290619	150000	-7.678868	-437.051513
39	0.278855	150000	-7.583044	-444.634557
40	0.267381	150000	-7.322420	-451.956977
41	0.256195	150000	-7.160697	-459.117674
42	0.245294	150000	-6.982276	-466.099950
43	0.234677	150000	-6.780605	-472.880555
44	0.224340	150000	-6.632127	-479.512681
45	0.214281	150000	-6.473551	-485.986232
46	0.204498	150000	-6.277139	-492.263371
47	0.194988	150000	-6.147154	-498.410525
48	0.185749	150000	-5.949822	-504.360347
49	0.176777	150000	-5.811282	-510.171629
50	0.168070	150000	-5.652140	-515.823768
51	0.159626	150000	-5.552319	-521.376088
52	0.151441	150000	-5.267304	-526.643392
53	0.143514	150000	-5.257987	-531.901379
54	0.135841	150000	-5.035364	-536.936743
55	0.128420	150000	-5.079592	-542.016335
56	0.121247	150000	-5.375393	-547.391728
57	0.114320	150000	-4.883051	-552.274779
58	0.107637	150000	-4.591498	-556.866277
59	0.101193	150000	-4.894878	-561.761155
60	0.094986	150000	-4.769770	-566.530925
61	0.089014	150000	-4.416202	-570.947127
62	0.083273	150000	-4.156181	-575.103308
63	0.077760	150000	-4.134107	-579.237415
64	0.072472	150000	-4.162131	-583.399546
65	0.067406	150000	-3.930041	-587.329586
66	0.062558	150000	-3.856337	-591.185923
67	0.057926	150000	-3.561405	-594.747329
68	0.053506	150000	-3.514884	-598.262213
69	0.049295	150000	-3.338049	-601.600261
70	0.045289	150000	-3.152645	-604.752906
71	0.041485	150000	-3.064306	-607.817212
72	0.037880	150000	-2.938297	-610.755508
73	0.034469	150000	-2.882938	-613.638447
74	0.031250	150000	-2.815515	-616.453961
75	0.028218	150000	-2.557669	-619.011631
76	0.025370	150000	-2.694813	-621.706444
77	0.022702	150000	-3.626751	-625.333195
78	0.020209	150000	-3.196741	-628.529936
79	0.017889	150000	-3.128803	-631.658738
80	0.015736	150000	-3.014665	-634.673403
81	0.013746	150000	-2.596584	-637.269986
82	0.011916	150000	-2.656226	-639.926212
83	0.010240	150000	-2.474018	-642.400230
84	0.008714	150000	-2.326007	-644.726237
85	0.007334	150000	-2.130230	-646.856467
86	0.006093	150000	-1.920828	-648.777295
87	0.004988	150000	-1.762252	-650.539548
88	0.004013	150000	-1.582201	-652.121749
89	0.003162	150000	-1.421106	-653.542855
90	0.002430	150000	-1.266447	-654.809302
91	0.001810	150000	-1.094013	-655.903315
92	0.001296	150000	-0.952993	-656.856308
93	0.000882	150000	-0.765514	-657.621822
94	0.000559	150000	-0.644591	-658.266413
95	0.000320	150000	-0.492183	-658.758596
96	0.000156	150000	-0.405078	-659.163674
97	0.000057	150000	-0.502553	-659.666227
98	0.000010	150000	-0.447650	-660.113877
99	0.000000	150000	-0.150089	-660.263966
Log marginal likelihood:	-660.263966
