Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.025983	-15.025983
1	0.950747	150000	-15.001620	-30.027602
2	0.926679	150000	-14.561470	-44.589073
3	0.902980	150000	-14.442877	-59.031950
4	0.879648	150000	-14.323343	-73.355293
5	0.856682	150000	-14.113696	-87.468989
6	0.834079	150000	-13.779259	-101.248248
7	0.811838	150000	-13.634757	-114.883005
8	0.789957	150000	-13.418703	-128.301708
9	0.768433	150000	-13.173469	-141.475177
10	0.747266	150000	-13.016113	-154.491290
11	0.726452	150000	-12.720485	-167.211775
12	0.705989	150000	-12.490149	-179.701923
13	0.685877	150000	-12.274769	-191.976693
14	0.666112	150000	-12.063012	-204.039705
15	0.646693	150000	-11.856985	-215.896690
16	0.627618	150000	-11.741443	-227.638132
17	0.608884	150000	-11.513113	-239.151246
18	0.590490	150000	-11.411617	-250.562863
19	0.572433	150000	-11.255484	-261.818346
20	0.554712	150000	-11.019609	-272.837956
21	0.537324	150000	-10.859921	-283.697877
22	0.520268	150000	-10.654268	-294.352145
23	0.503540	150000	-10.457338	-304.809483
24	0.487139	150000	-10.251587	-315.061070
25	0.471063	150000	-10.017753	-325.078823
26	0.455310	150000	-9.850544	-334.929367
27	0.439877	150000	-9.645030	-344.574397
28	0.424762	150000	-9.513467	-354.087865
29	0.409963	150000	-9.260669	-363.348534
30	0.395478	150000	-9.070985	-372.419519
31	0.381305	150000	-8.783000	-381.202520
32	0.367440	150000	-8.628083	-389.830603
33	0.353883	150000	-8.344453	-398.175056
34	0.340630	150000	-8.314290	-406.489345
35	0.327680	150000	-8.141626	-414.630972
36	0.315030	150000	-7.931466	-422.562437
37	0.302677	150000	-7.979005	-430.541443
38	0.290619	150000	-7.743268	-438.284711
39	0.278855	150000	-7.568401	-445.853112
40	0.267381	150000	-7.385808	-453.238920
41	0.256195	150000	-7.384338	-460.623258
42	0.245294	150000	-7.189418	-467.812676
43	0.234677	150000	-6.761181	-474.573858
44	0.224340	150000	-6.657384	-481.231241
45	0.214281	150000	-6.473052	-487.704293
46	0.204498	150000	-6.321443	-494.025736
47	0.194988	150000	-6.229036	-500.254772
48	0.185749	150000	-6.014047	-506.268819
49	0.176777	150000	-5.958413	-512.227232
50	0.168070	150000	-5.638371	-517.865603
51	0.159626	150000	-5.542386	-523.407989
52	0.151441	150000	-5.390362	-528.798351
53	0.143514	150000	-5.352755	-534.151106
54	0.135841	150000	-5.158489	-539.309595
55	0.128420	150000	-4.942505	-544.252100
56	0.121247	150000	-4.839377	-549.091477
57	0.114320	150000	-4.680143	-553.771621
58	0.107637	150000	-4.482348	-558.253969
59	0.101193	150000	-4.506629	-562.760598
60	0.094986	150000	-4.244959	-567.005557
61	0.089014	150000	-3.997303	-571.002861
62	0.083273	150000	-4.074963	-575.077824
63	0.077760	150000	-3.943236	-579.021060
64	0.072472	150000	-3.806972	-582.828032
65	0.067406	150000	-3.651175	-586.479207
66	0.062558	150000	-3.536448	-590.015655
67	0.057926	150000	-3.409156	-593.424812
68	0.053506	150000	-3.372644	-596.797456
69	0.049295	150000	-3.245520	-600.042976
70	0.045289	150000	-3.107298	-603.150274
71	0.041485	150000	-2.941498	-606.091772
72	0.037880	150000	-3.427170	-609.518942
73	0.034469	150000	-3.083415	-612.602357
74	0.031250	150000	-2.963580	-615.565937
75	0.028218	150000	-2.626938	-618.192875
76	0.025370	150000	-3.744973	-621.937848
77	0.022702	150000	-3.275320	-625.213168
78	0.020209	150000	-3.485190	-628.698358
79	0.017889	150000	-3.255104	-631.953462
80	0.015736	150000	-2.631952	-634.585414
81	0.013746	150000	-2.937801	-637.523215
82	0.011916	150000	-2.683576	-640.206791
83	0.010240	150000	-2.516445	-642.723236
84	0.008714	150000	-2.309432	-645.032668
85	0.007334	150000	-2.119039	-647.151707
86	0.006093	150000	-1.953272	-649.104979
87	0.004988	150000	-1.795018	-650.899997
88	0.004013	150000	-1.624648	-652.524645
89	0.003162	150000	-1.418008	-653.942653
90	0.002430	150000	-1.298000	-655.240652
91	0.001810	150000	-1.092492	-656.333144
92	0.001296	150000	-0.951002	-657.284146
93	0.000882	150000	-0.839744	-658.123890
94	0.000559	150000	-0.646763	-658.770652
95	0.000320	150000	-0.502017	-659.272670
96	0.000156	150000	-0.392865	-659.665535
97	0.000057	150000	-0.391238	-660.056774
98	0.000010	150000	-0.457289	-660.514063
99	0.000000	150000	-0.148184	-660.662247
Log marginal likelihood:	-660.662247
