Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.318618	-15.318618
1	0.950747	150000	-14.885426	-30.204043
2	0.926679	150000	-14.649458	-44.853501
3	0.902980	150000	-14.688698	-59.542199
4	0.879648	150000	-14.613434	-74.155633
5	0.856682	150000	-14.368274	-88.523908
6	0.834079	150000	-14.110253	-102.634161
7	0.811838	150000	-13.820280	-116.454441
8	0.789957	150000	-13.467822	-129.922263
9	0.768433	150000	-13.255786	-143.178049
10	0.747266	150000	-12.925566	-156.103614
11	0.726452	150000	-12.703538	-168.807152
12	0.705989	150000	-12.475031	-181.282183
13	0.685877	150000	-12.269858	-193.552041
14	0.666112	150000	-12.101901	-205.653942
15	0.646693	150000	-11.888316	-217.542258
16	0.627618	150000	-11.855793	-229.398051
17	0.608884	150000	-11.545699	-240.943750
18	0.590490	150000	-11.355391	-252.299141
19	0.572433	150000	-11.206819	-263.505960
20	0.554712	150000	-11.115385	-274.621345
21	0.537324	150000	-10.856963	-285.478308
22	0.520268	150000	-10.706953	-296.185261
23	0.503540	150000	-10.675381	-306.860643
24	0.487139	150000	-10.224751	-317.085394
25	0.471063	150000	-10.254586	-327.339979
26	0.455310	150000	-9.959239	-337.299219
27	0.439877	150000	-9.680145	-346.979364
28	0.424762	150000	-9.604388	-356.583752
29	0.409963	150000	-9.458738	-366.042490
30	0.395478	150000	-9.256759	-375.299249
31	0.381305	150000	-9.060826	-384.360075
32	0.367440	150000	-8.863917	-393.223992
33	0.353883	150000	-8.737447	-401.961439
34	0.340630	150000	-8.489060	-410.450499
35	0.327680	150000	-8.216484	-418.666983
36	0.315030	150000	-8.213709	-426.880693
37	0.302677	150000	-7.967273	-434.847966
38	0.290619	150000	-7.763983	-442.611950
39	0.278855	150000	-7.535293	-450.147243
40	0.267381	150000	-7.350963	-457.498206
41	0.256195	150000	-7.280228	-464.778434
42	0.245294	150000	-7.045555	-471.823989
43	0.234677	150000	-6.944286	-478.768275
44	0.224340	150000	-6.717094	-485.485369
45	0.214281	150000	-6.564064	-492.049434
46	0.204498	150000	-6.385528	-498.434961
47	0.194988	150000	-6.241005	-504.675966
48	0.185749	150000	-6.034942	-510.710908
49	0.176777	150000	-5.844393	-516.555300
50	0.168070	150000	-5.716526	-522.271826
51	0.159626	150000	-5.562265	-527.834092
52	0.151441	150000	-5.437345	-533.271437
53	0.143514	150000	-5.222450	-538.493887
54	0.135841	150000	-5.123652	-543.617539
55	0.128420	150000	-4.936408	-548.553947
56	0.121247	150000	-4.814139	-553.368086
57	0.114320	150000	-4.558406	-557.926492
58	0.107637	150000	-4.437491	-562.363983
59	0.101193	150000	-4.328629	-566.692611
60	0.094986	150000	-4.194337	-570.886948
61	0.089014	150000	-4.107778	-574.994727
62	0.083273	150000	-4.251833	-579.246559
63	0.077760	150000	-3.925496	-583.172056
64	0.072472	150000	-3.802757	-586.974813
65	0.067406	150000	-3.697580	-590.672393
66	0.062558	150000	-3.404851	-594.077244
67	0.057926	150000	-3.479353	-597.556596
68	0.053506	150000	-3.437105	-600.993701
69	0.049295	150000	-3.383509	-604.377210
70	0.045289	150000	-3.324842	-607.702052
71	0.041485	150000	-3.061915	-610.763968
72	0.037880	150000	-2.991544	-613.755512
73	0.034469	150000	-2.960667	-616.716180
74	0.031250	150000	-2.912280	-619.628460
75	0.028218	150000	-2.718032	-622.346492
76	0.025370	150000	-2.575125	-624.921617
77	0.022702	150000	-2.430955	-627.352572
78	0.020209	150000	-2.259225	-629.611798
79	0.017889	150000	-2.165477	-631.777275
80	0.015736	150000	-2.041732	-633.819007
81	0.013746	150000	-1.950849	-635.769857
82	0.011916	150000	-1.790263	-637.560119
83	0.010240	150000	-2.579846	-640.139965
84	0.008714	150000	-2.343196	-642.483161
85	0.007334	150000	-2.231346	-644.714507
86	0.006093	150000	-2.000755	-646.715262
87	0.004988	150000	-1.832412	-648.547674
88	0.004013	150000	-1.668390	-650.216064
89	0.003162	150000	-1.481206	-651.697269
90	0.002430	150000	-1.299956	-652.997225
91	0.001810	150000	-1.130997	-654.128223
92	0.001296	150000	-0.972695	-655.100917
93	0.000882	150000	-0.807356	-655.908273
94	0.000559	150000	-0.658421	-656.566694
95	0.000320	150000	-0.513822	-657.080516
96	0.000156	150000	-0.414709	-657.495225
97	0.000057	150000	-0.449357	-657.944582
98	0.000010	150000	-0.476057	-658.420639
99	0.000000	150000	-0.150734	-658.571373
Log marginal likelihood:	-658.571373
