Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.226753	-15.226753
1	0.950747	150000	-14.997333	-30.224086
2	0.926679	150000	-14.978026	-45.202112
3	0.902980	150000	-14.463725	-59.665837
4	0.879648	150000	-14.173047	-73.838884
5	0.856682	150000	-14.073133	-87.912018
6	0.834079	150000	-13.903794	-101.815812
7	0.811838	150000	-13.624015	-115.439827
8	0.789957	150000	-13.465894	-128.905721
9	0.768433	150000	-13.163098	-142.068819
10	0.747266	150000	-12.963401	-155.032220
11	0.726452	150000	-12.668011	-167.700231
12	0.705989	150000	-12.482680	-180.182911
13	0.685877	150000	-12.281636	-192.464546
14	0.666112	150000	-12.062474	-204.527020
15	0.646693	150000	-11.969427	-216.496447
16	0.627618	150000	-11.786678	-228.283126
17	0.608884	150000	-11.753949	-240.037074
18	0.590490	150000	-11.554371	-251.591445
19	0.572433	150000	-11.326133	-262.917578
20	0.554712	150000	-11.179797	-274.097375
21	0.537324	150000	-10.939340	-285.036715
22	0.520268	150000	-10.858355	-295.895070
23	0.503540	150000	-10.552302	-306.447372
24	0.487139	150000	-10.268548	-316.715920
25	0.471063	150000	-10.016581	-326.732501
26	0.455310	150000	-9.735408	-336.467909
27	0.439877	150000	-9.515502	-345.983411
28	0.424762	150000	-9.379447	-355.362858
29	0.409963	150000	-9.208644	-364.571502
30	0.395478	150000	-9.046819	-373.618321
31	0.381305	150000	-8.862532	-382.480853
32	0.367440	150000	-8.630429	-391.111282
33	0.353883	150000	-8.502023	-399.613305
34	0.340630	150000	-8.677936	-408.291241
35	0.327680	150000	-8.411536	-416.702777
36	0.315030	150000	-8.335243	-425.038019
37	0.302677	150000	-7.837371	-432.875390
38	0.290619	150000	-7.693533	-440.568923
39	0.278855	150000	-7.502655	-448.071578
40	0.267381	150000	-7.358953	-455.430530
41	0.256195	150000	-7.112768	-462.543298
42	0.245294	150000	-6.892056	-469.435354
43	0.234677	150000	-6.836288	-476.271642
44	0.224340	150000	-6.478689	-482.750331
45	0.214281	150000	-6.590824	-489.341154
46	0.204498	150000	-6.402275	-495.743430
47	0.194988	150000	-6.175564	-501.918993
48	0.185749	150000	-6.049900	-507.968893
49	0.176777	150000	-5.912000	-513.880893
50	0.168070	150000	-5.772174	-519.653067
51	0.159626	150000	-5.561720	-525.214788
52	0.151441	150000	-5.369010	-530.583797
53	0.143514	150000	-5.459689	-536.043487
54	0.135841	150000	-5.479858	-541.523344
55	0.128420	150000	-5.365026	-546.888370
56	0.121247	150000	-5.257563	-552.145934
57	0.114320	150000	-5.057510	-557.203443
58	0.107637	150000	-4.881289	-562.084733
59	0.101193	150000	-4.621822	-566.706554
60	0.094986	150000	-4.452954	-571.159508
61	0.089014	150000	-4.297472	-575.456980
62	0.083273	150000	-4.185608	-579.642588
63	0.077760	150000	-4.011535	-583.654123
64	0.072472	150000	-3.869445	-587.523567
65	0.067406	150000	-3.793939	-591.317507
66	0.062558	150000	-3.868091	-595.185597
67	0.057926	150000	-3.617368	-598.802965
68	0.053506	150000	-3.785332	-602.588297
69	0.049295	150000	-3.613614	-606.201911
70	0.045289	150000	-2.994638	-609.196550
71	0.041485	150000	-2.970873	-612.167423
72	0.037880	150000	-3.134171	-615.301594
73	0.034469	150000	-3.813547	-619.115141
74	0.031250	150000	-3.756202	-622.871343
75	0.028218	150000	-2.445870	-625.317213
76	0.025370	150000	-3.435529	-628.752743
77	0.022702	150000	-3.305717	-632.058460
78	0.020209	150000	-3.468225	-635.526685
79	0.017889	150000	-3.287507	-638.814192
80	0.015736	150000	-3.066333	-641.880525
81	0.013746	150000	-2.946611	-644.827136
82	0.011916	150000	-2.660453	-647.487589
83	0.010240	150000	-2.519875	-650.007464
84	0.008714	150000	-2.324990	-652.332454
85	0.007334	150000	-2.095209	-654.427663
86	0.006093	150000	-1.943097	-656.370759
87	0.004988	150000	-1.747410	-658.118170
88	0.004013	150000	-1.609470	-659.727640
89	0.003162	150000	-1.441988	-661.169628
90	0.002430	150000	-1.257243	-662.426871
91	0.001810	150000	-1.095595	-663.522465
92	0.001296	150000	-0.975187	-664.497653
93	0.000882	150000	-0.804823	-665.302475
94	0.000559	150000	-0.631305	-665.933781
95	0.000320	150000	-0.503404	-666.437184
96	0.000156	150000	-0.382153	-666.819337
97	0.000057	150000	-0.358895	-667.178233
98	0.000010	150000	-0.370769	-667.549002
99	0.000000	150000	-0.144470	-667.693472
Log marginal likelihood:	-667.693472
