Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.045413	-15.045413
1	0.950747	150000	-14.840035	-29.885448
2	0.926679	150000	-14.549484	-44.434932
3	0.902980	150000	-14.383491	-58.818422
4	0.879648	150000	-14.178442	-72.996864
5	0.856682	150000	-13.952729	-86.949593
6	0.834079	150000	-13.716856	-100.666448
7	0.811838	150000	-13.512496	-114.178944
8	0.789957	150000	-13.304034	-127.482978
9	0.768433	150000	-13.100603	-140.583581
10	0.747266	150000	-12.930691	-153.514272
11	0.726452	150000	-12.725195	-166.239466
12	0.705989	150000	-12.591157	-178.830623
13	0.685877	150000	-12.440058	-191.270681
14	0.666112	150000	-12.188845	-203.459526
15	0.646693	150000	-11.993688	-215.453214
16	0.627618	150000	-11.766343	-227.219557
17	0.608884	150000	-11.554445	-238.774002
18	0.590490	150000	-11.345542	-250.119544
19	0.572433	150000	-11.383007	-261.502551
20	0.554712	150000	-10.937251	-272.439801
21	0.537324	150000	-10.731396	-283.171198
22	0.520268	150000	-10.528771	-293.699969
23	0.503540	150000	-10.270903	-303.970872
24	0.487139	150000	-10.072100	-314.042972
25	0.471063	150000	-9.868739	-323.911711
26	0.455310	150000	-9.937213	-333.848924
27	0.439877	150000	-9.778471	-343.627394
28	0.424762	150000	-9.595964	-353.223359
29	0.409963	150000	-9.316119	-362.539478
30	0.395478	150000	-9.075333	-371.614810
31	0.381305	150000	-8.920477	-380.535287
32	0.367440	150000	-8.784277	-389.319564
33	0.353883	150000	-8.484219	-397.803783
34	0.340630	150000	-8.475806	-406.279589
35	0.327680	150000	-8.273681	-414.553271
36	0.315030	150000	-8.074842	-422.628112
37	0.302677	150000	-7.865766	-430.493878
38	0.290619	150000	-7.725641	-438.219520
39	0.278855	150000	-7.532709	-445.752229
40	0.267381	150000	-7.470127	-453.222356
41	0.256195	150000	-7.228214	-460.450571
42	0.245294	150000	-6.951266	-467.401836
43	0.234677	150000	-6.895920	-474.297756
44	0.224340	150000	-6.644807	-480.942563
45	0.214281	150000	-6.457948	-487.400511
46	0.204498	150000	-6.396130	-493.796642
47	0.194988	150000	-6.227712	-500.024353
48	0.185749	150000	-6.023088	-506.047441
49	0.176777	150000	-5.884527	-511.931968
50	0.168070	150000	-5.717610	-517.649578
51	0.159626	150000	-5.476507	-523.126086
52	0.151441	150000	-5.284384	-528.410469
53	0.143514	150000	-5.131411	-533.541880
54	0.135841	150000	-5.003724	-538.545604
55	0.128420	150000	-4.899999	-543.445603
56	0.121247	150000	-4.837078	-548.282681
57	0.114320	150000	-4.636178	-552.918858
58	0.107637	150000	-4.621454	-557.540312
59	0.101193	150000	-4.321422	-561.861734
60	0.094986	150000	-4.180677	-566.042411
61	0.089014	150000	-4.382025	-570.424436
62	0.083273	150000	-4.176146	-574.600582
63	0.077760	150000	-4.097381	-578.697963
64	0.072472	150000	-3.840660	-582.538623
65	0.067406	150000	-3.710068	-586.248691
66	0.062558	150000	-3.585033	-589.833724
67	0.057926	150000	-3.453404	-593.287128
68	0.053506	150000	-3.334034	-596.621161
69	0.049295	150000	-3.262455	-599.883616
70	0.045289	150000	-3.164592	-603.048209
71	0.041485	150000	-2.835532	-605.883741
72	0.037880	150000	-3.432776	-609.316517
73	0.034469	150000	-3.150299	-612.466817
74	0.031250	150000	-2.897075	-615.363891
75	0.028218	150000	-2.713061	-618.076952
76	0.025370	150000	-2.501337	-620.578290
77	0.022702	150000	-3.560262	-624.138552
78	0.020209	150000	-3.443281	-627.581833
79	0.017889	150000	-3.346525	-630.928358
80	0.015736	150000	-3.162117	-634.090475
81	0.013746	150000	-2.907334	-636.997809
82	0.011916	150000	-2.803716	-639.801525
83	0.010240	150000	-2.608967	-642.410492
84	0.008714	150000	-2.449304	-644.859796
85	0.007334	150000	-2.147149	-647.006945
86	0.006093	150000	-1.988468	-648.995414
87	0.004988	150000	-1.781740	-650.777153
88	0.004013	150000	-1.623659	-652.400812
89	0.003162	150000	-1.443055	-653.843867
90	0.002430	150000	-1.269535	-655.113402
91	0.001810	150000	-1.126045	-656.239448
92	0.001296	150000	-0.952997	-657.192444
93	0.000882	150000	-0.784041	-657.976485
94	0.000559	150000	-0.641745	-658.618230
95	0.000320	150000	-0.484453	-659.102683
96	0.000156	150000	-0.369989	-659.472673
97	0.000057	150000	-0.505004	-659.977676
98	0.000010	150000	-0.510953	-660.488629
99	0.000000	150000	-0.174646	-660.663275
Log marginal likelihood:	-660.663275
