Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.424620	-14.424620
1	0.950747	150000	-14.472977	-28.897597
2	0.926679	150000	-14.140319	-43.037916
3	0.902980	150000	-14.081524	-57.119440
4	0.879648	150000	-13.812780	-70.932220
5	0.856682	150000	-13.409611	-84.341831
6	0.834079	150000	-13.362936	-97.704767
7	0.811838	150000	-13.167203	-110.871970
8	0.789957	150000	-12.905554	-123.777524
9	0.768433	150000	-12.802670	-136.580195
10	0.747266	150000	-12.514066	-149.094261
11	0.726452	150000	-12.433014	-161.527275
12	0.705989	150000	-12.232636	-173.759911
13	0.685877	150000	-12.041666	-185.801577
14	0.666112	150000	-12.027153	-197.828730
15	0.646693	150000	-11.741189	-209.569919
16	0.627618	150000	-11.575302	-221.145221
17	0.608884	150000	-11.240241	-232.385462
18	0.590490	150000	-11.137614	-243.523076
19	0.572433	150000	-10.990451	-254.513527
20	0.554712	150000	-10.828302	-265.341830
21	0.537324	150000	-10.650961	-275.992791
22	0.520268	150000	-10.468167	-286.460958
23	0.503540	150000	-10.246814	-296.707772
24	0.487139	150000	-10.091474	-306.799246
25	0.471063	150000	-9.774268	-316.573514
26	0.455310	150000	-9.654261	-326.227776
27	0.439877	150000	-9.512606	-335.740382
28	0.424762	150000	-9.402226	-345.142608
29	0.409963	150000	-9.143950	-354.286557
30	0.395478	150000	-8.941907	-363.228464
31	0.381305	150000	-8.745051	-371.973515
32	0.367440	150000	-8.561047	-380.534562
33	0.353883	150000	-8.403372	-388.937934
34	0.340630	150000	-8.211398	-397.149332
35	0.327680	150000	-8.026910	-405.176242
36	0.315030	150000	-7.876029	-413.052271
37	0.302677	150000	-7.718588	-420.770859
38	0.290619	150000	-7.484530	-428.255389
39	0.278855	150000	-7.322897	-435.578286
40	0.267381	150000	-7.182884	-442.761170
41	0.256195	150000	-7.011793	-449.772963
42	0.245294	150000	-6.801982	-456.574945
43	0.234677	150000	-6.656317	-463.231263
44	0.224340	150000	-6.483669	-469.714931
45	0.214281	150000	-6.396112	-476.111043
46	0.204498	150000	-6.264030	-482.375074
47	0.194988	150000	-6.031699	-488.406773
48	0.185749	150000	-5.898186	-494.304959
49	0.176777	150000	-5.720019	-500.024978
50	0.168070	150000	-5.695687	-505.720665
51	0.159626	150000	-5.428563	-511.149228
52	0.151441	150000	-5.363348	-516.512576
53	0.143514	150000	-5.149552	-521.662128
54	0.135841	150000	-5.192507	-526.854635
55	0.128420	150000	-4.956292	-531.810927
56	0.121247	150000	-4.820975	-536.631902
57	0.114320	150000	-4.717761	-541.349662
58	0.107637	150000	-4.635222	-545.984884
59	0.101193	150000	-4.435519	-550.420404
60	0.094986	150000	-4.472879	-554.893283
61	0.089014	150000	-4.214240	-559.107523
62	0.083273	150000	-4.205621	-563.313144
63	0.077760	150000	-4.099431	-567.412575
64	0.072472	150000	-3.924511	-571.337086
65	0.067406	150000	-3.758721	-575.095807
66	0.062558	150000	-3.659756	-578.755563
67	0.057926	150000	-3.483292	-582.238855
68	0.053506	150000	-3.351670	-585.590526
69	0.049295	150000	-3.216092	-588.806618
70	0.045289	150000	-3.103135	-591.909753
71	0.041485	150000	-2.938273	-594.848026
72	0.037880	150000	-2.790044	-597.638069
73	0.034469	150000	-2.663875	-600.301944
74	0.031250	150000	-2.574189	-602.876133
75	0.028218	150000	-2.435988	-605.312121
76	0.025370	150000	-2.292344	-607.604465
77	0.022702	150000	-2.173640	-609.778105
78	0.020209	150000	-2.071479	-611.849584
79	0.017889	150000	-1.930608	-613.780191
80	0.015736	150000	-1.813636	-615.593827
81	0.013746	150000	-1.740283	-617.334110
82	0.011916	150000	-1.617390	-618.951500
83	0.010240	150000	-1.532797	-620.484297
84	0.008714	150000	-1.444708	-621.929005
85	0.007334	150000	-1.361357	-623.290363
86	0.006093	150000	-1.290522	-624.580884
87	0.004988	150000	-1.185303	-625.766187
88	0.004013	150000	-1.185115	-626.951302
89	0.003162	150000	-1.061363	-628.012665
90	0.002430	150000	-0.956990	-628.969655
91	0.001810	150000	-0.868038	-629.837693
92	0.001296	150000	-0.760559	-630.598252
93	0.000882	150000	-0.648076	-631.246328
94	0.000559	150000	-0.519124	-631.765451
95	0.000320	150000	-0.414907	-632.180359
96	0.000156	150000	-0.319111	-632.499470
97	0.000057	150000	-0.192666	-632.692135
98	0.000010	150000	-0.105341	-632.797476
99	0.000000	150000	-0.020285	-632.817761
Log marginal likelihood:	-632.817761
