Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.884030	-14.884030
1	0.950747	150000	-14.576974	-29.461004
2	0.926679	150000	-14.476512	-43.937516
3	0.902980	150000	-14.324825	-58.262341
4	0.879648	150000	-14.166049	-72.428390
5	0.856682	150000	-14.149846	-86.578236
6	0.834079	150000	-13.899016	-100.477252
7	0.811838	150000	-13.686441	-114.163693
8	0.789957	150000	-13.353222	-127.516915
9	0.768433	150000	-13.111677	-140.628592
10	0.747266	150000	-13.021012	-153.649603
11	0.726452	150000	-12.842906	-166.492509
12	0.705989	150000	-12.721159	-179.213668
13	0.685877	150000	-12.299138	-191.512805
14	0.666112	150000	-12.198784	-203.711590
15	0.646693	150000	-11.954513	-215.666103
16	0.627618	150000	-11.748525	-227.414628
17	0.608884	150000	-11.554615	-238.969243
18	0.590490	150000	-11.398112	-250.367355
19	0.572433	150000	-11.043890	-261.411245
20	0.554712	150000	-10.941021	-272.352266
21	0.537324	150000	-10.777353	-283.129619
22	0.520268	150000	-10.486326	-293.615944
23	0.503540	150000	-10.271073	-303.887017
24	0.487139	150000	-10.315069	-314.202087
25	0.471063	150000	-10.169589	-324.371675
26	0.455310	150000	-9.932216	-334.303891
27	0.439877	150000	-9.766962	-344.070853
28	0.424762	150000	-9.576961	-353.647813
29	0.409963	150000	-9.360375	-363.008188
30	0.395478	150000	-9.162358	-372.170546
31	0.381305	150000	-8.973299	-381.143845
32	0.367440	150000	-8.809876	-389.953721
33	0.353883	150000	-8.600954	-398.554675
34	0.340630	150000	-8.381564	-406.936239
35	0.327680	150000	-8.256073	-415.192312
36	0.315030	150000	-8.026027	-423.218339
37	0.302677	150000	-7.882306	-431.100645
38	0.290619	150000	-7.764288	-438.864933
39	0.278855	150000	-7.527306	-446.392239
40	0.267381	150000	-7.347121	-453.739360
41	0.256195	150000	-7.253095	-460.992455
42	0.245294	150000	-7.094344	-468.086799
43	0.234677	150000	-6.848696	-474.935494
44	0.224340	150000	-6.667657	-481.603151
45	0.214281	150000	-6.654345	-488.257496
46	0.204498	150000	-6.477065	-494.734561
47	0.194988	150000	-6.291008	-501.025570
48	0.185749	150000	-6.125173	-507.150743
49	0.176777	150000	-5.815584	-512.966327
50	0.168070	150000	-5.696550	-518.662877
51	0.159626	150000	-5.812806	-524.475683
52	0.151441	150000	-5.389890	-529.865573
53	0.143514	150000	-5.235921	-535.101493
54	0.135841	150000	-5.284827	-540.386320
55	0.128420	150000	-5.104160	-545.490480
56	0.121247	150000	-4.971334	-550.461814
57	0.114320	150000	-4.790452	-555.252266
58	0.107637	150000	-4.627562	-559.879828
59	0.101193	150000	-4.543176	-564.423004
60	0.094986	150000	-4.373019	-568.796023
61	0.089014	150000	-4.251164	-573.047187
62	0.083273	150000	-4.182939	-577.230126
63	0.077760	150000	-4.144474	-581.374600
64	0.072472	150000	-3.782306	-585.156905
65	0.067406	150000	-3.712375	-588.869281
66	0.062558	150000	-3.579664	-592.448945
67	0.057926	150000	-3.490318	-595.939263
68	0.053506	150000	-3.438693	-599.377957
69	0.049295	150000	-3.382238	-602.760194
70	0.045289	150000	-3.251429	-606.011623
71	0.041485	150000	-2.952417	-608.964040
72	0.037880	150000	-2.988632	-611.952672
73	0.034469	150000	-2.890564	-614.843237
74	0.031250	150000	-2.812474	-617.655710
75	0.028218	150000	-2.710000	-620.365710
76	0.025370	150000	-2.608657	-622.974367
77	0.022702	150000	-2.715801	-625.690168
78	0.020209	150000	-2.584805	-628.274973
79	0.017889	150000	-2.864766	-631.139740
80	0.015736	150000	-2.892501	-634.032241
81	0.013746	150000	-2.517831	-636.550073
82	0.011916	150000	-2.680881	-639.230954
83	0.010240	150000	-2.484359	-641.715313
84	0.008714	150000	-2.300668	-644.015981
85	0.007334	150000	-2.121282	-646.137263
86	0.006093	150000	-1.894730	-648.031993
87	0.004988	150000	-1.817334	-649.849327
88	0.004013	150000	-1.624173	-651.473500
89	0.003162	150000	-1.466869	-652.940369
90	0.002430	150000	-1.265702	-654.206071
91	0.001810	150000	-1.175895	-655.381965
92	0.001296	150000	-0.962505	-656.344470
93	0.000882	150000	-0.820774	-657.165244
94	0.000559	150000	-0.655190	-657.820434
95	0.000320	150000	-0.510450	-658.330884
96	0.000156	150000	-0.391370	-658.722254
97	0.000057	150000	-0.422315	-659.144569
98	0.000010	150000	-0.369436	-659.514005
99	0.000000	150000	-0.138522	-659.652527
Log marginal likelihood:	-659.652527
