Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.697876	-15.697876
1	0.950747	7500	-15.463491	-31.161368
2	0.926679	7500	-15.286170	-46.447538
3	0.902980	7500	-15.092523	-61.540061
4	0.879648	7500	-14.789899	-76.329961
5	0.856682	7500	-14.586856	-90.916817
6	0.834079	7500	-14.345533	-105.262350
7	0.811838	7500	-14.125289	-119.387639
8	0.789957	7500	-13.959538	-133.347177
9	0.768433	7500	-13.631145	-146.978322
10	0.747266	7500	-13.463843	-160.442164
11	0.726452	7500	-13.374510	-173.816675
12	0.705989	7500	-13.256715	-187.073390
13	0.685877	7500	-12.802508	-199.875898
14	0.666112	7500	-12.571571	-212.447469
15	0.646693	7500	-12.296289	-224.743758
16	0.627618	7500	-12.123071	-236.866829
17	0.608884	7500	-11.859530	-248.726359
18	0.590490	7500	-11.683312	-260.409670
19	0.572433	7500	-11.496238	-271.905908
20	0.554712	7500	-11.317733	-283.223641
21	0.537324	7500	-11.068465	-294.292106
22	0.520268	7500	-10.815952	-305.108059
23	0.503540	7500	-10.667233	-315.775292
24	0.487139	7500	-10.445681	-326.220972
25	0.471063	7500	-10.216858	-336.437831
26	0.455310	7500	-10.056936	-346.494767
27	0.439877	7500	-9.830178	-356.324945
28	0.424762	7500	-9.697363	-366.022308
29	0.409963	7500	-9.453288	-375.475596
30	0.395478	7500	-9.219747	-384.695343
31	0.381305	7500	-9.030556	-393.725900
32	0.367440	7500	-8.864115	-402.590014
33	0.353883	7500	-8.969755	-411.559770
34	0.340630	7500	-8.711004	-420.270773
35	0.327680	7500	-8.674986	-428.945760
36	0.315030	7500	-8.399877	-437.345636
37	0.302677	7500	-8.266116	-445.611753
38	0.290619	7500	-8.024919	-453.636672
39	0.278855	7500	-7.800720	-461.437391
40	0.267381	7500	-7.567869	-469.005260
41	0.256195	7500	-7.376324	-476.381585
42	0.245294	7500	-7.254527	-483.636112
43	0.234677	7500	-7.089559	-490.725671
44	0.224340	7500	-6.875001	-497.600672
45	0.214281	7500	-6.636983	-504.237655
46	0.204498	7500	-6.536169	-510.773824
47	0.194988	7500	-6.394617	-517.168442
48	0.185749	7500	-6.268469	-523.436911
49	0.176777	7500	-6.114479	-529.551390
50	0.168070	7500	-6.103488	-535.654879
51	0.159626	7500	-5.993828	-541.648707
52	0.151441	7500	-5.855321	-547.504028
53	0.143514	7500	-5.669151	-553.173179
54	0.135841	7500	-5.507333	-558.680512
55	0.128420	7500	-5.291627	-563.972139
56	0.121247	7500	-5.111919	-569.084058
57	0.114320	7500	-4.874937	-573.958995
58	0.107637	7500	-4.869833	-578.828828
59	0.101193	7500	-4.686244	-583.515072
60	0.094986	7500	-4.479384	-587.994455
61	0.089014	7500	-4.324251	-592.318706
62	0.083273	7500	-4.228267	-596.546973
63	0.077760	7500	-4.349983	-600.896956
64	0.072472	7500	-4.285212	-605.182168
65	0.067406	7500	-4.085461	-609.267629
66	0.062558	7500	-3.912183	-613.179812
67	0.057926	7500	-3.720274	-616.900085
68	0.053506	7500	-3.580039	-620.480125
69	0.049295	7500	-3.503078	-623.983203
70	0.045289	7500	-3.480234	-627.463437
71	0.041485	7500	-3.184084	-630.647521
72	0.037880	7500	-3.028074	-633.675595
73	0.034469	7500	-2.863500	-636.539095
74	0.031250	7500	-2.801208	-639.340303
75	0.028218	7500	-2.521659	-641.861962
76	0.025370	7500	-2.474004	-644.335966
77	0.022702	7500	-2.407527	-646.743493
78	0.020209	7500	-2.314049	-649.057542
79	0.017889	7500	-2.099233	-651.156775
80	0.015736	7500	-2.039128	-653.195904
81	0.013746	7500	-1.869124	-655.065028
82	0.011916	7500	-1.878964	-656.943991
83	0.010240	7500	-1.691502	-658.635493
84	0.008714	7500	-1.646067	-660.281560
85	0.007334	7500	-1.591449	-661.873010
86	0.006093	7500	-1.664411	-663.537420
87	0.004988	7500	-1.521600	-665.059021
88	0.004013	7500	-1.403014	-666.462035
89	0.003162	7500	-1.464071	-667.926106
90	0.002430	7500	-1.416950	-669.343056
91	0.001810	7500	-1.166551	-670.509607
92	0.001296	7500	-0.997856	-671.507463
93	0.000882	7500	-1.068935	-672.576398
94	0.000559	7500	-0.701823	-673.278221
95	0.000320	7500	-0.575933	-673.854154
96	0.000156	7500	-0.385220	-674.239374
97	0.000057	7500	-0.264961	-674.504335
98	0.000010	7500	-0.126977	-674.631312
99	0.000000	7500	-0.056722	-674.688034
Log marginal likelihood:	-674.688034
