Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-19.769600	-19.769600
1	0.950747	7500	-19.494263	-39.263863
2	0.926679	7500	-19.170102	-58.433965
3	0.902980	7500	-18.981002	-77.414967
4	0.879648	7500	-18.666798	-96.081765
5	0.856682	7500	-18.345917	-114.427683
6	0.834079	7500	-18.076081	-132.503763
7	0.811838	7500	-17.812189	-150.315952
8	0.789957	7500	-17.484389	-167.800341
9	0.768433	7500	-17.204903	-185.005243
10	0.747266	7500	-16.938373	-201.943617
11	0.726452	7500	-16.591918	-218.535534
12	0.705989	7500	-16.336848	-234.872382
13	0.685877	7500	-16.020209	-250.892591
14	0.666112	7500	-15.714165	-266.606756
15	0.646693	7500	-15.363111	-281.969867
16	0.627618	7500	-14.118486	-296.088353
17	0.608884	7500	-13.151421	-309.239773
18	0.590490	7500	-12.824040	-322.063813
19	0.572433	7500	-12.551658	-334.615471
20	0.554712	7500	-12.388897	-347.004369
21	0.537324	7500	-12.166818	-359.171186
22	0.520268	7500	-11.928460	-371.099646
23	0.503540	7500	-11.710259	-382.809905
24	0.487139	7500	-11.488016	-394.297922
25	0.471063	7500	-11.262987	-405.560909
26	0.455310	7500	-11.088081	-416.648990
27	0.439877	7500	-10.777432	-427.426422
28	0.424762	7500	-10.603068	-438.029490
29	0.409963	7500	-10.401144	-448.430634
30	0.395478	7500	-10.123535	-458.554169
31	0.381305	7500	-9.940488	-468.494657
32	0.367440	7500	-9.699910	-478.194567
33	0.353883	7500	-9.474686	-487.669253
34	0.340630	7500	-9.295386	-496.964639
35	0.327680	7500	-9.025963	-505.990602
36	0.315030	7500	-8.810069	-514.800671
37	0.302677	7500	-8.688195	-523.488866
38	0.290619	7500	-8.390443	-531.879308
39	0.278855	7500	-8.369511	-540.248819
40	0.267381	7500	-8.211492	-548.460312
41	0.256195	7500	-7.956287	-556.416599
42	0.245294	7500	-7.887435	-564.304034
43	0.234677	7500	-7.514784	-571.818817
44	0.224340	7500	-7.176783	-578.995601
45	0.214281	7500	-6.973198	-585.968799
46	0.204498	7500	-6.894105	-592.862904
47	0.194988	7500	-6.615629	-599.478533
48	0.185749	7500	-6.481035	-605.959568
49	0.176777	7500	-6.357253	-612.316821
50	0.168070	7500	-6.299115	-618.615936
51	0.159626	7500	-5.931541	-624.547477
52	0.151441	7500	-5.841822	-630.389299
53	0.143514	7500	-5.542381	-635.931680
54	0.135841	7500	-5.682954	-641.614634
55	0.128420	7500	-5.859402	-647.474036
56	0.121247	7500	-5.683201	-653.157236
57	0.114320	7500	-5.445029	-658.602265
58	0.107637	7500	-4.707873	-663.310139
59	0.101193	7500	-4.727525	-668.037663
60	0.094986	7500	-4.752010	-672.789674
61	0.089014	7500	-4.662817	-677.452491
62	0.083273	7500	-4.751723	-682.204214
63	0.077760	7500	-4.484247	-686.688461
64	0.072472	7500	-4.239172	-690.927633
65	0.067406	7500	-4.066746	-694.994379
66	0.062558	7500	-3.929482	-698.923861
67	0.057926	7500	-3.768084	-702.691945
68	0.053506	7500	-3.594447	-706.286392
69	0.049295	7500	-3.442753	-709.729145
70	0.045289	7500	-3.341152	-713.070297
71	0.041485	7500	-3.131571	-716.201868
72	0.037880	7500	-2.909424	-719.111292
73	0.034469	7500	-2.950075	-722.061367
74	0.031250	7500	-2.731527	-724.792894
75	0.028218	7500	-2.575261	-727.368155
76	0.025370	7500	-2.461520	-729.829675
77	0.022702	7500	-2.326324	-732.156000
78	0.020209	7500	-2.293659	-734.449658
79	0.017889	7500	-2.074005	-736.523663
80	0.015736	7500	-2.063227	-738.586890
81	0.013746	7500	-1.895877	-740.482768
82	0.011916	7500	-1.811726	-742.294494
83	0.010240	7500	-1.924487	-744.218981
84	0.008714	7500	-1.843597	-746.062578
85	0.007334	7500	-1.835840	-747.898417
86	0.006093	7500	-1.668685	-749.567103
87	0.004988	7500	-1.448050	-751.015153
88	0.004013	7500	-1.292125	-752.307278
89	0.003162	7500	-1.330341	-753.637619
90	0.002430	7500	-1.357323	-754.994942
91	0.001810	7500	-1.155586	-756.150528
92	0.001296	7500	-0.985617	-757.136145
93	0.000882	7500	-0.753522	-757.889667
94	0.000559	7500	-0.708554	-758.598221
95	0.000320	7500	-0.542854	-759.141076
96	0.000156	7500	-0.419165	-759.560240
97	0.000057	7500	-0.326567	-759.886808
98	0.000010	7500	-0.131421	-760.018228
99	0.000000	7500	-0.029948	-760.048176
Log marginal likelihood:	-760.048176
