Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-16.983366	-16.983366
1	0.950747	7500	-16.733433	-33.716799
2	0.926679	7500	-16.558121	-50.274919
3	0.902980	7500	-16.361573	-66.636492
4	0.879648	7500	-16.002445	-82.638937
5	0.856682	7500	-15.766222	-98.405158
6	0.834079	7500	-15.525743	-113.930901
7	0.811838	7500	-15.216370	-129.147271
8	0.789957	7500	-15.080176	-144.227447
9	0.768433	7500	-14.703367	-158.930814
10	0.747266	7500	-14.535339	-173.466153
11	0.726452	7500	-14.279388	-187.745541
12	0.705989	7500	-14.044217	-201.789758
13	0.685877	7500	-13.810269	-215.600027
14	0.666112	7500	-13.508699	-229.108727
15	0.646693	7500	-13.299871	-242.408598
16	0.627618	7500	-13.024171	-255.432768
17	0.608884	7500	-12.816880	-268.249648
18	0.590490	7500	-12.649266	-280.898914
19	0.572433	7500	-12.434140	-293.333054
20	0.554712	7500	-12.189007	-305.522061
21	0.537324	7500	-11.969675	-317.491736
22	0.520268	7500	-11.775569	-329.267305
23	0.503540	7500	-11.595111	-340.862416
24	0.487139	7500	-11.389763	-352.252179
25	0.471063	7500	-11.122909	-363.375088
26	0.455310	7500	-10.923519	-374.298607
27	0.439877	7500	-10.753064	-385.051671
28	0.424762	7500	-10.878017	-395.929688
29	0.409963	7500	-10.605196	-406.534883
30	0.395478	7500	-10.234572	-416.769456
31	0.381305	7500	-10.254185	-427.023640
32	0.367440	7500	-9.914493	-436.938133
33	0.353883	7500	-9.698703	-446.636836
34	0.340630	7500	-9.500612	-456.137447
35	0.327680	7500	-9.362324	-465.499771
36	0.315030	7500	-9.218026	-474.717797
37	0.302677	7500	-9.008742	-483.726540
38	0.290619	7500	-8.811369	-492.537909
39	0.278855	7500	-8.683965	-501.221874
40	0.267381	7500	-8.314855	-509.536729
41	0.256195	7500	-8.062327	-517.599056
42	0.245294	7500	-7.910389	-525.509445
43	0.234677	7500	-7.778674	-533.288119
44	0.224340	7500	-7.537325	-540.825444
45	0.214281	7500	-7.156320	-547.981763
46	0.204498	7500	-6.985666	-554.967430
47	0.194988	7500	-6.778368	-561.745797
48	0.185749	7500	-6.610811	-568.356608
49	0.176777	7500	-6.408748	-574.765356
50	0.168070	7500	-6.316645	-581.082001
51	0.159626	7500	-6.125276	-587.207277
52	0.151441	7500	-5.757620	-592.964897
53	0.143514	7500	-5.732927	-598.697823
54	0.135841	7500	-5.410623	-604.108447
55	0.128420	7500	-5.287537	-609.395983
56	0.121247	7500	-5.253616	-614.649599
57	0.114320	7500	-5.100574	-619.750173
58	0.107637	7500	-5.247102	-624.997275
59	0.101193	7500	-5.138778	-630.136053
60	0.094986	7500	-4.821365	-634.957419
61	0.089014	7500	-4.658341	-639.615759
62	0.083273	7500	-4.438434	-644.054193
63	0.077760	7500	-4.320329	-648.374522
64	0.072472	7500	-4.197652	-652.572174
65	0.067406	7500	-4.036864	-656.609038
66	0.062558	7500	-3.904017	-660.513055
67	0.057926	7500	-3.718292	-664.231347
68	0.053506	7500	-3.481679	-667.713026
69	0.049295	7500	-3.379693	-671.092719
70	0.045289	7500	-3.347524	-674.440243
71	0.041485	7500	-3.138959	-677.579202
72	0.037880	7500	-2.977187	-680.556389
73	0.034469	7500	-2.853519	-683.409907
74	0.031250	7500	-2.729910	-686.139817
75	0.028218	7500	-2.534981	-688.674798
76	0.025370	7500	-2.325308	-691.000106
77	0.022702	7500	-2.213288	-693.213394
78	0.020209	7500	-2.230916	-695.444310
79	0.017889	7500	-2.121167	-697.565477
80	0.015736	7500	-2.079326	-699.644803
81	0.013746	7500	-2.021453	-701.666256
82	0.011916	7500	-1.891960	-703.558216
83	0.010240	7500	-1.544406	-705.102622
84	0.008714	7500	-1.533198	-706.635820
85	0.007334	7500	-1.797981	-708.433801
86	0.006093	7500	-1.539819	-709.973620
87	0.004988	7500	-1.425154	-711.398774
88	0.004013	7500	-1.328184	-712.726958
89	0.003162	7500	-1.155577	-713.882534
90	0.002430	7500	-1.414914	-715.297448
91	0.001810	7500	-1.024165	-716.321613
92	0.001296	7500	-0.966078	-717.287691
93	0.000882	7500	-0.766430	-718.054122
94	0.000559	7500	-0.707264	-718.761386
95	0.000320	7500	-0.584067	-719.345453
96	0.000156	7500	-0.405098	-719.750550
97	0.000057	7500	-0.426459	-720.177009
98	0.000010	7500	-0.127418	-720.304427
99	0.000000	7500	-0.027716	-720.332142
Log marginal likelihood:	-720.332142
