Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.548065	-15.548065
1	0.950747	7500	-15.270418	-30.818482
2	0.926679	7500	-15.065640	-45.884123
3	0.902980	7500	-14.845716	-60.729839
4	0.879648	7500	-14.565353	-75.295192
5	0.856682	7500	-14.374590	-89.669781
6	0.834079	7500	-14.166841	-103.836622
7	0.811838	7500	-13.953848	-117.790470
8	0.789957	7500	-13.704842	-131.495312
9	0.768433	7500	-13.544843	-145.040154
10	0.747266	7500	-13.415315	-158.455469
11	0.726452	7500	-13.182467	-171.637936
12	0.705989	7500	-12.819645	-184.457581
13	0.685877	7500	-12.814032	-197.271613
14	0.666112	7500	-12.642418	-209.914031
15	0.646693	7500	-12.418931	-222.332963
16	0.627618	7500	-12.292051	-234.625014
17	0.608884	7500	-11.982732	-246.607746
18	0.590490	7500	-11.780308	-258.388054
19	0.572433	7500	-11.577139	-269.965193
20	0.554712	7500	-11.344330	-281.309524
21	0.537324	7500	-11.220492	-292.530016
22	0.520268	7500	-11.100512	-303.630528
23	0.503540	7500	-10.821572	-314.452100
24	0.487139	7500	-10.523304	-324.975404
25	0.471063	7500	-10.303802	-335.279206
26	0.455310	7500	-10.093794	-345.373000
27	0.439877	7500	-9.963996	-355.336996
28	0.424762	7500	-9.940398	-365.277394
29	0.409963	7500	-9.718676	-374.996071
30	0.395478	7500	-9.583785	-384.579855
31	0.381305	7500	-9.246846	-393.826702
32	0.367440	7500	-9.046976	-402.873677
33	0.353883	7500	-8.915116	-411.788793
34	0.340630	7500	-8.668278	-420.457071
35	0.327680	7500	-8.516775	-428.973847
36	0.315030	7500	-8.180700	-437.154546
37	0.302677	7500	-8.004473	-445.159020
38	0.290619	7500	-7.924266	-453.083286
39	0.278855	7500	-7.729676	-460.812962
40	0.267381	7500	-7.431234	-468.244196
41	0.256195	7500	-7.287300	-475.531496
42	0.245294	7500	-7.174553	-482.706049
43	0.234677	7500	-7.106728	-489.812777
44	0.224340	7500	-6.882182	-496.694958
45	0.214281	7500	-6.619210	-503.314169
46	0.204498	7500	-6.406382	-509.720550
47	0.194988	7500	-6.329607	-516.050158
48	0.185749	7500	-6.098692	-522.148850
49	0.176777	7500	-5.925428	-528.074278
50	0.168070	7500	-5.892313	-533.966592
51	0.159626	7500	-5.933366	-539.899957
52	0.151441	7500	-5.789768	-545.689725
53	0.143514	7500	-5.594671	-551.284396
54	0.135841	7500	-5.618542	-556.902938
55	0.128420	7500	-5.694993	-562.597931
56	0.121247	7500	-5.477145	-568.075076
57	0.114320	7500	-5.395994	-573.471070
58	0.107637	7500	-5.167261	-578.638332
59	0.101193	7500	-5.081590	-583.719922
60	0.094986	7500	-4.986722	-588.706644
61	0.089014	7500	-4.711023	-593.417668
62	0.083273	7500	-4.576821	-597.994489
63	0.077760	7500	-4.303720	-602.298209
64	0.072472	7500	-4.347802	-606.646011
65	0.067406	7500	-4.051813	-610.697824
66	0.062558	7500	-3.856535	-614.554359
67	0.057926	7500	-3.693362	-618.247721
68	0.053506	7500	-3.614694	-621.862415
69	0.049295	7500	-3.507837	-625.370253
70	0.045289	7500	-3.370894	-628.741146
71	0.041485	7500	-3.247277	-631.988424
72	0.037880	7500	-2.925647	-634.914071
73	0.034469	7500	-2.851476	-637.765546
74	0.031250	7500	-2.670771	-640.436317
75	0.028218	7500	-2.544968	-642.981285
76	0.025370	7500	-2.365421	-645.346706
77	0.022702	7500	-2.380800	-647.727506
78	0.020209	7500	-2.287886	-650.015392
79	0.017889	7500	-2.124493	-652.139886
80	0.015736	7500	-1.930590	-654.070476
81	0.013746	7500	-1.713705	-655.784181
82	0.011916	7500	-1.712830	-657.497011
83	0.010240	7500	-1.858775	-659.355786
84	0.008714	7500	-1.733097	-661.088883
85	0.007334	7500	-1.661968	-662.750851
86	0.006093	7500	-1.427418	-664.178268
87	0.004988	7500	-1.310793	-665.489062
88	0.004013	7500	-1.357085	-666.846147
89	0.003162	7500	-1.298925	-668.145072
90	0.002430	7500	-1.364652	-669.509724
91	0.001810	7500	-1.096218	-670.605942
92	0.001296	7500	-0.850619	-671.456561
93	0.000882	7500	-0.823744	-672.280305
94	0.000559	7500	-0.710699	-672.991004
95	0.000320	7500	-0.478381	-673.469385
96	0.000156	7500	-0.337083	-673.806468
97	0.000057	7500	-0.258123	-674.064591
98	0.000010	7500	-0.123489	-674.188080
99	0.000000	7500	-0.021166	-674.209246
Log marginal likelihood:	-674.209246
