Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.620086	-15.620086
1	0.950747	7500	-15.431698	-31.051783
2	0.926679	7500	-15.124376	-46.176159
3	0.902980	7500	-14.965753	-61.141912
4	0.879648	7500	-14.700158	-75.842071
5	0.856682	7500	-14.498482	-90.340553
6	0.834079	7500	-14.208423	-104.548976
7	0.811838	7500	-14.026638	-118.575614
8	0.789957	7500	-13.731481	-132.307094
9	0.768433	7500	-13.537283	-145.844378
10	0.747266	7500	-13.423846	-159.268224
11	0.726452	7500	-13.066649	-172.334873
12	0.705989	7500	-12.848144	-185.183017
13	0.685877	7500	-12.622748	-197.805765
14	0.666112	7500	-12.453065	-210.258830
15	0.646693	7500	-12.234598	-222.493428
16	0.627618	7500	-12.025769	-234.519196
17	0.608884	7500	-11.760965	-246.280162
18	0.590490	7500	-11.689173	-257.969334
19	0.572433	7500	-11.561520	-269.530854
20	0.554712	7500	-11.395214	-280.926068
21	0.537324	7500	-11.176742	-292.102810
22	0.520268	7500	-10.970691	-303.073501
23	0.503540	7500	-10.757393	-313.830895
24	0.487139	7500	-10.557273	-324.388168
25	0.471063	7500	-10.416126	-334.804294
26	0.455310	7500	-10.196150	-345.000444
27	0.439877	7500	-9.984551	-354.984995
28	0.424762	7500	-9.818840	-364.803835
29	0.409963	7500	-9.627508	-374.431343
30	0.395478	7500	-9.367478	-383.798821
31	0.381305	7500	-9.083211	-392.882032
32	0.367440	7500	-8.954763	-401.836794
33	0.353883	7500	-8.786601	-410.623395
34	0.340630	7500	-8.710953	-419.334348
35	0.327680	7500	-8.484657	-427.819005
36	0.315030	7500	-8.206472	-436.025476
37	0.302677	7500	-8.035493	-444.060970
38	0.290619	7500	-7.898469	-451.959439
39	0.278855	7500	-7.781478	-459.740917
40	0.267381	7500	-7.635830	-467.376747
41	0.256195	7500	-7.533722	-474.910469
42	0.245294	7500	-7.385063	-482.295532
43	0.234677	7500	-7.099268	-489.394800
44	0.224340	7500	-6.822904	-496.217704
45	0.214281	7500	-6.881786	-503.099490
46	0.204498	7500	-6.604330	-509.703820
47	0.194988	7500	-6.449188	-516.153007
48	0.185749	7500	-6.250894	-522.403902
49	0.176777	7500	-6.158011	-528.561913
50	0.168070	7500	-5.863248	-534.425161
51	0.159626	7500	-5.781419	-540.206580
52	0.151441	7500	-5.611842	-545.818422
53	0.143514	7500	-5.514730	-551.333152
54	0.135841	7500	-5.329521	-556.662673
55	0.128420	7500	-5.290835	-561.953508
56	0.121247	7500	-5.313424	-567.266932
57	0.114320	7500	-4.905079	-572.172011
58	0.107637	7500	-4.797899	-576.969909
59	0.101193	7500	-4.496788	-581.466697
60	0.094986	7500	-4.386562	-585.853260
61	0.089014	7500	-4.669912	-590.523172
62	0.083273	7500	-4.517966	-595.041138
63	0.077760	7500	-4.341448	-599.382586
64	0.072472	7500	-4.096271	-603.478858
65	0.067406	7500	-3.953700	-607.432557
66	0.062558	7500	-3.830769	-611.263327
67	0.057926	7500	-3.742759	-615.006086
68	0.053506	7500	-3.641801	-618.647887
69	0.049295	7500	-3.408543	-622.056430
70	0.045289	7500	-3.250264	-625.306695
71	0.041485	7500	-3.104274	-628.410968
72	0.037880	7500	-2.905655	-631.316623
73	0.034469	7500	-2.803285	-634.119908
74	0.031250	7500	-2.727739	-636.847647
75	0.028218	7500	-2.517108	-639.364755
76	0.025370	7500	-2.354164	-641.718919
77	0.022702	7500	-2.365915	-644.084834
78	0.020209	7500	-2.178097	-646.262930
79	0.017889	7500	-2.240310	-648.503240
80	0.015736	7500	-2.137029	-650.640269
81	0.013746	7500	-2.150315	-652.790584
82	0.011916	7500	-2.020816	-654.811401
83	0.010240	7500	-1.684732	-656.496133
84	0.008714	7500	-1.495945	-657.992078
85	0.007334	7500	-1.522665	-659.514743
86	0.006093	7500	-1.503158	-661.017901
87	0.004988	7500	-1.478602	-662.496503
88	0.004013	7500	-1.259095	-663.755598
89	0.003162	7500	-1.236802	-664.992400
90	0.002430	7500	-1.262571	-666.254971
91	0.001810	7500	-1.166259	-667.421230
92	0.001296	7500	-0.907245	-668.328475
93	0.000882	7500	-0.754928	-669.083403
94	0.000559	7500	-0.658089	-669.741492
95	0.000320	7500	-0.569597	-670.311089
96	0.000156	7500	-0.457445	-670.768534
97	0.000057	7500	-0.275777	-671.044312
98	0.000010	7500	-0.117653	-671.161965
99	0.000000	7500	-0.023211	-671.185176
Log marginal likelihood:	-671.185176
