Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.620607	-14.620607
1	0.950747	150000	-14.179706	-28.800313
2	0.926679	150000	-14.074508	-42.874820
3	0.902980	150000	-13.973914	-56.848734
4	0.879648	150000	-13.855833	-70.704567
5	0.856682	150000	-13.613419	-84.317986
6	0.834079	150000	-13.367457	-97.685443
7	0.811838	150000	-13.191848	-110.877291
8	0.789957	150000	-12.995633	-123.872924
9	0.768433	150000	-12.744113	-136.617037
10	0.747266	150000	-12.498276	-149.115313
11	0.726452	150000	-12.313711	-161.429024
12	0.705989	150000	-12.088015	-173.517039
13	0.685877	150000	-11.871993	-185.389032
14	0.666112	150000	-11.938259	-197.327291
15	0.646693	150000	-11.584816	-208.912108
16	0.627618	150000	-11.584328	-220.496436
17	0.608884	150000	-11.413693	-231.910128
18	0.590490	150000	-10.998786	-242.908914
19	0.572433	150000	-11.037044	-253.945958
20	0.554712	150000	-10.785767	-264.731725
21	0.537324	150000	-10.658169	-275.389893
22	0.520268	150000	-10.462546	-285.852439
23	0.503540	150000	-10.171968	-296.024407
24	0.487139	150000	-9.959379	-305.983786
25	0.471063	150000	-9.742794	-315.726580
26	0.455310	150000	-9.715975	-325.442555
27	0.439877	150000	-9.494271	-334.936826
28	0.424762	150000	-9.290444	-344.227270
29	0.409963	150000	-9.022525	-353.249795
30	0.395478	150000	-8.936748	-362.186543
31	0.381305	150000	-8.750925	-370.937468
32	0.367440	150000	-8.607129	-379.544597
33	0.353883	150000	-8.436676	-387.981272
34	0.340630	150000	-8.218367	-396.199640
35	0.327680	150000	-7.966931	-404.166571
36	0.315030	150000	-7.880116	-412.046687
37	0.302677	150000	-7.698927	-419.745614
38	0.290619	150000	-7.521477	-427.267091
39	0.278855	150000	-7.337734	-434.604825
40	0.267381	150000	-7.231152	-441.835977
41	0.256195	150000	-7.008514	-448.844492
42	0.245294	150000	-6.825121	-455.669612
43	0.234677	150000	-6.643172	-462.312784
44	0.224340	150000	-6.467304	-468.780088
45	0.214281	150000	-6.326748	-475.106836
46	0.204498	150000	-6.195133	-481.301969
47	0.194988	150000	-6.071763	-487.373732
48	0.185749	150000	-5.893942	-493.267674
49	0.176777	150000	-5.698845	-498.966519
50	0.168070	150000	-5.551010	-504.517529
51	0.159626	150000	-5.562678	-510.080208
52	0.151441	150000	-5.298546	-515.378753
53	0.143514	150000	-5.106644	-520.485397
54	0.135841	150000	-4.998948	-525.484345
55	0.128420	150000	-5.009984	-530.494329
56	0.121247	150000	-4.795622	-535.289951
57	0.114320	150000	-4.637652	-539.927603
58	0.107637	150000	-4.881845	-544.809448
59	0.101193	150000	-4.459606	-549.269054
60	0.094986	150000	-4.297072	-553.566126
61	0.089014	150000	-4.367842	-557.933968
62	0.083273	150000	-4.186897	-562.120865
63	0.077760	150000	-4.075031	-566.195896
64	0.072472	150000	-3.946195	-570.142090
65	0.067406	150000	-3.803035	-573.945125
66	0.062558	150000	-3.636389	-577.581514
67	0.057926	150000	-3.478268	-581.059782
68	0.053506	150000	-3.352439	-584.412221
69	0.049295	150000	-3.196538	-587.608759
70	0.045289	150000	-3.067124	-590.675883
71	0.041485	150000	-2.921993	-593.597876
72	0.037880	150000	-2.796731	-596.394607
73	0.034469	150000	-2.679550	-599.074157
74	0.031250	150000	-2.539156	-601.613314
75	0.028218	150000	-2.443461	-604.056775
76	0.025370	150000	-2.296166	-606.352941
77	0.022702	150000	-2.198110	-608.551051
78	0.020209	150000	-2.056872	-610.607924
79	0.017889	150000	-1.926392	-612.534316
80	0.015736	150000	-1.856131	-614.390447
81	0.013746	150000	-1.740908	-616.131355
82	0.011916	150000	-1.614514	-617.745869
83	0.010240	150000	-1.512692	-619.258561
84	0.008714	150000	-1.456440	-620.715001
85	0.007334	150000	-1.349310	-622.064311
86	0.006093	150000	-1.323583	-623.387894
87	0.004988	150000	-1.187755	-624.575648
88	0.004013	150000	-1.072975	-625.648624
89	0.003162	150000	-1.061144	-626.709767
90	0.002430	150000	-1.021018	-627.730785
91	0.001810	150000	-0.863896	-628.594681
92	0.001296	150000	-0.752718	-629.347400
93	0.000882	150000	-0.639195	-629.986595
94	0.000559	150000	-0.539811	-630.526406
95	0.000320	150000	-0.377339	-630.903745
96	0.000156	150000	-0.304850	-631.208595
97	0.000057	150000	-0.212948	-631.421543
98	0.000010	150000	-0.100752	-631.522295
99	0.000000	150000	-0.020621	-631.542916
Log marginal likelihood:	-631.542916
