Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.940440	-14.940440
1	0.950747	150000	-14.768929	-29.709369
2	0.926679	150000	-14.574880	-44.284249
3	0.902980	150000	-14.366074	-58.650324
4	0.879648	150000	-14.098373	-72.748696
5	0.856682	150000	-13.878940	-86.627636
6	0.834079	150000	-13.690468	-100.318104
7	0.811838	150000	-13.474895	-113.792999
8	0.789957	150000	-13.160138	-126.953137
9	0.768433	150000	-12.956313	-139.909450
10	0.747266	150000	-12.852245	-152.761695
11	0.726452	150000	-12.722737	-165.484432
12	0.705989	150000	-12.379956	-177.864389
13	0.685877	150000	-12.306120	-190.170509
14	0.666112	150000	-12.254801	-202.425310
15	0.646693	150000	-12.052027	-214.477337
16	0.627618	150000	-11.824965	-226.302302
17	0.608884	150000	-11.477773	-237.780076
18	0.590490	150000	-11.557475	-249.337551
19	0.572433	150000	-11.077404	-260.414955
20	0.554712	150000	-10.865307	-271.280261
21	0.537324	150000	-10.597561	-281.877822
22	0.520268	150000	-10.546075	-292.423897
23	0.503540	150000	-10.206603	-302.630500
24	0.487139	150000	-10.313977	-312.944477
25	0.471063	150000	-10.326354	-323.270831
26	0.455310	150000	-10.159984	-333.430814
27	0.439877	150000	-9.586255	-343.017070
28	0.424762	150000	-9.528601	-352.545671
29	0.409963	150000	-9.349110	-361.894781
30	0.395478	150000	-9.125809	-371.020590
31	0.381305	150000	-8.964082	-379.984672
32	0.367440	150000	-8.764348	-388.749020
33	0.353883	150000	-8.572705	-397.321725
34	0.340630	150000	-8.461928	-405.783653
35	0.327680	150000	-8.367437	-414.151090
36	0.315030	150000	-8.096513	-422.247603
37	0.302677	150000	-7.919039	-430.166642
38	0.290619	150000	-7.760293	-437.926935
39	0.278855	150000	-7.585155	-445.512090
40	0.267381	150000	-7.372757	-452.884847
41	0.256195	150000	-7.204857	-460.089704
42	0.245294	150000	-6.997679	-467.087384
43	0.234677	150000	-6.845872	-473.933256
44	0.224340	150000	-6.649015	-480.582270
45	0.214281	150000	-6.527209	-487.109479
46	0.204498	150000	-6.371015	-493.480494
47	0.194988	150000	-6.194238	-499.674732
48	0.185749	150000	-6.099266	-505.773998
49	0.176777	150000	-5.832631	-511.606629
50	0.168070	150000	-5.824936	-517.431566
51	0.159626	150000	-5.610178	-523.041744
52	0.151441	150000	-5.447539	-528.489283
53	0.143514	150000	-5.227248	-533.716531
54	0.135841	150000	-5.134474	-538.851005
55	0.128420	150000	-4.979821	-543.830826
56	0.121247	150000	-4.864929	-548.695754
57	0.114320	150000	-4.730230	-553.425984
58	0.107637	150000	-4.678308	-558.104292
59	0.101193	150000	-4.650115	-562.754407
60	0.094986	150000	-4.539637	-567.294044
61	0.089014	150000	-4.348162	-571.642205
62	0.083273	150000	-4.282065	-575.924271
63	0.077760	150000	-4.226373	-580.150644
64	0.072472	150000	-3.995836	-584.146480
65	0.067406	150000	-3.885730	-588.032210
66	0.062558	150000	-3.735994	-591.768204
67	0.057926	150000	-3.645713	-595.413917
68	0.053506	150000	-3.490658	-598.904575
69	0.049295	150000	-3.343978	-602.248553
70	0.045289	150000	-3.203150	-605.451703
71	0.041485	150000	-3.071414	-608.523118
72	0.037880	150000	-2.973582	-611.496700
73	0.034469	150000	-2.915787	-614.412487
74	0.031250	150000	-2.657571	-617.070058
75	0.028218	150000	-2.592947	-619.663005
76	0.025370	150000	-2.447746	-622.110751
77	0.022702	150000	-2.351601	-624.462352
78	0.020209	150000	-2.198077	-626.660428
79	0.017889	150000	-2.062547	-628.722975
80	0.015736	150000	-2.021155	-630.744130
81	0.013746	150000	-1.900996	-632.645126
82	0.011916	150000	-1.833060	-634.478186
83	0.010240	150000	-1.686148	-636.164334
84	0.008714	150000	-1.695760	-637.860093
85	0.007334	150000	-1.556838	-639.416931
86	0.006093	150000	-1.439606	-640.856537
87	0.004988	150000	-1.390000	-642.246537
88	0.004013	150000	-1.295985	-643.542522
89	0.003162	150000	-1.219246	-644.761768
90	0.002430	150000	-1.069789	-645.831557
91	0.001810	150000	-0.997517	-646.829074
92	0.001296	150000	-0.873453	-647.702527
93	0.000882	150000	-0.734160	-648.436687
94	0.000559	150000	-0.582247	-649.018934
95	0.000320	150000	-0.475190	-649.494124
96	0.000156	150000	-0.365331	-649.859455
97	0.000057	150000	-0.206873	-650.066329
98	0.000010	150000	-0.104417	-650.170746
99	0.000000	150000	-0.024388	-650.195134
Log marginal likelihood:	-650.195134
