Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.937630	-14.937630
1	0.950747	150000	-14.716181	-29.653811
2	0.926679	150000	-14.570601	-44.224412
3	0.902980	150000	-14.283491	-58.507903
4	0.879648	150000	-14.050602	-72.558504
5	0.856682	150000	-13.884544	-86.443049
6	0.834079	150000	-13.659277	-100.102326
7	0.811838	150000	-13.509353	-113.611678
8	0.789957	150000	-13.258197	-126.869875
9	0.768433	150000	-13.139507	-140.009382
10	0.747266	150000	-12.880354	-152.889736
11	0.726452	150000	-12.726840	-165.616575
12	0.705989	150000	-12.613442	-178.230018
13	0.685877	150000	-12.323381	-190.553399
14	0.666112	150000	-12.152252	-202.705651
15	0.646693	150000	-12.004685	-214.710336
16	0.627618	150000	-11.796771	-226.507108
17	0.608884	150000	-11.420864	-237.927971
18	0.590490	150000	-11.285908	-249.213879
19	0.572433	150000	-11.046283	-260.260162
20	0.554712	150000	-10.948923	-271.209085
21	0.537324	150000	-10.768580	-281.977665
22	0.520268	150000	-10.551654	-292.529320
23	0.503540	150000	-10.393834	-302.923153
24	0.487139	150000	-10.164708	-313.087862
25	0.471063	150000	-10.051073	-323.138935
26	0.455310	150000	-9.926692	-333.065626
27	0.439877	150000	-9.754593	-342.820219
28	0.424762	150000	-9.470015	-352.290234
29	0.409963	150000	-9.278221	-361.568455
30	0.395478	150000	-9.126534	-370.694989
31	0.381305	150000	-8.994050	-379.689038
32	0.367440	150000	-8.830883	-388.519921
33	0.353883	150000	-8.676172	-397.196093
34	0.340630	150000	-8.387252	-405.583345
35	0.327680	150000	-8.185308	-413.768653
36	0.315030	150000	-8.095049	-421.863702
37	0.302677	150000	-7.861228	-429.724930
38	0.290619	150000	-7.698847	-437.423776
39	0.278855	150000	-7.552631	-444.976407
40	0.267381	150000	-7.350742	-452.327149
41	0.256195	150000	-7.241073	-459.568222
42	0.245294	150000	-7.048256	-466.616478
43	0.234677	150000	-6.817190	-473.433668
44	0.224340	150000	-6.670777	-480.104445
45	0.214281	150000	-6.534195	-486.638640
46	0.204498	150000	-6.384842	-493.023482
47	0.194988	150000	-6.275640	-499.299122
48	0.185749	150000	-6.132800	-505.431922
49	0.176777	150000	-5.913066	-511.344988
50	0.168070	150000	-5.705378	-517.050366
51	0.159626	150000	-5.630655	-522.681021
52	0.151441	150000	-5.439719	-528.120740
53	0.143514	150000	-5.257552	-533.378292
54	0.135841	150000	-5.122361	-538.500653
55	0.128420	150000	-5.009434	-543.510088
56	0.121247	150000	-4.897977	-548.408065
57	0.114320	150000	-4.789516	-553.197580
58	0.107637	150000	-4.690798	-557.888378
59	0.101193	150000	-4.853087	-562.741465
60	0.094986	150000	-4.570639	-567.312104
61	0.089014	150000	-4.252715	-571.564819
62	0.083273	150000	-4.330889	-575.895709
63	0.077760	150000	-4.056404	-579.952113
64	0.072472	150000	-4.017091	-583.969204
65	0.067406	150000	-3.918989	-587.888193
66	0.062558	150000	-3.476929	-591.365121
67	0.057926	150000	-3.622222	-594.987344
68	0.053506	150000	-3.404818	-598.392162
69	0.049295	150000	-3.365945	-601.758107
70	0.045289	150000	-3.170294	-604.928401
71	0.041485	150000	-3.153342	-608.081743
72	0.037880	150000	-2.979103	-611.060846
73	0.034469	150000	-2.829497	-613.890343
74	0.031250	150000	-2.644160	-616.534503
75	0.028218	150000	-2.571355	-619.105858
76	0.025370	150000	-2.437359	-621.543217
77	0.022702	150000	-2.313906	-623.857123
78	0.020209	150000	-2.227962	-626.085085
79	0.017889	150000	-2.115241	-628.200326
80	0.015736	150000	-1.974539	-630.174865
81	0.013746	150000	-1.909835	-632.084700
82	0.011916	150000	-1.803294	-633.887993
83	0.010240	150000	-1.697019	-635.585013
84	0.008714	150000	-1.625737	-637.210749
85	0.007334	150000	-1.487051	-638.697800
86	0.006093	150000	-1.418294	-640.116095
87	0.004988	150000	-1.401785	-641.517880
88	0.004013	150000	-1.304526	-642.822406
89	0.003162	150000	-1.189761	-644.012167
90	0.002430	150000	-1.097091	-645.109257
91	0.001810	150000	-0.955407	-646.064664
92	0.001296	150000	-0.848212	-646.912877
93	0.000882	150000	-0.762757	-647.675634
94	0.000559	150000	-0.615396	-648.291030
95	0.000320	150000	-0.456798	-648.747829
96	0.000156	150000	-0.343598	-649.091426
97	0.000057	150000	-0.225094	-649.316520
98	0.000010	150000	-0.127796	-649.444316
99	0.000000	150000	-0.033170	-649.477486
Log marginal likelihood:	-649.477486
