Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.845625	-14.845625
1	0.950747	150000	-14.719538	-29.565163
2	0.926679	150000	-14.389779	-43.954942
3	0.902980	150000	-14.292413	-58.247355
4	0.879648	150000	-14.088384	-72.335739
5	0.856682	150000	-13.769709	-86.105448
6	0.834079	150000	-13.497206	-99.602654
7	0.811838	150000	-13.301414	-112.904068
8	0.789957	150000	-13.227124	-126.131192
9	0.768433	150000	-12.975206	-139.106397
10	0.747266	150000	-12.829193	-151.935590
11	0.726452	150000	-12.522400	-164.457990
12	0.705989	150000	-12.391652	-176.849643
13	0.685877	150000	-12.137174	-188.986817
14	0.666112	150000	-12.042771	-201.029588
15	0.646693	150000	-11.758328	-212.787916
16	0.627618	150000	-11.580493	-224.368409
17	0.608884	150000	-11.583120	-235.951530
18	0.590490	150000	-11.472356	-247.423885
19	0.572433	150000	-11.269099	-258.692984
20	0.554712	150000	-11.115131	-269.808115
21	0.537324	150000	-10.859180	-280.667295
22	0.520268	150000	-10.535519	-291.202814
23	0.503540	150000	-10.356884	-301.559698
24	0.487139	150000	-10.130639	-311.690336
25	0.471063	150000	-9.979113	-321.669449
26	0.455310	150000	-9.641820	-331.311269
27	0.439877	150000	-9.548958	-340.860227
28	0.424762	150000	-9.563918	-350.424145
29	0.409963	150000	-9.313796	-359.737941
30	0.395478	150000	-9.094346	-368.832287
31	0.381305	150000	-9.004232	-377.836519
32	0.367440	150000	-8.765195	-386.601714
33	0.353883	150000	-8.615871	-395.217585
34	0.340630	150000	-8.431247	-403.648832
35	0.327680	150000	-8.300138	-411.948970
36	0.315030	150000	-8.044110	-419.993080
37	0.302677	150000	-7.868795	-427.861875
38	0.290619	150000	-7.696461	-435.558337
39	0.278855	150000	-7.580670	-443.139007
40	0.267381	150000	-7.287339	-450.426346
41	0.256195	150000	-7.232364	-457.658709
42	0.245294	150000	-7.077656	-464.736365
43	0.234677	150000	-6.965519	-471.701884
44	0.224340	150000	-6.665924	-478.367808
45	0.214281	150000	-6.532387	-484.900195
46	0.204498	150000	-6.422531	-491.322726
47	0.194988	150000	-6.209952	-497.532678
48	0.185749	150000	-6.049514	-503.582192
49	0.176777	150000	-5.910034	-509.492226
50	0.168070	150000	-5.693453	-515.185679
51	0.159626	150000	-5.540474	-520.726152
52	0.151441	150000	-5.466004	-526.192156
53	0.143514	150000	-5.361527	-531.553683
54	0.135841	150000	-5.226270	-536.779953
55	0.128420	150000	-4.968488	-541.748441
56	0.121247	150000	-5.148956	-546.897397
57	0.114320	150000	-4.762943	-551.660340
58	0.107637	150000	-4.580576	-556.240916
59	0.101193	150000	-4.852420	-561.093336
60	0.094986	150000	-4.632994	-565.726330
61	0.089014	150000	-4.366456	-570.092787
62	0.083273	150000	-4.065284	-574.158070
63	0.077760	150000	-3.987441	-578.145512
64	0.072472	150000	-3.971376	-582.116887
65	0.067406	150000	-3.912014	-586.028901
66	0.062558	150000	-3.778500	-589.807401
67	0.057926	150000	-3.637070	-593.444471
68	0.053506	150000	-3.467584	-596.912055
69	0.049295	150000	-3.359368	-600.271423
70	0.045289	150000	-3.191329	-603.462752
71	0.041485	150000	-3.083347	-606.546099
72	0.037880	150000	-2.948525	-609.494624
73	0.034469	150000	-2.769678	-612.264302
74	0.031250	150000	-2.710176	-614.974478
75	0.028218	150000	-2.601731	-617.576209
76	0.025370	150000	-2.474580	-620.050789
77	0.022702	150000	-2.317409	-622.368198
78	0.020209	150000	-2.237946	-624.606144
79	0.017889	150000	-2.060174	-626.666318
80	0.015736	150000	-1.995628	-628.661946
81	0.013746	150000	-1.850228	-630.512175
82	0.011916	150000	-1.770867	-632.283041
83	0.010240	150000	-1.767714	-634.050756
84	0.008714	150000	-1.619140	-635.669896
85	0.007334	150000	-1.669809	-637.339705
86	0.006093	150000	-1.517301	-638.857006
87	0.004988	150000	-1.403550	-640.260556
88	0.004013	150000	-1.310136	-641.570692
89	0.003162	150000	-1.130372	-642.701064
90	0.002430	150000	-1.048657	-643.749721
91	0.001810	150000	-1.008250	-644.757971
92	0.001296	150000	-0.842457	-645.600429
93	0.000882	150000	-0.745268	-646.345697
94	0.000559	150000	-0.615119	-646.960816
95	0.000320	150000	-0.482972	-647.443788
96	0.000156	150000	-0.344121	-647.787910
97	0.000057	150000	-0.230405	-648.018315
98	0.000010	150000	-0.096460	-648.114775
99	0.000000	150000	-0.021617	-648.136392
Log marginal likelihood:	-648.136392
