Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-17.866807	-17.866807
1	0.950747	7500	-17.599010	-35.465817
2	0.926679	7500	-17.456116	-52.921933
3	0.902980	7500	-17.105804	-70.027736
4	0.879648	7500	-16.859183	-86.886920
5	0.856682	7500	-16.636460	-103.523380
6	0.834079	7500	-16.291569	-119.814949
7	0.811838	7500	-16.065612	-135.880561
8	0.789957	7500	-15.764746	-151.645307
9	0.768433	7500	-15.575945	-167.221252
10	0.747266	7500	-15.268854	-182.490106
11	0.726452	7500	-15.071755	-197.561862
12	0.705989	7500	-14.827215	-212.389076
13	0.685877	7500	-14.574177	-226.963253
14	0.666112	7500	-14.298495	-241.261749
15	0.646693	7500	-14.007757	-255.269505
16	0.627618	7500	-13.866191	-269.135697
17	0.608884	7500	-13.794498	-282.930195
18	0.590490	7500	-13.587049	-296.517244
19	0.572433	7500	-13.285046	-309.802290
20	0.554712	7500	-13.081272	-322.883561
21	0.537324	7500	-12.840921	-335.724482
22	0.520268	7500	-12.541702	-348.266184
23	0.503540	7500	-12.322623	-360.588807
24	0.487139	7500	-12.179901	-372.768708
25	0.471063	7500	-11.908609	-384.677316
26	0.455310	7500	-11.650591	-396.327908
27	0.439877	7500	-11.459664	-407.787572
28	0.424762	7500	-11.307211	-419.094783
29	0.409963	7500	-11.010394	-430.105176
30	0.395478	7500	-10.772780	-440.877956
31	0.381305	7500	-10.590416	-451.468372
32	0.367440	7500	-10.272467	-461.740840
33	0.353883	7500	-10.078303	-471.819143
34	0.340630	7500	-9.952984	-481.772127
35	0.327680	7500	-9.620675	-491.392803
36	0.315030	7500	-9.351507	-500.744310
37	0.302677	7500	-9.180868	-509.925178
38	0.290619	7500	-9.028745	-518.953923
39	0.278855	7500	-8.873322	-527.827245
40	0.267381	7500	-8.828428	-536.655673
41	0.256195	7500	-8.688844	-545.344517
42	0.245294	7500	-8.481798	-553.826316
43	0.234677	7500	-8.487215	-562.313531
44	0.224340	7500	-8.174866	-570.488397
45	0.214281	7500	-7.951078	-578.439475
46	0.204498	7500	-7.609240	-586.048716
47	0.194988	7500	-7.360332	-593.409048
48	0.185749	7500	-7.125404	-600.534452
49	0.176777	7500	-6.971809	-607.506261
50	0.168070	7500	-7.121197	-614.627458
51	0.159626	7500	-6.817155	-621.444613
52	0.151441	7500	-6.620277	-628.064890
53	0.143514	7500	-6.360108	-634.424998
54	0.135841	7500	-5.870901	-640.295899
55	0.128420	7500	-5.841478	-646.137376
56	0.121247	7500	-5.686154	-651.823531
57	0.114320	7500	-5.583282	-657.406812
58	0.107637	7500	-5.252284	-662.659097
59	0.101193	7500	-5.172817	-667.831914
60	0.094986	7500	-4.705193	-672.537107
61	0.089014	7500	-4.487850	-677.024957
62	0.083273	7500	-4.807940	-681.832898
63	0.077760	7500	-4.483279	-686.316177
64	0.072472	7500	-4.341601	-690.657777
65	0.067406	7500	-4.239019	-694.896796
66	0.062558	7500	-4.075597	-698.972393
67	0.057926	7500	-3.625350	-702.597743
68	0.053506	7500	-3.468793	-706.066536
69	0.049295	7500	-3.397757	-709.464293
70	0.045289	7500	-3.223659	-712.687952
71	0.041485	7500	-3.433984	-716.121936
72	0.037880	7500	-3.485932	-719.607869
73	0.034469	7500	-2.923563	-722.531432
74	0.031250	7500	-2.824418	-725.355850
75	0.028218	7500	-2.606796	-727.962646
76	0.025370	7500	-2.473773	-730.436419
77	0.022702	7500	-2.329602	-732.766021
78	0.020209	7500	-2.134507	-734.900528
79	0.017889	7500	-2.043468	-736.943997
80	0.015736	7500	-1.856972	-738.800968
81	0.013746	7500	-1.804473	-740.605441
82	0.011916	7500	-1.674220	-742.279661
83	0.010240	7500	-1.644789	-743.924451
84	0.008714	7500	-1.491373	-745.415823
85	0.007334	7500	-1.468039	-746.883862
86	0.006093	7500	-1.482572	-748.366434
87	0.004988	7500	-1.575693	-749.942127
88	0.004013	7500	-1.423007	-751.365134
89	0.003162	7500	-1.422277	-752.787411
90	0.002430	7500	-1.382863	-754.170274
91	0.001810	7500	-1.158984	-755.329258
92	0.001296	7500	-0.913548	-756.242806
93	0.000882	7500	-0.877855	-757.120660
94	0.000559	7500	-0.632634	-757.753294
95	0.000320	7500	-0.688300	-758.441594
96	0.000156	7500	-0.342887	-758.784481
97	0.000057	7500	-0.240773	-759.025253
98	0.000010	7500	-0.159936	-759.185190
99	0.000000	7500	-0.031561	-759.216751
Log marginal likelihood:	-759.216751
