Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.833074	-15.833074
1	0.950747	7500	-15.587827	-31.420901
2	0.926679	7500	-15.377558	-46.798459
3	0.902980	7500	-15.136561	-61.935020
4	0.879648	7500	-14.946033	-76.881053
5	0.856682	7500	-14.700969	-91.582021
6	0.834079	7500	-14.449054	-106.031076
7	0.811838	7500	-14.222397	-120.253472
8	0.789957	7500	-13.877109	-134.130581
9	0.768433	7500	-13.555371	-147.685953
10	0.747266	7500	-13.355737	-161.041689
11	0.726452	7500	-13.186654	-174.228344
12	0.705989	7500	-13.132810	-187.361154
13	0.685877	7500	-12.941803	-200.302957
14	0.666112	7500	-12.695276	-212.998232
15	0.646693	7500	-12.480919	-225.479151
16	0.627618	7500	-12.266606	-237.745758
17	0.608884	7500	-12.018037	-249.763795
18	0.590490	7500	-11.844619	-261.608414
19	0.572433	7500	-11.598643	-273.207057
20	0.554712	7500	-11.383756	-284.590813
21	0.537324	7500	-11.192794	-295.783607
22	0.520268	7500	-10.946818	-306.730425
23	0.503540	7500	-10.818869	-317.549294
24	0.487139	7500	-10.632233	-328.181527
25	0.471063	7500	-10.340293	-338.521820
26	0.455310	7500	-10.172701	-348.694522
27	0.439877	7500	-9.942559	-358.637080
28	0.424762	7500	-9.716396	-368.353476
29	0.409963	7500	-9.537474	-377.890950
30	0.395478	7500	-9.414099	-387.305050
31	0.381305	7500	-9.275415	-396.580465
32	0.367440	7500	-8.948131	-405.528595
33	0.353883	7500	-8.775858	-414.304453
34	0.340630	7500	-8.627336	-422.931789
35	0.327680	7500	-8.366959	-431.298747
36	0.315030	7500	-8.238423	-439.537170
37	0.302677	7500	-8.036716	-447.573886
38	0.290619	7500	-7.973061	-455.546947
39	0.278855	7500	-7.660158	-463.207105
40	0.267381	7500	-7.534830	-470.741935
41	0.256195	7500	-7.355259	-478.097194
42	0.245294	7500	-7.184851	-485.282045
43	0.234677	7500	-7.008774	-492.290819
44	0.224340	7500	-6.798970	-499.089789
45	0.214281	7500	-6.631730	-505.721519
46	0.204498	7500	-6.500376	-512.221895
47	0.194988	7500	-6.441289	-518.663184
48	0.185749	7500	-6.217858	-524.881043
49	0.176777	7500	-6.065212	-530.946255
50	0.168070	7500	-5.923754	-536.870009
51	0.159626	7500	-5.783622	-542.653631
52	0.151441	7500	-5.827324	-548.480955
53	0.143514	7500	-5.662996	-554.143951
54	0.135841	7500	-5.451759	-559.595710
55	0.128420	7500	-5.157461	-564.753171
56	0.121247	7500	-4.996037	-569.749208
57	0.114320	7500	-4.792862	-574.542071
58	0.107637	7500	-4.688525	-579.230596
59	0.101193	7500	-4.596611	-583.827207
60	0.094986	7500	-4.355554	-588.182760
61	0.089014	7500	-4.329718	-592.512478
62	0.083273	7500	-4.446465	-596.958943
63	0.077760	7500	-4.275243	-601.234186
64	0.072472	7500	-4.161931	-605.396118
65	0.067406	7500	-4.141949	-609.538066
66	0.062558	7500	-3.851291	-613.389358
67	0.057926	7500	-3.708450	-617.097808
68	0.053506	7500	-3.490376	-620.588184
69	0.049295	7500	-3.403295	-623.991479
70	0.045289	7500	-3.271510	-627.262989
71	0.041485	7500	-3.163651	-630.426640
72	0.037880	7500	-3.022979	-633.449619
73	0.034469	7500	-2.843647	-636.293266
74	0.031250	7500	-2.785899	-639.079164
75	0.028218	7500	-2.552067	-641.631231
76	0.025370	7500	-2.371240	-644.002471
77	0.022702	7500	-2.420005	-646.422476
78	0.020209	7500	-2.180938	-648.603414
79	0.017889	7500	-2.183979	-650.787393
80	0.015736	7500	-2.234066	-653.021459
81	0.013746	7500	-2.050715	-655.072174
82	0.011916	7500	-1.858309	-656.930484
83	0.010240	7500	-1.626166	-658.556650
84	0.008714	7500	-1.553598	-660.110248
85	0.007334	7500	-1.481091	-661.591339
86	0.006093	7500	-1.702162	-663.293501
87	0.004988	7500	-1.308159	-664.601660
88	0.004013	7500	-1.269090	-665.870750
89	0.003162	7500	-1.314283	-667.185033
90	0.002430	7500	-1.252482	-668.437515
91	0.001810	7500	-1.064370	-669.501886
92	0.001296	7500	-0.972788	-670.474674
93	0.000882	7500	-0.871305	-671.345979
94	0.000559	7500	-0.711610	-672.057589
95	0.000320	7500	-0.558641	-672.616230
96	0.000156	7500	-0.420761	-673.036992
97	0.000057	7500	-0.304531	-673.341523
98	0.000010	7500	-0.144582	-673.486105
99	0.000000	7500	-0.026564	-673.512669
Log marginal likelihood:	-673.512669
