Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.701568	-14.701568
1	0.950747	150000	-14.285638	-28.987207
2	0.926679	150000	-13.992468	-42.979675
3	0.902980	150000	-14.014916	-56.994591
4	0.879648	150000	-13.851066	-70.845656
5	0.856682	150000	-13.569002	-84.414658
6	0.834079	150000	-13.322067	-97.736726
7	0.811838	150000	-13.101949	-110.838675
8	0.789957	150000	-12.909359	-123.748034
9	0.768433	150000	-12.691838	-136.439872
10	0.747266	150000	-12.482367	-148.922239
11	0.726452	150000	-12.275904	-161.198142
12	0.705989	150000	-12.071000	-173.269142
13	0.685877	150000	-11.844643	-185.113785
14	0.666112	150000	-11.648972	-196.762757
15	0.646693	150000	-11.457081	-208.219838
16	0.627618	150000	-11.425595	-219.645433
17	0.608884	150000	-11.132571	-230.778004
18	0.590490	150000	-10.991070	-241.769074
19	0.572433	150000	-10.740896	-252.509970
20	0.554712	150000	-10.847411	-263.357381
21	0.537324	150000	-10.594743	-273.952124
22	0.520268	150000	-10.381450	-284.333574
23	0.503540	150000	-10.292485	-294.626059
24	0.487139	150000	-10.128785	-304.754843
25	0.471063	150000	-9.917992	-314.672836
26	0.455310	150000	-9.710903	-324.383739
27	0.439877	150000	-9.540419	-333.924158
28	0.424762	150000	-9.303849	-343.228007
29	0.409963	150000	-9.015741	-352.243748
30	0.395478	150000	-8.741819	-360.985566
31	0.381305	150000	-8.761548	-369.747115
32	0.367440	150000	-8.605183	-378.352298
33	0.353883	150000	-8.390159	-386.742457
34	0.340630	150000	-8.190067	-394.932524
35	0.327680	150000	-8.038251	-402.970775
36	0.315030	150000	-7.854252	-410.825027
37	0.302677	150000	-7.676993	-418.502020
38	0.290619	150000	-7.525616	-426.027636
39	0.278855	150000	-7.297496	-433.325132
40	0.267381	150000	-7.122916	-440.448048
41	0.256195	150000	-6.982155	-447.430203
42	0.245294	150000	-6.792155	-454.222358
43	0.234677	150000	-6.672257	-460.894615
44	0.224340	150000	-6.498727	-467.393342
45	0.214281	150000	-6.331126	-473.724468
46	0.204498	150000	-6.127322	-479.851790
47	0.194988	150000	-6.035329	-485.887119
48	0.185749	150000	-5.822000	-491.709119
49	0.176777	150000	-5.705526	-497.414645
50	0.168070	150000	-5.582892	-502.997537
51	0.159626	150000	-5.474234	-508.471771
52	0.151441	150000	-5.386972	-513.858744
53	0.143514	150000	-5.102787	-518.961531
54	0.135841	150000	-4.949773	-523.911304
55	0.128420	150000	-4.887355	-528.798659
56	0.121247	150000	-4.710524	-533.509184
57	0.114320	150000	-4.562610	-538.071793
58	0.107637	150000	-4.421713	-542.493507
59	0.101193	150000	-4.364215	-546.857722
60	0.094986	150000	-4.200880	-551.058602
61	0.089014	150000	-4.155026	-555.213628
62	0.083273	150000	-4.117015	-559.330643
63	0.077760	150000	-3.981205	-563.311848
64	0.072472	150000	-3.905454	-567.217302
65	0.067406	150000	-3.750089	-570.967391
66	0.062558	150000	-3.623087	-574.590478
67	0.057926	150000	-3.485578	-578.076056
68	0.053506	150000	-3.341672	-581.417728
69	0.049295	150000	-3.199383	-584.617111
70	0.045289	150000	-3.119893	-587.737004
71	0.041485	150000	-2.896648	-590.633652
72	0.037880	150000	-2.792331	-593.425983
73	0.034469	150000	-2.685294	-596.111276
74	0.031250	150000	-2.524721	-598.635997
75	0.028218	150000	-2.396886	-601.032883
76	0.025370	150000	-2.303116	-603.335999
77	0.022702	150000	-2.171174	-605.507173
78	0.020209	150000	-2.082316	-607.589489
79	0.017889	150000	-1.958769	-609.548258
80	0.015736	150000	-1.871706	-611.419964
81	0.013746	150000	-1.753514	-613.173478
82	0.011916	150000	-1.703976	-614.877454
83	0.010240	150000	-1.560484	-616.437938
84	0.008714	150000	-1.425457	-617.863395
85	0.007334	150000	-1.424517	-619.287913
86	0.006093	150000	-1.374758	-620.662671
87	0.004988	150000	-1.211331	-621.874002
88	0.004013	150000	-1.176791	-623.050793
89	0.003162	150000	-1.030765	-624.081558
90	0.002430	150000	-1.005480	-625.087038
91	0.001810	150000	-0.902691	-625.989729
92	0.001296	150000	-0.773620	-626.763349
93	0.000882	150000	-0.708106	-627.471455
94	0.000559	150000	-0.541767	-628.013222
95	0.000320	150000	-0.462151	-628.475373
96	0.000156	150000	-0.323083	-628.798456
97	0.000057	150000	-0.244669	-629.043126
98	0.000010	150000	-0.108359	-629.151484
99	0.000000	150000	-0.024574	-629.176058
Log marginal likelihood:	-629.176058
