Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-14.787304	-14.787304
1	0.950747	150000	-14.566711	-29.354015
2	0.926679	150000	-14.396523	-43.750539
3	0.902980	150000	-13.791204	-57.541743
4	0.879648	150000	-13.666810	-71.208553
5	0.856682	150000	-13.441907	-84.650459
6	0.834079	150000	-13.195879	-97.846338
7	0.811838	150000	-13.054303	-110.900641
8	0.789957	150000	-13.031100	-123.931741
9	0.768433	150000	-12.840192	-136.771933
10	0.747266	150000	-12.664326	-149.436259
11	0.726452	150000	-12.566892	-162.003151
12	0.705989	150000	-12.297153	-174.300304
13	0.685877	150000	-12.247983	-186.548287
14	0.666112	150000	-12.059480	-198.607767
15	0.646693	150000	-11.551866	-210.159633
16	0.627618	150000	-11.335766	-221.495398
17	0.608884	150000	-11.459858	-232.955257
18	0.590490	150000	-11.148537	-244.103794
19	0.572433	150000	-11.018348	-255.122141
20	0.554712	150000	-10.726827	-265.848969
21	0.537324	150000	-10.453843	-276.302812
22	0.520268	150000	-10.376327	-286.679139
23	0.503540	150000	-10.270288	-296.949426
24	0.487139	150000	-10.135199	-307.084625
25	0.471063	150000	-9.937539	-317.022164
26	0.455310	150000	-9.731623	-326.753787
27	0.439877	150000	-9.541482	-336.295269
28	0.424762	150000	-9.336156	-345.631425
29	0.409963	150000	-9.167308	-354.798733
30	0.395478	150000	-9.030135	-363.828867
31	0.381305	150000	-8.876180	-372.705047
32	0.367440	150000	-8.561984	-381.267031
33	0.353883	150000	-8.399249	-389.666280
34	0.340630	150000	-8.249306	-397.915587
35	0.327680	150000	-8.032744	-405.948331
36	0.315030	150000	-7.923100	-413.871430
37	0.302677	150000	-7.849486	-421.720916
38	0.290619	150000	-7.530611	-429.251527
39	0.278855	150000	-7.367943	-436.619470
40	0.267381	150000	-7.219269	-443.838740
41	0.256195	150000	-7.047022	-450.885761
42	0.245294	150000	-6.839513	-457.725275
43	0.234677	150000	-6.637583	-464.362858
44	0.224340	150000	-6.504146	-470.867004
45	0.214281	150000	-6.349142	-477.216146
46	0.204498	150000	-6.256925	-483.473070
47	0.194988	150000	-6.054801	-489.527871
48	0.185749	150000	-5.908076	-495.435947
49	0.176777	150000	-5.785081	-501.221028
50	0.168070	150000	-5.590592	-506.811620
51	0.159626	150000	-5.443123	-512.254742
52	0.151441	150000	-5.276895	-517.531637
53	0.143514	150000	-5.169637	-522.701274
54	0.135841	150000	-5.049223	-527.750497
55	0.128420	150000	-4.798335	-532.548832
56	0.121247	150000	-4.769227	-537.318059
57	0.114320	150000	-4.657160	-541.975219
58	0.107637	150000	-4.563857	-546.539075
59	0.101193	150000	-4.597797	-551.136872
60	0.094986	150000	-4.341834	-555.478707
61	0.089014	150000	-4.192025	-559.670732
62	0.083273	150000	-4.173685	-563.844417
63	0.077760	150000	-4.007009	-567.851427
64	0.072472	150000	-3.932157	-571.783584
65	0.067406	150000	-3.773167	-575.556751
66	0.062558	150000	-3.661330	-579.218081
67	0.057926	150000	-3.486509	-582.704590
68	0.053506	150000	-3.367812	-586.072402
69	0.049295	150000	-3.225797	-589.298199
70	0.045289	150000	-3.121302	-592.419501
71	0.041485	150000	-2.916251	-595.335751
72	0.037880	150000	-2.801224	-598.136975
73	0.034469	150000	-2.654953	-600.791928
74	0.031250	150000	-2.536889	-603.328817
75	0.028218	150000	-2.417048	-605.745865
76	0.025370	150000	-2.298402	-608.044267
77	0.022702	150000	-2.187337	-610.231604
78	0.020209	150000	-2.069481	-612.301085
79	0.017889	150000	-1.952453	-614.253538
80	0.015736	150000	-1.839575	-616.093113
81	0.013746	150000	-1.709313	-617.802426
82	0.011916	150000	-1.646474	-619.448900
83	0.010240	150000	-1.566419	-621.015319
84	0.008714	150000	-1.422713	-622.438032
85	0.007334	150000	-1.415193	-623.853225
86	0.006093	150000	-1.298928	-625.152153
87	0.004988	150000	-1.183687	-626.335840
88	0.004013	150000	-1.121414	-627.457254
89	0.003162	150000	-1.080002	-628.537256
90	0.002430	150000	-0.957113	-629.494369
91	0.001810	150000	-0.893081	-630.387450
92	0.001296	150000	-0.758204	-631.145655
93	0.000882	150000	-0.669437	-631.815092
94	0.000559	150000	-0.552347	-632.367439
95	0.000320	150000	-0.436507	-632.803946
96	0.000156	150000	-0.325677	-633.129623
97	0.000057	150000	-0.220825	-633.350448
98	0.000010	150000	-0.100616	-633.451064
99	0.000000	150000	-0.027927	-633.478991
Log marginal likelihood:	-633.478991
