Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.009123	-15.009123
1	0.950747	150000	-14.811748	-29.820872
2	0.926679	150000	-14.655233	-44.476105
3	0.902980	150000	-14.628988	-59.105092
4	0.879648	150000	-14.459070	-73.564162
5	0.856682	150000	-14.004023	-87.568185
6	0.834079	150000	-13.836695	-101.404880
7	0.811838	150000	-13.678112	-115.082992
8	0.789957	150000	-13.349732	-128.432724
9	0.768433	150000	-13.228598	-141.661322
10	0.747266	150000	-13.079584	-154.740906
11	0.726452	150000	-12.888054	-167.628959
12	0.705989	150000	-12.653489	-180.282448
13	0.685877	150000	-12.458354	-192.740802
14	0.666112	150000	-12.286425	-205.027227
15	0.646693	150000	-12.053131	-217.080358
16	0.627618	150000	-11.938449	-229.018807
17	0.608884	150000	-11.842617	-240.861424
18	0.590490	150000	-11.461171	-252.322595
19	0.572433	150000	-11.266090	-263.588686
20	0.554712	150000	-11.028127	-274.616813
21	0.537324	150000	-10.830684	-285.447497
22	0.520268	150000	-10.680494	-296.127991
23	0.503540	150000	-10.464338	-306.592328
24	0.487139	150000	-10.273586	-316.865915
25	0.471063	150000	-10.034521	-326.900436
26	0.455310	150000	-9.867773	-336.768209
27	0.439877	150000	-9.645070	-346.413279
28	0.424762	150000	-9.462267	-355.875546
29	0.409963	150000	-9.344098	-365.219644
30	0.395478	150000	-9.172029	-374.391673
31	0.381305	150000	-8.935692	-383.327365
32	0.367440	150000	-9.011728	-392.339093
33	0.353883	150000	-8.691212	-401.030305
34	0.340630	150000	-8.565081	-409.595386
35	0.327680	150000	-8.438972	-418.034358
36	0.315030	150000	-8.309888	-426.344246
37	0.302677	150000	-8.227601	-434.571847
38	0.290619	150000	-7.864060	-442.435907
39	0.278855	150000	-7.824090	-450.259997
40	0.267381	150000	-7.848225	-458.108222
41	0.256195	150000	-7.300449	-465.408671
42	0.245294	150000	-7.243339	-472.652010
43	0.234677	150000	-7.175534	-479.827545
44	0.224340	150000	-6.656948	-486.484492
45	0.214281	150000	-6.838675	-493.323167
46	0.204498	150000	-6.606416	-499.929583
47	0.194988	150000	-6.463898	-506.393481
48	0.185749	150000	-6.327741	-512.721223
49	0.176777	150000	-6.130552	-518.851775
50	0.168070	150000	-6.218199	-525.069974
51	0.159626	150000	-6.206560	-531.276534
52	0.151441	150000	-6.023494	-537.300027
53	0.143514	150000	-5.736016	-543.036043
54	0.135841	150000	-5.687374	-548.723417
55	0.128420	150000	-5.563457	-554.286874
56	0.121247	150000	-5.253051	-559.539924
57	0.114320	150000	-5.254600	-564.794524
58	0.107637	150000	-5.064269	-569.858793
59	0.101193	150000	-4.887319	-574.746112
60	0.094986	150000	-4.673391	-579.419502
61	0.089014	150000	-4.545240	-583.964743
62	0.083273	150000	-4.325142	-588.289884
63	0.077760	150000	-4.259996	-592.549881
64	0.072472	150000	-4.076019	-596.625900
65	0.067406	150000	-3.971427	-600.597327
66	0.062558	150000	-3.821139	-604.418467
67	0.057926	150000	-3.625303	-608.043769
68	0.053506	150000	-3.570256	-611.614025
69	0.049295	150000	-3.375142	-614.989167
70	0.045289	150000	-3.232559	-618.221726
71	0.041485	150000	-3.087949	-621.309675
72	0.037880	150000	-2.955793	-624.265469
73	0.034469	150000	-2.803914	-627.069382
74	0.031250	150000	-2.677403	-629.746785
75	0.028218	150000	-2.553484	-632.300269
76	0.025370	150000	-2.358834	-634.659103
77	0.022702	150000	-2.224281	-636.883384
78	0.020209	150000	-2.125742	-639.009127
79	0.017889	150000	-1.961247	-640.970374
80	0.015736	150000	-1.862094	-642.832468
81	0.013746	150000	-1.811925	-644.644393
82	0.011916	150000	-1.601110	-646.245503
83	0.010240	150000	-1.564065	-647.809568
84	0.008714	150000	-1.481444	-649.291012
85	0.007334	150000	-1.339970	-650.630982
86	0.006093	150000	-1.201017	-651.831999
87	0.004988	150000	-1.189006	-653.021005
88	0.004013	150000	-1.193978	-654.214983
89	0.003162	150000	-1.052985	-655.267968
90	0.002430	150000	-0.960405	-656.228373
91	0.001810	150000	-0.810195	-657.038568
92	0.001296	150000	-0.865839	-657.904407
93	0.000882	150000	-0.714437	-658.618844
94	0.000559	150000	-0.552699	-659.171544
95	0.000320	150000	-0.387827	-659.559371
96	0.000156	150000	-0.294228	-659.853598
97	0.000057	150000	-0.182698	-660.036296
98	0.000010	150000	-0.089849	-660.126145
99	0.000000	150000	-0.019589	-660.145734
Log marginal likelihood:	-660.145734
