Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.364609	-15.364609
1	0.950747	150000	-15.119509	-30.484118
2	0.926679	150000	-14.943549	-45.427668
3	0.902980	150000	-14.656537	-60.084205
4	0.879648	150000	-14.569526	-74.653730
5	0.856682	150000	-14.318296	-88.972027
6	0.834079	150000	-13.999509	-102.971535
7	0.811838	150000	-13.905156	-116.876691
8	0.789957	150000	-13.647794	-130.524486
9	0.768433	150000	-13.416223	-143.940709
10	0.747266	150000	-13.205035	-157.145743
11	0.726452	150000	-13.044788	-170.190532
12	0.705989	150000	-12.827003	-183.017535
13	0.685877	150000	-12.604270	-195.621804
14	0.666112	150000	-12.391196	-208.013001
15	0.646693	150000	-12.183600	-220.196600
16	0.627618	150000	-11.965474	-232.162075
17	0.608884	150000	-11.781199	-243.943274
18	0.590490	150000	-11.549141	-255.492415
19	0.572433	150000	-11.339646	-266.832061
20	0.554712	150000	-11.134351	-277.966412
21	0.537324	150000	-11.049035	-289.015447
22	0.520268	150000	-10.804375	-299.819822
23	0.503540	150000	-10.623440	-310.443262
24	0.487139	150000	-10.480172	-320.923434
25	0.471063	150000	-10.177610	-331.101044
26	0.455310	150000	-10.057575	-341.158620
27	0.439877	150000	-9.756982	-350.915602
28	0.424762	150000	-9.758336	-360.673938
29	0.409963	150000	-9.598670	-370.272608
30	0.395478	150000	-9.427997	-379.700604
31	0.381305	150000	-9.474011	-389.174615
32	0.367440	150000	-8.998454	-398.173069
33	0.353883	150000	-8.982394	-407.155463
34	0.340630	150000	-8.741068	-415.896531
35	0.327680	150000	-8.642977	-424.539509
36	0.315030	150000	-8.308060	-432.847568
37	0.302677	150000	-8.264884	-441.112453
38	0.290619	150000	-8.137232	-449.249685
39	0.278855	150000	-7.957651	-457.207336
40	0.267381	150000	-7.764630	-464.971966
41	0.256195	150000	-7.634767	-472.606733
42	0.245294	150000	-7.448895	-480.055628
43	0.234677	150000	-7.113634	-487.169262
44	0.224340	150000	-7.065810	-494.235072
45	0.214281	150000	-6.775163	-501.010235
46	0.204498	150000	-6.776925	-507.787160
47	0.194988	150000	-6.539441	-514.326601
48	0.185749	150000	-6.367563	-520.694164
49	0.176777	150000	-6.473213	-527.167377
50	0.168070	150000	-5.839510	-533.006887
51	0.159626	150000	-5.835881	-538.842768
52	0.151441	150000	-5.915370	-544.758138
53	0.143514	150000	-5.819410	-550.577548
54	0.135841	150000	-5.261841	-555.839389
55	0.128420	150000	-5.524149	-561.363537
56	0.121247	150000	-5.368421	-566.731958
57	0.114320	150000	-5.285178	-572.017135
58	0.107637	150000	-5.123862	-577.140998
59	0.101193	150000	-4.912598	-582.053595
60	0.094986	150000	-4.752295	-586.805890
61	0.089014	150000	-4.551335	-591.357225
62	0.083273	150000	-4.485767	-595.842992
63	0.077760	150000	-4.317974	-600.160965
64	0.072472	150000	-4.094140	-604.255105
65	0.067406	150000	-3.997129	-608.252234
66	0.062558	150000	-3.834433	-612.086667
67	0.057926	150000	-3.619825	-615.706492
68	0.053506	150000	-3.533673	-619.240165
69	0.049295	150000	-3.325681	-622.565846
70	0.045289	150000	-3.252022	-625.817868
71	0.041485	150000	-3.058467	-628.876335
72	0.037880	150000	-2.994434	-631.870769
73	0.034469	150000	-2.715812	-634.586581
74	0.031250	150000	-2.627166	-637.213747
75	0.028218	150000	-2.546795	-639.760542
76	0.025370	150000	-2.345494	-642.106036
77	0.022702	150000	-2.279724	-644.385760
78	0.020209	150000	-2.123895	-646.509655
79	0.017889	150000	-2.073270	-648.582925
80	0.015736	150000	-1.875292	-650.458217
81	0.013746	150000	-1.771234	-652.229451
82	0.011916	150000	-1.629236	-653.858687
83	0.010240	150000	-1.477974	-655.336661
84	0.008714	150000	-1.417318	-656.753979
85	0.007334	150000	-1.349935	-658.103914
86	0.006093	150000	-1.279518	-659.383432
87	0.004988	150000	-1.253720	-660.637152
88	0.004013	150000	-1.084179	-661.721331
89	0.003162	150000	-0.971766	-662.693098
90	0.002430	150000	-1.050309	-663.743406
91	0.001810	150000	-0.861297	-664.604703
92	0.001296	150000	-0.802592	-665.407295
93	0.000882	150000	-0.636169	-666.043464
94	0.000559	150000	-0.540307	-666.583772
95	0.000320	150000	-0.407596	-666.991368
96	0.000156	150000	-0.280851	-667.272219
97	0.000057	150000	-0.180250	-667.452469
98	0.000010	150000	-0.079846	-667.532315
99	0.000000	150000	-0.025234	-667.557549
Log marginal likelihood:	-667.557549
