Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.226431	-15.226431
1	0.950747	150000	-14.962457	-30.188888
2	0.926679	150000	-14.674384	-44.863272
3	0.902980	150000	-14.459731	-59.323003
4	0.879648	150000	-14.499054	-73.822057
5	0.856682	150000	-14.130346	-87.952403
6	0.834079	150000	-14.101923	-102.054327
7	0.811838	150000	-13.864161	-115.918487
8	0.789957	150000	-13.639068	-129.557556
9	0.768433	150000	-13.332831	-142.890387
10	0.747266	150000	-13.179017	-156.069403
11	0.726452	150000	-12.904509	-168.973912
12	0.705989	150000	-12.810241	-181.784154
13	0.685877	150000	-12.527493	-194.311646
14	0.666112	150000	-12.366379	-206.678025
15	0.646693	150000	-12.111594	-218.789619
16	0.627618	150000	-11.918808	-230.708428
17	0.608884	150000	-11.814097	-242.522525
18	0.590490	150000	-11.620119	-254.142644
19	0.572433	150000	-11.322010	-265.464654
20	0.554712	150000	-11.169173	-276.633827
21	0.537324	150000	-11.023067	-287.656894
22	0.520268	150000	-10.700575	-298.357469
23	0.503540	150000	-10.558414	-308.915883
24	0.487139	150000	-10.383931	-319.299814
25	0.471063	150000	-10.141144	-329.440958
26	0.455310	150000	-9.958160	-339.399118
27	0.439877	150000	-9.814647	-349.213764
28	0.424762	150000	-9.658324	-358.872088
29	0.409963	150000	-9.394353	-368.266442
30	0.395478	150000	-9.191878	-377.458320
31	0.381305	150000	-9.375270	-386.833590
32	0.367440	150000	-9.105977	-395.939567
33	0.353883	150000	-8.632752	-404.572319
34	0.340630	150000	-8.632257	-413.204576
35	0.327680	150000	-8.379566	-421.584142
36	0.315030	150000	-8.283596	-429.867738
37	0.302677	150000	-8.334776	-438.202514
38	0.290619	150000	-8.011107	-446.213621
39	0.278855	150000	-7.727853	-453.941475
40	0.267381	150000	-7.689901	-461.631376
41	0.256195	150000	-7.550916	-469.182292
42	0.245294	150000	-7.503232	-476.685524
43	0.234677	150000	-7.109037	-483.794562
44	0.224340	150000	-7.094301	-490.888862
45	0.214281	150000	-6.931849	-497.820711
46	0.204498	150000	-6.787601	-504.608312
47	0.194988	150000	-6.604515	-511.212827
48	0.185749	150000	-6.710736	-517.923563
49	0.176777	150000	-6.619957	-524.543520
50	0.168070	150000	-5.883409	-530.426930
51	0.159626	150000	-5.985699	-536.412629
52	0.151441	150000	-6.053110	-542.465739
53	0.143514	150000	-5.450237	-547.915976
54	0.135841	150000	-5.487534	-553.403510
55	0.128420	150000	-5.146290	-558.549800
56	0.121247	150000	-5.082799	-563.632599
57	0.114320	150000	-5.085076	-568.717675
58	0.107637	150000	-5.087911	-573.805586
59	0.101193	150000	-4.938172	-578.743759
60	0.094986	150000	-4.824161	-583.567920
61	0.089014	150000	-4.577613	-588.145533
62	0.083273	150000	-4.405556	-592.551089
63	0.077760	150000	-4.254863	-596.805952
64	0.072472	150000	-4.029632	-600.835584
65	0.067406	150000	-4.018609	-604.854193
66	0.062558	150000	-3.793793	-608.647986
67	0.057926	150000	-3.649004	-612.296990
68	0.053506	150000	-3.472158	-615.769148
69	0.049295	150000	-3.375745	-619.144893
70	0.045289	150000	-3.145244	-622.290137
71	0.041485	150000	-3.042115	-625.332252
72	0.037880	150000	-2.921062	-628.253314
73	0.034469	150000	-2.741864	-630.995177
74	0.031250	150000	-2.651835	-633.647012
75	0.028218	150000	-2.554820	-636.201831
76	0.025370	150000	-2.434044	-638.635875
77	0.022702	150000	-2.286736	-640.922612
78	0.020209	150000	-2.135329	-643.057941
79	0.017889	150000	-2.020035	-645.077976
80	0.015736	150000	-1.875450	-646.953425
81	0.013746	150000	-1.774589	-648.728014
82	0.011916	150000	-1.630658	-650.358672
83	0.010240	150000	-1.519676	-651.878348
84	0.008714	150000	-1.428660	-653.307008
85	0.007334	150000	-1.379425	-654.686433
86	0.006093	150000	-1.261361	-655.947793
87	0.004988	150000	-1.262295	-657.210088
88	0.004013	150000	-1.238082	-658.448170
89	0.003162	150000	-1.084110	-659.532279
90	0.002430	150000	-0.964370	-660.496649
91	0.001810	150000	-0.889962	-661.386611
92	0.001296	150000	-0.779960	-662.166571
93	0.000882	150000	-0.664234	-662.830805
94	0.000559	150000	-0.508365	-663.339169
95	0.000320	150000	-0.409380	-663.748549
96	0.000156	150000	-0.287156	-664.035705
97	0.000057	150000	-0.177453	-664.213158
98	0.000010	150000	-0.089897	-664.303054
99	0.000000	150000	-0.019890	-664.322944
Log marginal likelihood:	-664.322944
