Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.245024	-15.245024
1	0.950747	150000	-15.062949	-30.307973
2	0.926679	150000	-14.752547	-45.060520
3	0.902980	150000	-14.543861	-59.604380
4	0.879648	150000	-14.354207	-73.958587
5	0.856682	150000	-14.117591	-88.076179
6	0.834079	150000	-13.963687	-102.039866
7	0.811838	150000	-13.639607	-115.679473
8	0.789957	150000	-13.585697	-129.265170
9	0.768433	150000	-13.562804	-142.827974
10	0.747266	150000	-13.173167	-156.001142
11	0.726452	150000	-12.927741	-168.928883
12	0.705989	150000	-12.662281	-181.591163
13	0.685877	150000	-12.504645	-194.095808
14	0.666112	150000	-12.319679	-206.415487
15	0.646693	150000	-12.096857	-218.512344
16	0.627618	150000	-11.953124	-230.465468
17	0.608884	150000	-11.749397	-242.214865
18	0.590490	150000	-11.709439	-253.924304
19	0.572433	150000	-11.571597	-265.495901
20	0.554712	150000	-11.138886	-276.634787
21	0.537324	150000	-11.054572	-287.689359
22	0.520268	150000	-11.090533	-298.779893
23	0.503540	150000	-10.528191	-309.308083
24	0.487139	150000	-10.309659	-319.617743
25	0.471063	150000	-10.131388	-329.749130
26	0.455310	150000	-9.884015	-339.633145
27	0.439877	150000	-9.813837	-349.446981
28	0.424762	150000	-9.545268	-358.992249
29	0.409963	150000	-9.392960	-368.385209
30	0.395478	150000	-9.265599	-377.650808
31	0.381305	150000	-9.117409	-386.768217
32	0.367440	150000	-9.005489	-395.773706
33	0.353883	150000	-9.008891	-404.782597
34	0.340630	150000	-8.779752	-413.562349
35	0.327680	150000	-8.454986	-422.017335
36	0.315030	150000	-8.070941	-430.088276
37	0.302677	150000	-8.149606	-438.237882
38	0.290619	150000	-7.855122	-446.093005
39	0.278855	150000	-7.910974	-454.003979
40	0.267381	150000	-7.813607	-461.817585
41	0.256195	150000	-7.497149	-469.314735
42	0.245294	150000	-7.102247	-476.416982
43	0.234677	150000	-7.117719	-483.534701
44	0.224340	150000	-6.880859	-490.415560
45	0.214281	150000	-6.918608	-497.334167
46	0.204498	150000	-6.755830	-504.089998
47	0.194988	150000	-6.512062	-510.602060
48	0.185749	150000	-6.360230	-516.962290
49	0.176777	150000	-6.245647	-523.207938
50	0.168070	150000	-6.368738	-529.576676
51	0.159626	150000	-6.146768	-535.723444
52	0.151441	150000	-6.009117	-541.732562
53	0.143514	150000	-5.901947	-547.634508
54	0.135841	150000	-5.543122	-553.177631
55	0.128420	150000	-5.116642	-558.294273
56	0.121247	150000	-5.408324	-563.702596
57	0.114320	150000	-5.283862	-568.986459
58	0.107637	150000	-4.976696	-573.963155
59	0.101193	150000	-4.968373	-578.931528
60	0.094986	150000	-4.716343	-583.647871
61	0.089014	150000	-4.525759	-588.173630
62	0.083273	150000	-4.497037	-592.670667
63	0.077760	150000	-4.273741	-596.944407
64	0.072472	150000	-4.072039	-601.016446
65	0.067406	150000	-4.012005	-605.028451
66	0.062558	150000	-3.818073	-608.846524
67	0.057926	150000	-3.649904	-612.496427
68	0.053506	150000	-3.511669	-616.008096
69	0.049295	150000	-3.341869	-619.349965
70	0.045289	150000	-3.200507	-622.550472
71	0.041485	150000	-3.075416	-625.625888
72	0.037880	150000	-2.944603	-628.570490
73	0.034469	150000	-2.774499	-631.344989
74	0.031250	150000	-2.651757	-633.996746
75	0.028218	150000	-2.518901	-636.515647
76	0.025370	150000	-2.405319	-638.920965
77	0.022702	150000	-2.258641	-641.179607
78	0.020209	150000	-2.124841	-643.304447
79	0.017889	150000	-1.969687	-645.274134
80	0.015736	150000	-1.911730	-647.185864
81	0.013746	150000	-1.816156	-649.002019
82	0.011916	150000	-1.634318	-650.636338
83	0.010240	150000	-1.544803	-652.181140
84	0.008714	150000	-1.477345	-653.658485
85	0.007334	150000	-1.310082	-654.968567
86	0.006093	150000	-1.370533	-656.339100
87	0.004988	150000	-1.198528	-657.537628
88	0.004013	150000	-1.101841	-658.639469
89	0.003162	150000	-1.116231	-659.755700
90	0.002430	150000	-1.040189	-660.795890
91	0.001810	150000	-1.053219	-661.849108
92	0.001296	150000	-0.771877	-662.620986
93	0.000882	150000	-0.705626	-663.326611
94	0.000559	150000	-0.479129	-663.805741
95	0.000320	150000	-0.390611	-664.196352
96	0.000156	150000	-0.275621	-664.471973
97	0.000057	150000	-0.190044	-664.662017
98	0.000010	150000	-0.090507	-664.752524
99	0.000000	150000	-0.018245	-664.770769
Log marginal likelihood:	-664.770769
