Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.354519	-15.354519
1	0.950747	150000	-15.311993	-30.666512
2	0.926679	150000	-14.987780	-45.654292
3	0.902980	150000	-14.609260	-60.263552
4	0.879648	150000	-14.337015	-74.600567
5	0.856682	150000	-14.162705	-88.763271
6	0.834079	150000	-13.928036	-102.691307
7	0.811838	150000	-13.924345	-116.615652
8	0.789957	150000	-13.692403	-130.308055
9	0.768433	150000	-13.480666	-143.788721
10	0.747266	150000	-13.245259	-157.033980
11	0.726452	150000	-13.048646	-170.082625
12	0.705989	150000	-12.802144	-182.884769
13	0.685877	150000	-12.364951	-195.249720
14	0.666112	150000	-12.126424	-207.376144
15	0.646693	150000	-11.859848	-219.235992
16	0.627618	150000	-11.814219	-231.050210
17	0.608884	150000	-11.594832	-242.645042
18	0.590490	150000	-11.441203	-254.086245
19	0.572433	150000	-11.241482	-265.327727
20	0.554712	150000	-11.006812	-276.334540
21	0.537324	150000	-10.819869	-287.154409
22	0.520268	150000	-10.611816	-297.766225
23	0.503540	150000	-10.404689	-308.170914
24	0.487139	150000	-10.222011	-318.392925
25	0.471063	150000	-10.026969	-328.419894
26	0.455310	150000	-9.835811	-338.255705
27	0.439877	150000	-9.702862	-347.958567
28	0.424762	150000	-9.535753	-357.494320
29	0.409963	150000	-9.239317	-366.733636
30	0.395478	150000	-9.012300	-375.745936
31	0.381305	150000	-8.766969	-384.512905
32	0.367440	150000	-8.616051	-393.128956
33	0.353883	150000	-8.550610	-401.679565
34	0.340630	150000	-8.538904	-410.218469
35	0.327680	150000	-8.343618	-418.562088
36	0.315030	150000	-8.134785	-426.696872
37	0.302677	150000	-8.024176	-434.721048
38	0.290619	150000	-7.750563	-442.471611
39	0.278855	150000	-7.631952	-450.103563
40	0.267381	150000	-7.393269	-457.496832
41	0.256195	150000	-7.233589	-464.730420
42	0.245294	150000	-7.059005	-471.789426
43	0.234677	150000	-6.876198	-478.665624
44	0.224340	150000	-6.739733	-485.405357
45	0.214281	150000	-6.611439	-492.016796
46	0.204498	150000	-6.351635	-498.368431
47	0.194988	150000	-6.164752	-504.533184
48	0.185749	150000	-6.038535	-510.571719
49	0.176777	150000	-5.867377	-516.439096
50	0.168070	150000	-5.791049	-522.230144
51	0.159626	150000	-5.486272	-527.716416
52	0.151441	150000	-5.424986	-533.141402
53	0.143514	150000	-5.165602	-538.307004
54	0.135841	150000	-5.083931	-543.390936
55	0.128420	150000	-4.875976	-548.266911
56	0.121247	150000	-4.679018	-552.945929
57	0.114320	150000	-4.630269	-557.576199
58	0.107637	150000	-4.422395	-561.998594
59	0.101193	150000	-4.327363	-566.325957
60	0.094986	150000	-4.254168	-570.580124
61	0.089014	150000	-4.121085	-574.701209
62	0.083273	150000	-3.975462	-578.676671
63	0.077760	150000	-3.750051	-582.426722
64	0.072472	150000	-3.738104	-586.164826
65	0.067406	150000	-3.518733	-589.683560
66	0.062558	150000	-3.386535	-593.070094
67	0.057926	150000	-3.293246	-596.363340
68	0.053506	150000	-3.075272	-599.438613
69	0.049295	150000	-3.121831	-602.560444
70	0.045289	150000	-3.416107	-605.976551
71	0.041485	150000	-3.194787	-609.171338
72	0.037880	150000	-3.231357	-612.402694
73	0.034469	150000	-2.932451	-615.335145
74	0.031250	150000	-3.855135	-619.190281
75	0.028218	150000	-3.275221	-622.465502
76	0.025370	150000	-3.577135	-626.042637
77	0.022702	150000	-3.623005	-629.665642
78	0.020209	150000	-3.450425	-633.116067
79	0.017889	150000	-3.301404	-636.417471
80	0.015736	150000	-3.117434	-639.534905
81	0.013746	150000	-2.953889	-642.488795
82	0.011916	150000	-2.697035	-645.185830
83	0.010240	150000	-2.499953	-647.685783
84	0.008714	150000	-2.349927	-650.035710
85	0.007334	150000	-2.127156	-652.162866
86	0.006093	150000	-1.948357	-654.111224
87	0.004988	150000	-1.773254	-655.884478
88	0.004013	150000	-1.604169	-657.488647
89	0.003162	150000	-1.429605	-658.918252
90	0.002430	150000	-1.272207	-660.190459
91	0.001810	150000	-1.095605	-661.286064
92	0.001296	150000	-0.926655	-662.212719
93	0.000882	150000	-0.783998	-662.996717
94	0.000559	150000	-0.630071	-663.626787
95	0.000320	150000	-0.473788	-664.100575
96	0.000156	150000	-0.401895	-664.502469
97	0.000057	150000	-0.388463	-664.890932
98	0.000010	150000	-0.393772	-665.284705
99	0.000000	150000	-0.171560	-665.456265
Log marginal likelihood:	-665.456265
