Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.800044	-15.800044
1	0.950747	7500	-15.751743	-31.551787
2	0.926679	7500	-15.451055	-47.002842
3	0.902980	7500	-15.194529	-62.197371
4	0.879648	7500	-14.910218	-77.107589
5	0.856682	7500	-14.668213	-91.775802
6	0.834079	7500	-14.428628	-106.204430
7	0.811838	7500	-14.168904	-120.373334
8	0.789957	7500	-13.899262	-134.272595
9	0.768433	7500	-13.730987	-148.003582
10	0.747266	7500	-13.457460	-161.461042
11	0.726452	7500	-13.348323	-174.809366
12	0.705989	7500	-13.344344	-188.153710
13	0.685877	7500	-12.894492	-201.048202
14	0.666112	7500	-12.766846	-213.815048
15	0.646693	7500	-12.601475	-226.416523
16	0.627618	7500	-12.601617	-239.018140
17	0.608884	7500	-12.156871	-251.175012
18	0.590490	7500	-11.999900	-263.174912
19	0.572433	7500	-11.803307	-274.978219
20	0.554712	7500	-11.547317	-286.525536
21	0.537324	7500	-11.217225	-297.742761
22	0.520268	7500	-10.929816	-308.672577
23	0.503540	7500	-10.765084	-319.437661
24	0.487139	7500	-10.659686	-330.097347
25	0.471063	7500	-10.449210	-340.546557
26	0.455310	7500	-10.243256	-350.789812
27	0.439877	7500	-10.052144	-360.841956
28	0.424762	7500	-9.931090	-370.773046
29	0.409963	7500	-9.682775	-380.455821
30	0.395478	7500	-9.574886	-390.030707
31	0.381305	7500	-9.300317	-399.331024
32	0.367440	7500	-9.112610	-408.443634
33	0.353883	7500	-8.878094	-417.321729
34	0.340630	7500	-8.809026	-426.130754
35	0.327680	7500	-8.508850	-434.639605
36	0.315030	7500	-8.361439	-443.001044
37	0.302677	7500	-8.193743	-451.194787
38	0.290619	7500	-8.051485	-459.246273
39	0.278855	7500	-8.026648	-467.272921
40	0.267381	7500	-7.571508	-474.844428
41	0.256195	7500	-7.463567	-482.307995
42	0.245294	7500	-7.329525	-489.637520
43	0.234677	7500	-7.058825	-496.696345
44	0.224340	7500	-6.827905	-503.524250
45	0.214281	7500	-6.672996	-510.197246
46	0.204498	7500	-6.705919	-516.903166
47	0.194988	7500	-6.610978	-523.514143
48	0.185749	7500	-6.443353	-529.957496
49	0.176777	7500	-6.276143	-536.233639
50	0.168070	7500	-6.005946	-542.239585
51	0.159626	7500	-5.860237	-548.099822
52	0.151441	7500	-6.061381	-554.161203
53	0.143514	7500	-5.608332	-559.769535
54	0.135841	7500	-5.385204	-565.154738
55	0.128420	7500	-5.312053	-570.466792
56	0.121247	7500	-5.277323	-575.744114
57	0.114320	7500	-5.000995	-580.745109
58	0.107637	7500	-4.838385	-585.583495
59	0.101193	7500	-4.760340	-590.343834
60	0.094986	7500	-4.615733	-594.959567
61	0.089014	7500	-4.631800	-599.591368
62	0.083273	7500	-4.530277	-604.121645
63	0.077760	7500	-4.368149	-608.489793
64	0.072472	7500	-4.398518	-612.888311
65	0.067406	7500	-3.916694	-616.805005
66	0.062558	7500	-3.719227	-620.524233
67	0.057926	7500	-3.735974	-624.260207
68	0.053506	7500	-3.620294	-627.880500
69	0.049295	7500	-3.420052	-631.300553
70	0.045289	7500	-3.426810	-634.727362
71	0.041485	7500	-3.249344	-637.976706
72	0.037880	7500	-2.973813	-640.950519
73	0.034469	7500	-3.003450	-643.953968
74	0.031250	7500	-2.795568	-646.749536
75	0.028218	7500	-2.614693	-649.364229
76	0.025370	7500	-2.527097	-651.891327
77	0.022702	7500	-2.386934	-654.278261
78	0.020209	7500	-2.098390	-656.376651
79	0.017889	7500	-2.038109	-658.414760
80	0.015736	7500	-1.924906	-660.339666
81	0.013746	7500	-1.877877	-662.217543
82	0.011916	7500	-1.825100	-664.042643
83	0.010240	7500	-1.768395	-665.811038
84	0.008714	7500	-1.575391	-667.386430
85	0.007334	7500	-1.436054	-668.822484
86	0.006093	7500	-1.332101	-670.154584
87	0.004988	7500	-1.209851	-671.364436
88	0.004013	7500	-1.264503	-672.628939
89	0.003162	7500	-1.329724	-673.958662
90	0.002430	7500	-1.271461	-675.230124
91	0.001810	7500	-1.165155	-676.395279
92	0.001296	7500	-0.942135	-677.337413
93	0.000882	7500	-1.034515	-678.371928
94	0.000559	7500	-0.752826	-679.124754
95	0.000320	7500	-0.691621	-679.816374
96	0.000156	7500	-0.487106	-680.303480
97	0.000057	7500	-0.268296	-680.571776
98	0.000010	7500	-0.116729	-680.688505
99	0.000000	7500	-0.040001	-680.728506
Log marginal likelihood:	-680.728506
