Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.571493	-15.571493
1	0.950747	7500	-15.326344	-30.897837
2	0.926679	7500	-15.077185	-45.975022
3	0.902980	7500	-14.821595	-60.796617
4	0.879648	7500	-14.678978	-75.475595
5	0.856682	7500	-14.631431	-90.107026
6	0.834079	7500	-14.103170	-104.210196
7	0.811838	7500	-13.929367	-118.139563
8	0.789957	7500	-13.687503	-131.827066
9	0.768433	7500	-13.518451	-145.345517
10	0.747266	7500	-13.424655	-158.770173
11	0.726452	7500	-13.096492	-171.866664
12	0.705989	7500	-12.820393	-184.687057
13	0.685877	7500	-12.611738	-197.298795
14	0.666112	7500	-12.477669	-209.776464
15	0.646693	7500	-12.313910	-222.090374
16	0.627618	7500	-12.078253	-234.168627
17	0.608884	7500	-11.869487	-246.038113
18	0.590490	7500	-11.843163	-257.881277
19	0.572433	7500	-11.602562	-269.483839
20	0.554712	7500	-11.429475	-280.913314
21	0.537324	7500	-11.194640	-292.107954
22	0.520268	7500	-11.039745	-303.147699
23	0.503540	7500	-10.720790	-313.868489
24	0.487139	7500	-10.532731	-324.401220
25	0.471063	7500	-10.447532	-334.848753
26	0.455310	7500	-10.245394	-345.094146
27	0.439877	7500	-10.049669	-355.143815
28	0.424762	7500	-9.848359	-364.992174
29	0.409963	7500	-9.670653	-374.662828
30	0.395478	7500	-9.250633	-383.913460
31	0.381305	7500	-9.003936	-392.917396
32	0.367440	7500	-8.935599	-401.852995
33	0.353883	7500	-8.729478	-410.582473
34	0.340630	7500	-8.584347	-419.166821
35	0.327680	7500	-8.441328	-427.608148
36	0.315030	7500	-8.221095	-435.829243
37	0.302677	7500	-8.033740	-443.862983
38	0.290619	7500	-7.787217	-451.650200
39	0.278855	7500	-7.648294	-459.298494
40	0.267381	7500	-7.535969	-466.834463
41	0.256195	7500	-7.283171	-474.117634
42	0.245294	7500	-7.102916	-481.220551
43	0.234677	7500	-6.968974	-488.189524
44	0.224340	7500	-7.071536	-495.261060
45	0.214281	7500	-6.730458	-501.991518
46	0.204498	7500	-6.381358	-508.372875
47	0.194988	7500	-6.251496	-514.624371
48	0.185749	7500	-6.116203	-520.740575
49	0.176777	7500	-5.966437	-526.707011
50	0.168070	7500	-5.762428	-532.469439
51	0.159626	7500	-5.617758	-538.087197
52	0.151441	7500	-5.453330	-543.540527
53	0.143514	7500	-5.393581	-548.934108
54	0.135841	7500	-5.213198	-554.147307
55	0.128420	7500	-5.158206	-559.305513
56	0.121247	7500	-5.511913	-564.817426
57	0.114320	7500	-5.350129	-570.167555
58	0.107637	7500	-4.745850	-574.913405
59	0.101193	7500	-4.517824	-579.431229
60	0.094986	7500	-4.307509	-583.738738
61	0.089014	7500	-4.127375	-587.866113
62	0.083273	7500	-4.428381	-592.294494
63	0.077760	7500	-4.657003	-596.951497
64	0.072472	7500	-4.277416	-601.228913
65	0.067406	7500	-3.931512	-605.160425
66	0.062558	7500	-3.680535	-608.840960
67	0.057926	7500	-3.746522	-612.587482
68	0.053506	7500	-3.550914	-616.138396
69	0.049295	7500	-3.350838	-619.489235
70	0.045289	7500	-3.233430	-622.722665
71	0.041485	7500	-3.176363	-625.899028
72	0.037880	7500	-3.089144	-628.988171
73	0.034469	7500	-2.725256	-631.713428
74	0.031250	7500	-2.726751	-634.440179
75	0.028218	7500	-2.504349	-636.944528
76	0.025370	7500	-2.501303	-639.445832
77	0.022702	7500	-2.402508	-641.848340
78	0.020209	7500	-2.257916	-644.106256
79	0.017889	7500	-2.091396	-646.197652
80	0.015736	7500	-1.976021	-648.173672
81	0.013746	7500	-2.027220	-650.200893
82	0.011916	7500	-2.000208	-652.201101
83	0.010240	7500	-1.648029	-653.849130
84	0.008714	7500	-1.599358	-655.448488
85	0.007334	7500	-1.520601	-656.969089
86	0.006093	7500	-1.279516	-658.248605
87	0.004988	7500	-1.764155	-660.012759
88	0.004013	7500	-1.419258	-661.432017
89	0.003162	7500	-1.263677	-662.695693
90	0.002430	7500	-1.080517	-663.776211
91	0.001810	7500	-1.075460	-664.851671
92	0.001296	7500	-1.023001	-665.874672
93	0.000882	7500	-0.851719	-666.726390
94	0.000559	7500	-0.701216	-667.427606
95	0.000320	7500	-0.573006	-668.000612
96	0.000156	7500	-0.398511	-668.399123
97	0.000057	7500	-0.227902	-668.627025
98	0.000010	7500	-0.105185	-668.732210
99	0.000000	7500	-0.022346	-668.754556
Log marginal likelihood:	-668.754556
