Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.698246	-15.698246
1	0.950747	7500	-15.443944	-31.142190
2	0.926679	7500	-15.250078	-46.392268
3	0.902980	7500	-15.033319	-61.425587
4	0.879648	7500	-14.790340	-76.215926
5	0.856682	7500	-14.587961	-90.803888
6	0.834079	7500	-14.325146	-105.129033
7	0.811838	7500	-14.262553	-119.391587
8	0.789957	7500	-14.127865	-133.519452
9	0.768433	7500	-13.734164	-147.253616
10	0.747266	7500	-13.502616	-160.756232
11	0.726452	7500	-13.256337	-174.012569
12	0.705989	7500	-13.022552	-187.035121
13	0.685877	7500	-13.041188	-200.076309
14	0.666112	7500	-12.765562	-212.841871
15	0.646693	7500	-12.351368	-225.193239
16	0.627618	7500	-12.319834	-237.513072
17	0.608884	7500	-12.078334	-249.591406
18	0.590490	7500	-11.864722	-261.456129
19	0.572433	7500	-11.632485	-273.088614
20	0.554712	7500	-11.447903	-284.536516
21	0.537324	7500	-11.219594	-295.756110
22	0.520268	7500	-11.004931	-306.761041
23	0.503540	7500	-10.796454	-317.557496
24	0.487139	7500	-10.604494	-328.161990
25	0.471063	7500	-10.486064	-338.648054
26	0.455310	7500	-10.226333	-348.874387
27	0.439877	7500	-10.028182	-358.902569
28	0.424762	7500	-9.830366	-368.732935
29	0.409963	7500	-9.833889	-378.566824
30	0.395478	7500	-9.638808	-388.205632
31	0.381305	7500	-9.435571	-397.641203
32	0.367440	7500	-9.300290	-406.941493
33	0.353883	7500	-9.131721	-416.073214
34	0.340630	7500	-8.812542	-424.885756
35	0.327680	7500	-8.753539	-433.639295
36	0.315030	7500	-8.561390	-442.200685
37	0.302677	7500	-8.344748	-450.545433
38	0.290619	7500	-8.122005	-458.667438
39	0.278855	7500	-8.053398	-466.720836
40	0.267381	7500	-7.789178	-474.510014
41	0.256195	7500	-7.672138	-482.182152
42	0.245294	7500	-7.430633	-489.612785
43	0.234677	7500	-7.278405	-496.891190
44	0.224340	7500	-7.046949	-503.938139
45	0.214281	7500	-6.849326	-510.787465
46	0.204498	7500	-6.786833	-517.574298
47	0.194988	7500	-6.644316	-524.218614
48	0.185749	7500	-6.449971	-530.668585
49	0.176777	7500	-6.425587	-537.094172
50	0.168070	7500	-6.196876	-543.291047
51	0.159626	7500	-5.945026	-549.236074
52	0.151441	7500	-5.704777	-554.940850
53	0.143514	7500	-5.635318	-560.576168
54	0.135841	7500	-5.426644	-566.002812
55	0.128420	7500	-5.221846	-571.224658
56	0.121247	7500	-5.164175	-576.388834
57	0.114320	7500	-5.051884	-581.440718
58	0.107637	7500	-4.909153	-586.349871
59	0.101193	7500	-4.537866	-590.887737
60	0.094986	7500	-5.031148	-595.918885
61	0.089014	7500	-4.834677	-600.753563
62	0.083273	7500	-4.647821	-605.401383
63	0.077760	7500	-4.454361	-609.855744
64	0.072472	7500	-4.361882	-614.217626
65	0.067406	7500	-4.210293	-618.427919
66	0.062558	7500	-4.081905	-622.509825
67	0.057926	7500	-3.866293	-626.376117
68	0.053506	7500	-3.714576	-630.090693
69	0.049295	7500	-3.543962	-633.634655
70	0.045289	7500	-3.406194	-637.040848
71	0.041485	7500	-3.151982	-640.192830
72	0.037880	7500	-3.073263	-643.266093
73	0.034469	7500	-2.951584	-646.217677
74	0.031250	7500	-2.722628	-648.940305
75	0.028218	7500	-2.666420	-651.606725
76	0.025370	7500	-2.481985	-654.088710
77	0.022702	7500	-2.434110	-656.522820
78	0.020209	7500	-2.267735	-658.790555
79	0.017889	7500	-2.107831	-660.898386
80	0.015736	7500	-1.965782	-662.864169
81	0.013746	7500	-1.882564	-664.746733
82	0.011916	7500	-1.777799	-666.524532
83	0.010240	7500	-1.679050	-668.203582
84	0.008714	7500	-1.493330	-669.696912
85	0.007334	7500	-1.468124	-671.165036
86	0.006093	7500	-1.806972	-672.972008
87	0.004988	7500	-1.548013	-674.520022
88	0.004013	7500	-1.636917	-676.156939
89	0.003162	7500	-1.340025	-677.496964
90	0.002430	7500	-1.275718	-678.772682
91	0.001810	7500	-1.222250	-679.994932
92	0.001296	7500	-0.948180	-680.943111
93	0.000882	7500	-0.903371	-681.846482
94	0.000559	7500	-0.750174	-682.596657
95	0.000320	7500	-0.507007	-683.103663
96	0.000156	7500	-0.483126	-683.586789
97	0.000057	7500	-0.283827	-683.870616
98	0.000010	7500	-0.145006	-684.015621
99	0.000000	7500	-0.038137	-684.053759
Log marginal likelihood:	-684.053759
