Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-15.540683	-15.540683
1	0.950747	7500	-15.275802	-30.816485
2	0.926679	7500	-15.071135	-45.887620
3	0.902980	7500	-14.820687	-60.708307
4	0.879648	7500	-14.563940	-75.272247
5	0.856682	7500	-14.445280	-89.717526
6	0.834079	7500	-14.132804	-103.850331
7	0.811838	7500	-13.896424	-117.746755
8	0.789957	7500	-13.757362	-131.504118
9	0.768433	7500	-13.567772	-145.071889
10	0.747266	7500	-13.323430	-158.395319
11	0.726452	7500	-13.326281	-171.721600
12	0.705989	7500	-13.149903	-184.871503
13	0.685877	7500	-12.865650	-197.737153
14	0.666112	7500	-12.580576	-210.317729
15	0.646693	7500	-12.227889	-222.545618
16	0.627618	7500	-11.985418	-234.531036
17	0.608884	7500	-11.827890	-246.358926
18	0.590490	7500	-11.553342	-257.912267
19	0.572433	7500	-11.331693	-269.243961
20	0.554712	7500	-11.242645	-280.486606
21	0.537324	7500	-11.100843	-291.587449
22	0.520268	7500	-10.951826	-302.539274
23	0.503540	7500	-10.803462	-313.342736
24	0.487139	7500	-10.513477	-323.856214
25	0.471063	7500	-10.377085	-334.233298
26	0.455310	7500	-10.137890	-344.371188
27	0.439877	7500	-10.125777	-354.496965
28	0.424762	7500	-9.730911	-364.227876
29	0.409963	7500	-9.537933	-373.765809
30	0.395478	7500	-9.422735	-383.188543
31	0.381305	7500	-9.108786	-392.297330
32	0.367440	7500	-8.996734	-401.294063
33	0.353883	7500	-8.926064	-410.220127
34	0.340630	7500	-8.761901	-418.982028
35	0.327680	7500	-8.418872	-427.400900
36	0.315030	7500	-8.190878	-435.591778
37	0.302677	7500	-8.023555	-443.615332
38	0.290619	7500	-7.793022	-451.408355
39	0.278855	7500	-7.654886	-459.063240
40	0.267381	7500	-7.566880	-466.630120
41	0.256195	7500	-7.347605	-473.977725
42	0.245294	7500	-7.341850	-481.319576
43	0.234677	7500	-7.308606	-488.628181
44	0.224340	7500	-7.173732	-495.801914
45	0.214281	7500	-6.870974	-502.672888
46	0.204498	7500	-6.753902	-509.426790
47	0.194988	7500	-6.505300	-515.932090
48	0.185749	7500	-6.548856	-522.480947
49	0.176777	7500	-6.354124	-528.835071
50	0.168070	7500	-5.985879	-534.820950
51	0.159626	7500	-5.748569	-540.569520
52	0.151441	7500	-5.579371	-546.148891
53	0.143514	7500	-5.344304	-551.493195
54	0.135841	7500	-5.128510	-556.621705
55	0.128420	7500	-5.007153	-561.628858
56	0.121247	7500	-5.003694	-566.632553
57	0.114320	7500	-4.826414	-571.458967
58	0.107637	7500	-4.699471	-576.158437
59	0.101193	7500	-4.545647	-580.704084
60	0.094986	7500	-4.969203	-585.673286
61	0.089014	7500	-4.672543	-590.345829
62	0.083273	7500	-4.446859	-594.792689
63	0.077760	7500	-4.280217	-599.072905
64	0.072472	7500	-4.092255	-603.165160
65	0.067406	7500	-3.960208	-607.125368
66	0.062558	7500	-3.889944	-611.015313
67	0.057926	7500	-3.704874	-614.720187
68	0.053506	7500	-3.553053	-618.273239
69	0.049295	7500	-3.469027	-621.742267
70	0.045289	7500	-3.290589	-625.032856
71	0.041485	7500	-3.201769	-628.234625
72	0.037880	7500	-3.049984	-631.284609
73	0.034469	7500	-2.905334	-634.189943
74	0.031250	7500	-2.803469	-636.993411
75	0.028218	7500	-2.691399	-639.684810
76	0.025370	7500	-2.682498	-642.367308
77	0.022702	7500	-2.262707	-644.630015
78	0.020209	7500	-2.135772	-646.765788
79	0.017889	7500	-2.008538	-648.774326
80	0.015736	7500	-2.014055	-650.788381
81	0.013746	7500	-1.712573	-652.500954
82	0.011916	7500	-1.662445	-654.163399
83	0.010240	7500	-1.714070	-655.877469
84	0.008714	7500	-1.599455	-657.476925
85	0.007334	7500	-1.351224	-658.828148
86	0.006093	7500	-1.445923	-660.274071
87	0.004988	7500	-1.412314	-661.686385
88	0.004013	7500	-1.276763	-662.963148
89	0.003162	7500	-1.147171	-664.110319
90	0.002430	7500	-1.004627	-665.114947
91	0.001810	7500	-0.951061	-666.066008
92	0.001296	7500	-0.809681	-666.875689
93	0.000882	7500	-0.832819	-667.708508
94	0.000559	7500	-0.613498	-668.322006
95	0.000320	7500	-0.487652	-668.809657
96	0.000156	7500	-0.443718	-669.253375
97	0.000057	7500	-0.227798	-669.481174
98	0.000010	7500	-0.159863	-669.641037
99	0.000000	7500	-0.040262	-669.681300
Log marginal likelihood:	-669.681300
