Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-18.455124	-18.455124
1	0.950747	7500	-18.294371	-36.749495
2	0.926679	7500	-17.965184	-54.714679
3	0.902980	7500	-17.666029	-72.380708
4	0.879648	7500	-17.388291	-89.768998
5	0.856682	7500	-17.114716	-106.883714
6	0.834079	7500	-16.892528	-123.776242
7	0.811838	7500	-16.613786	-140.390028
8	0.789957	7500	-16.417379	-156.807407
9	0.768433	7500	-16.093977	-172.901384
10	0.747266	7500	-15.775134	-188.676518
11	0.726452	7500	-15.539004	-204.215522
12	0.705989	7500	-15.281970	-219.497492
13	0.685877	7500	-15.072327	-234.569819
14	0.666112	7500	-14.949693	-249.519511
15	0.646693	7500	-14.512192	-264.031703
16	0.627618	7500	-14.302205	-278.333908
17	0.608884	7500	-14.054569	-292.388476
18	0.590490	7500	-13.852745	-306.241221
19	0.572433	7500	-13.554859	-319.796080
20	0.554712	7500	-13.301237	-333.097318
21	0.537324	7500	-13.156843	-346.254160
22	0.520268	7500	-12.952594	-359.206755
23	0.503540	7500	-12.644617	-371.851372
24	0.487139	7500	-12.394248	-384.245620
25	0.471063	7500	-12.085976	-396.331596
26	0.455310	7500	-11.839689	-408.171285
27	0.439877	7500	-11.759327	-419.930612
28	0.424762	7500	-11.542456	-431.473068
29	0.409963	7500	-11.300099	-442.773166
30	0.395478	7500	-11.051902	-453.825069
31	0.381305	7500	-10.930217	-464.755286
32	0.367440	7500	-10.658836	-475.414121
33	0.353883	7500	-10.486153	-485.900275
34	0.340630	7500	-10.193320	-496.093595
35	0.327680	7500	-9.929702	-506.023297
36	0.315030	7500	-9.682206	-515.705503
37	0.302677	7500	-9.499930	-525.205433
38	0.290619	7500	-9.350063	-534.555496
39	0.278855	7500	-9.170923	-543.726419
40	0.267381	7500	-8.991823	-552.718242
41	0.256195	7500	-8.647209	-561.365452
42	0.245294	7500	-8.462197	-569.827649
43	0.234677	7500	-8.259607	-578.087256
44	0.224340	7500	-8.110646	-586.197901
45	0.214281	7500	-7.391069	-593.588970
46	0.204498	7500	-7.299430	-600.888400
47	0.194988	7500	-7.282923	-608.171324
48	0.185749	7500	-7.017913	-615.189237
49	0.176777	7500	-6.780264	-621.969501
50	0.168070	7500	-6.469974	-628.439475
51	0.159626	7500	-6.234965	-634.674440
52	0.151441	7500	-5.926388	-640.600828
53	0.143514	7500	-5.569270	-646.170098
54	0.135841	7500	-5.379184	-651.549282
55	0.128420	7500	-5.318926	-656.868208
56	0.121247	7500	-5.068057	-661.936265
57	0.114320	7500	-4.886392	-666.822657
58	0.107637	7500	-4.816343	-671.639000
59	0.101193	7500	-4.505128	-676.144129
60	0.094986	7500	-4.381909	-680.526037
61	0.089014	7500	-4.272211	-684.798248
62	0.083273	7500	-4.135817	-688.934065
63	0.077760	7500	-4.343115	-693.277179
64	0.072472	7500	-4.091819	-697.368999
65	0.067406	7500	-4.041066	-701.410064
66	0.062558	7500	-3.873995	-705.284059
67	0.057926	7500	-3.662112	-708.946171
68	0.053506	7500	-3.474653	-712.420824
69	0.049295	7500	-3.406034	-715.826858
70	0.045289	7500	-3.167477	-718.994335
71	0.041485	7500	-3.021937	-722.016272
72	0.037880	7500	-2.953504	-724.969775
73	0.034469	7500	-2.903897	-727.873672
74	0.031250	7500	-2.742214	-730.615887
75	0.028218	7500	-2.524467	-733.140354
76	0.025370	7500	-2.447073	-735.587427
77	0.022702	7500	-2.261225	-737.848652
78	0.020209	7500	-2.194462	-740.043114
79	0.017889	7500	-2.019595	-742.062709
80	0.015736	7500	-1.971554	-744.034263
81	0.013746	7500	-1.849108	-745.883371
82	0.011916	7500	-1.924728	-747.808099
83	0.010240	7500	-1.553989	-749.362088
84	0.008714	7500	-1.460016	-750.822105
85	0.007334	7500	-1.488531	-752.310636
86	0.006093	7500	-1.421143	-753.731779
87	0.004988	7500	-1.408023	-755.139802
88	0.004013	7500	-1.515806	-756.655608
89	0.003162	7500	-1.469800	-758.125408
90	0.002430	7500	-0.981676	-759.107084
91	0.001810	7500	-0.982075	-760.089159
92	0.001296	7500	-0.903956	-760.993114
93	0.000882	7500	-0.775530	-761.768645
94	0.000559	7500	-0.732315	-762.500959
95	0.000320	7500	-0.676643	-763.177602
96	0.000156	7500	-0.443861	-763.621463
97	0.000057	7500	-0.401796	-764.023259
98	0.000010	7500	-0.130759	-764.154018
99	0.000000	7500	-0.023931	-764.177950
Log marginal likelihood:	-764.177950
