Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.187242	-15.187242
1	0.950747	150000	-14.911878	-30.099120
2	0.926679	150000	-14.801359	-44.900479
3	0.902980	150000	-14.612631	-59.513110
4	0.879648	150000	-14.426987	-73.940096
5	0.856682	150000	-14.144384	-88.084480
6	0.834079	150000	-13.927660	-102.012140
7	0.811838	150000	-13.727713	-115.739854
8	0.789957	150000	-13.582480	-129.322334
9	0.768433	150000	-13.302138	-142.624472
10	0.747266	150000	-13.113661	-155.738134
11	0.726452	150000	-12.879448	-168.617582
12	0.705989	150000	-12.606145	-181.223727
13	0.685877	150000	-12.524208	-193.747935
14	0.666112	150000	-12.544179	-206.292115
15	0.646693	150000	-12.093375	-218.385490
16	0.627618	150000	-11.938286	-230.323776
17	0.608884	150000	-11.652212	-241.975988
18	0.590490	150000	-11.459985	-253.435973
19	0.572433	150000	-11.271244	-264.707217
20	0.554712	150000	-11.097056	-275.804272
21	0.537324	150000	-10.833850	-286.638122
22	0.520268	150000	-10.648176	-297.286298
23	0.503540	150000	-10.502073	-307.788372
24	0.487139	150000	-10.627448	-318.415820
25	0.471063	150000	-10.355018	-328.770838
26	0.455310	150000	-10.153609	-338.924447
27	0.439877	150000	-9.694119	-348.618566
28	0.424762	150000	-9.593112	-358.211678
29	0.409963	150000	-9.563704	-367.775382
30	0.395478	150000	-9.532187	-377.307569
31	0.381305	150000	-9.241380	-386.548949
32	0.367440	150000	-9.124210	-395.673159
33	0.353883	150000	-8.759994	-404.433153
34	0.340630	150000	-8.664057	-413.097210
35	0.327680	150000	-8.712186	-421.809396
36	0.315030	150000	-8.449583	-430.258979
37	0.302677	150000	-8.116514	-438.375493
38	0.290619	150000	-8.015391	-446.390884
39	0.278855	150000	-7.766462	-454.157347
40	0.267381	150000	-7.573314	-461.730660
41	0.256195	150000	-7.423889	-469.154549
42	0.245294	150000	-7.391444	-476.545993
43	0.234677	150000	-7.224638	-483.770631
44	0.224340	150000	-7.054586	-490.825217
45	0.214281	150000	-6.846545	-497.671762
46	0.204498	150000	-6.644907	-504.316669
47	0.194988	150000	-6.532986	-510.849655
48	0.185749	150000	-6.359643	-517.209298
49	0.176777	150000	-6.471185	-523.680482
50	0.168070	150000	-5.864399	-529.544882
51	0.159626	150000	-6.309414	-535.854296
52	0.151441	150000	-5.658433	-541.512729
53	0.143514	150000	-5.636216	-547.148945
54	0.135841	150000	-5.686518	-552.835463
55	0.128420	150000	-5.166582	-558.002044
56	0.121247	150000	-5.014328	-563.016373
57	0.114320	150000	-5.255078	-568.271451
58	0.107637	150000	-5.073427	-573.344878
59	0.101193	150000	-4.838756	-578.183634
60	0.094986	150000	-4.690748	-582.874383
61	0.089014	150000	-4.570844	-587.445227
62	0.083273	150000	-4.424886	-591.870112
63	0.077760	150000	-4.311575	-596.181687
64	0.072472	150000	-4.137126	-600.318813
65	0.067406	150000	-3.961747	-604.280560
66	0.062558	150000	-3.767365	-608.047925
67	0.057926	150000	-3.614993	-611.662918
68	0.053506	150000	-3.524568	-615.187486
69	0.049295	150000	-3.344690	-618.532176
70	0.045289	150000	-3.208700	-621.740876
71	0.041485	150000	-3.042830	-624.783706
72	0.037880	150000	-2.894710	-627.678416
73	0.034469	150000	-2.789725	-630.468142
74	0.031250	150000	-2.659358	-633.127500
75	0.028218	150000	-2.525108	-635.652608
76	0.025370	150000	-2.372060	-638.024668
77	0.022702	150000	-2.211531	-640.236199
78	0.020209	150000	-2.105695	-642.341894
79	0.017889	150000	-2.039021	-644.380915
80	0.015736	150000	-1.848357	-646.229272
81	0.013746	150000	-1.740842	-647.970115
82	0.011916	150000	-1.619446	-649.589561
83	0.010240	150000	-1.522682	-651.112243
84	0.008714	150000	-1.380216	-652.492458
85	0.007334	150000	-1.397790	-653.890248
86	0.006093	150000	-1.300882	-655.191130
87	0.004988	150000	-1.163392	-656.354522
88	0.004013	150000	-1.067246	-657.421768
89	0.003162	150000	-1.072568	-658.494336
90	0.002430	150000	-0.980976	-659.475312
91	0.001810	150000	-0.956281	-660.431593
92	0.001296	150000	-0.730026	-661.161619
93	0.000882	150000	-0.660805	-661.822424
94	0.000559	150000	-0.548317	-662.370741
95	0.000320	150000	-0.400998	-662.771740
96	0.000156	150000	-0.258963	-663.030703
97	0.000057	150000	-0.179581	-663.210284
98	0.000010	150000	-0.088550	-663.298834
99	0.000000	150000	-0.021966	-663.320800
Log marginal likelihood:	-663.320800
