Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.126930	-15.126930
1	0.950747	150000	-14.911625	-30.038555
2	0.926679	150000	-14.700279	-44.738834
3	0.902980	150000	-14.569877	-59.308710
4	0.879648	150000	-14.501484	-73.810195
5	0.856682	150000	-14.074127	-87.884322
6	0.834079	150000	-13.956595	-101.840917
7	0.811838	150000	-13.706298	-115.547215
8	0.789957	150000	-13.526360	-129.073575
9	0.768433	150000	-13.348875	-142.422450
10	0.747266	150000	-13.175808	-155.598258
11	0.726452	150000	-12.958487	-168.556745
12	0.705989	150000	-12.650356	-181.207102
13	0.685877	150000	-12.560651	-193.767753
14	0.666112	150000	-12.265731	-206.033483
15	0.646693	150000	-12.307752	-218.341236
16	0.627618	150000	-12.182160	-230.523396
17	0.608884	150000	-11.863088	-242.386484
18	0.590490	150000	-11.597433	-253.983917
19	0.572433	150000	-11.342832	-265.326749
20	0.554712	150000	-11.044151	-276.370900
21	0.537324	150000	-10.834790	-287.205690
22	0.520268	150000	-10.711223	-297.916914
23	0.503540	150000	-10.523591	-308.440504
24	0.487139	150000	-10.280008	-318.720512
25	0.471063	150000	-10.101632	-328.822144
26	0.455310	150000	-9.912984	-338.735127
27	0.439877	150000	-9.726095	-348.461223
28	0.424762	150000	-9.759630	-358.220852
29	0.409963	150000	-9.344600	-367.565452
30	0.395478	150000	-9.282574	-376.848026
31	0.381305	150000	-9.145808	-385.993833
32	0.367440	150000	-8.885598	-394.879431
33	0.353883	150000	-8.709618	-403.589050
34	0.340630	150000	-8.615430	-412.204480
35	0.327680	150000	-8.407561	-420.612041
36	0.315030	150000	-8.511695	-429.123736
37	0.302677	150000	-8.141567	-437.265303
38	0.290619	150000	-8.000170	-445.265473
39	0.278855	150000	-7.907142	-453.172615
40	0.267381	150000	-7.684392	-460.857007
41	0.256195	150000	-7.575215	-468.432222
42	0.245294	150000	-7.410603	-475.842825
43	0.234677	150000	-7.254027	-483.096853
44	0.224340	150000	-7.068385	-490.165238
45	0.214281	150000	-6.817648	-496.982886
46	0.204498	150000	-6.754810	-503.737696
47	0.194988	150000	-6.438028	-510.175723
48	0.185749	150000	-6.355677	-516.531400
49	0.176777	150000	-6.213759	-522.745160
50	0.168070	150000	-5.976201	-528.721361
51	0.159626	150000	-5.901075	-534.622436
52	0.151441	150000	-5.734267	-540.356703
53	0.143514	150000	-5.727331	-546.084033
54	0.135841	150000	-5.809930	-551.893963
55	0.128420	150000	-5.505741	-557.399704
56	0.121247	150000	-5.140279	-562.539983
57	0.114320	150000	-5.298540	-567.838523
58	0.107637	150000	-5.049809	-572.888332
59	0.101193	150000	-4.837634	-577.725966
60	0.094986	150000	-4.742491	-582.468457
61	0.089014	150000	-4.612695	-587.081152
62	0.083273	150000	-4.310190	-591.391341
63	0.077760	150000	-4.274710	-595.666051
64	0.072472	150000	-4.112292	-599.778344
65	0.067406	150000	-3.982289	-603.760633
66	0.062558	150000	-3.777720	-607.538353
67	0.057926	150000	-3.631579	-611.169932
68	0.053506	150000	-3.491214	-614.661146
69	0.049295	150000	-3.362778	-618.023924
70	0.045289	150000	-3.204714	-621.228638
71	0.041485	150000	-3.060127	-624.288765
72	0.037880	150000	-2.931674	-627.220439
73	0.034469	150000	-2.768329	-629.988768
74	0.031250	150000	-2.658360	-632.647127
75	0.028218	150000	-2.575973	-635.223101
76	0.025370	150000	-2.363956	-637.587057
77	0.022702	150000	-2.239628	-639.826685
78	0.020209	150000	-2.111612	-641.938297
79	0.017889	150000	-2.027499	-643.965795
80	0.015736	150000	-1.873415	-645.839210
81	0.013746	150000	-1.799241	-647.638451
82	0.011916	150000	-1.677484	-649.315935
83	0.010240	150000	-1.495700	-650.811635
84	0.008714	150000	-1.422427	-652.234061
85	0.007334	150000	-1.411932	-653.645993
86	0.006093	150000	-1.284056	-654.930049
87	0.004988	150000	-1.319126	-656.249175
88	0.004013	150000	-1.229493	-657.478668
89	0.003162	150000	-1.213610	-658.692278
90	0.002430	150000	-0.928903	-659.621181
91	0.001810	150000	-0.913469	-660.534650
92	0.001296	150000	-0.856243	-661.390893
93	0.000882	150000	-0.721062	-662.111955
94	0.000559	150000	-0.559649	-662.671604
95	0.000320	150000	-0.394891	-663.066495
96	0.000156	150000	-0.300089	-663.366584
97	0.000057	150000	-0.168571	-663.535155
98	0.000010	150000	-0.078040	-663.613196
99	0.000000	150000	-0.021159	-663.634355
Log marginal likelihood:	-663.634355
