Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.065580	-15.065580
1	0.950747	150000	-14.905952	-29.971532
2	0.926679	150000	-14.780074	-44.751606
3	0.902980	150000	-14.625135	-59.376741
4	0.879648	150000	-14.172556	-73.549297
5	0.856682	150000	-14.129705	-87.679003
6	0.834079	150000	-13.843571	-101.522573
7	0.811838	150000	-13.657622	-115.180195
8	0.789957	150000	-13.579113	-128.759309
9	0.768433	150000	-13.278164	-142.037472
10	0.747266	150000	-13.069600	-155.107072
11	0.726452	150000	-12.845617	-167.952689
12	0.705989	150000	-12.666174	-180.618863
13	0.685877	150000	-12.429269	-193.048133
14	0.666112	150000	-12.295081	-205.343214
15	0.646693	150000	-12.133987	-217.477201
16	0.627618	150000	-11.880631	-229.357833
17	0.608884	150000	-11.714425	-241.072258
18	0.590490	150000	-11.491257	-252.563515
19	0.572433	150000	-11.243998	-263.807513
20	0.554712	150000	-11.025410	-274.832923
21	0.537324	150000	-10.932163	-285.765086
22	0.520268	150000	-10.695225	-296.460311
23	0.503540	150000	-10.484861	-306.945172
24	0.487139	150000	-10.304604	-317.249777
25	0.471063	150000	-10.068336	-327.318113
26	0.455310	150000	-9.952844	-337.270957
27	0.439877	150000	-9.759112	-347.030069
28	0.424762	150000	-9.766131	-356.796200
29	0.409963	150000	-9.701448	-366.497647
30	0.395478	150000	-9.349096	-375.846744
31	0.381305	150000	-9.248604	-385.095347
32	0.367440	150000	-9.239478	-394.334826
33	0.353883	150000	-9.019946	-403.354772
34	0.340630	150000	-8.667132	-412.021903
35	0.327680	150000	-8.375741	-420.397644
36	0.315030	150000	-8.523192	-428.920836
37	0.302677	150000	-7.972722	-436.893558
38	0.290619	150000	-7.889180	-444.782738
39	0.278855	150000	-7.680617	-452.463355
40	0.267381	150000	-7.546770	-460.010126
41	0.256195	150000	-7.511220	-467.521346
42	0.245294	150000	-7.404362	-474.925708
43	0.234677	150000	-7.142049	-482.067756
44	0.224340	150000	-6.978971	-489.046727
45	0.214281	150000	-6.897499	-495.944226
46	0.204498	150000	-6.649570	-502.593796
47	0.194988	150000	-6.418936	-509.012731
48	0.185749	150000	-6.398020	-515.410752
49	0.176777	150000	-6.063215	-521.473967
50	0.168070	150000	-5.917484	-527.391451
51	0.159626	150000	-5.969479	-533.360930
52	0.151441	150000	-5.869322	-539.230251
53	0.143514	150000	-5.403874	-544.634125
54	0.135841	150000	-5.326495	-549.960620
55	0.128420	150000	-5.095103	-555.055723
56	0.121247	150000	-5.018819	-560.074541
57	0.114320	150000	-4.881988	-564.956529
58	0.107637	150000	-5.008551	-569.965080
59	0.101193	150000	-4.942898	-574.907978
60	0.094986	150000	-4.770781	-579.678760
61	0.089014	150000	-4.553182	-584.231942
62	0.083273	150000	-4.401675	-588.633617
63	0.077760	150000	-4.279089	-592.912705
64	0.072472	150000	-4.089872	-597.002577
65	0.067406	150000	-3.906351	-600.908928
66	0.062558	150000	-3.775448	-604.684377
67	0.057926	150000	-3.734052	-608.418429
68	0.053506	150000	-3.469564	-611.887993
69	0.049295	150000	-3.377403	-615.265396
70	0.045289	150000	-3.171764	-618.437161
71	0.041485	150000	-3.064183	-621.501343
72	0.037880	150000	-2.917555	-624.418899
73	0.034469	150000	-2.787848	-627.206747
74	0.031250	150000	-2.610960	-629.817707
75	0.028218	150000	-2.544238	-632.361945
76	0.025370	150000	-2.413386	-634.775331
77	0.022702	150000	-2.241965	-637.017295
78	0.020209	150000	-2.118028	-639.135324
79	0.017889	150000	-1.968114	-641.103437
80	0.015736	150000	-1.922536	-643.025973
81	0.013746	150000	-1.777451	-644.803424
82	0.011916	150000	-1.622124	-646.425548
83	0.010240	150000	-1.524472	-647.950019
84	0.008714	150000	-1.462969	-649.412988
85	0.007334	150000	-1.340745	-650.753733
86	0.006093	150000	-1.304911	-652.058644
87	0.004988	150000	-1.172924	-653.231567
88	0.004013	150000	-1.166064	-654.397631
89	0.003162	150000	-1.152977	-655.550608
90	0.002430	150000	-1.069095	-656.619703
91	0.001810	150000	-0.830881	-657.450584
92	0.001296	150000	-0.808116	-658.258700
93	0.000882	150000	-0.735581	-658.994281
94	0.000559	150000	-0.555475	-659.549756
95	0.000320	150000	-0.392981	-659.942737
96	0.000156	150000	-0.272485	-660.215222
97	0.000057	150000	-0.190188	-660.405410
98	0.000010	150000	-0.083273	-660.488683
99	0.000000	150000	-0.019164	-660.507847
Log marginal likelihood:	-660.507847
