Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000001
        It Per Stone:               200000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	150000	-15.026248	-15.026248
1	0.950747	150000	-14.815377	-29.841625
2	0.926679	150000	-14.582961	-44.424586
3	0.902980	150000	-14.587569	-59.012155
4	0.879648	150000	-14.346518	-73.358672
5	0.856682	150000	-14.112387	-87.471059
6	0.834079	150000	-13.925637	-101.396696
7	0.811838	150000	-13.679732	-115.076428
8	0.789957	150000	-13.477825	-128.554254
9	0.768433	150000	-13.279876	-141.834129
10	0.747266	150000	-13.115598	-154.949727
11	0.726452	150000	-12.878490	-167.828217
12	0.705989	150000	-12.638046	-180.466263
13	0.685877	150000	-12.439946	-192.906209
14	0.666112	150000	-12.282863	-205.189072
15	0.646693	150000	-12.075560	-217.264632
16	0.627618	150000	-11.839488	-229.104120
17	0.608884	150000	-11.598717	-240.702837
18	0.590490	150000	-11.466566	-252.169404
19	0.572433	150000	-11.277886	-263.447290
20	0.554712	150000	-11.037791	-274.485081
21	0.537324	150000	-10.840164	-285.325246
22	0.520268	150000	-10.643560	-295.968806
23	0.503540	150000	-10.551302	-306.520108
24	0.487139	150000	-10.327970	-316.848078
25	0.471063	150000	-10.210503	-327.058582
26	0.455310	150000	-9.962341	-337.020923
27	0.439877	150000	-9.771021	-346.791945
28	0.424762	150000	-9.547279	-356.339224
29	0.409963	150000	-9.480391	-365.819615
30	0.395478	150000	-9.367702	-375.187317
31	0.381305	150000	-9.203029	-384.390346
32	0.367440	150000	-9.025763	-393.416108
33	0.353883	150000	-8.829672	-402.245780
34	0.340630	150000	-8.713715	-410.959495
35	0.327680	150000	-8.658450	-419.617945
36	0.315030	150000	-8.446116	-428.064061
37	0.302677	150000	-8.287893	-436.351954
38	0.290619	150000	-8.165809	-444.517763
39	0.278855	150000	-7.910206	-452.427969
40	0.267381	150000	-7.825423	-460.253392
41	0.256195	150000	-7.632692	-467.886084
42	0.245294	150000	-7.365918	-475.252002
43	0.234677	150000	-7.205309	-482.457310
44	0.224340	150000	-7.041032	-489.498343
45	0.214281	150000	-6.825334	-496.323676
46	0.204498	150000	-6.697839	-503.021516
47	0.194988	150000	-6.443127	-509.464643
48	0.185749	150000	-6.334362	-515.799005
49	0.176777	150000	-6.204269	-522.003274
50	0.168070	150000	-6.049703	-528.052977
51	0.159626	150000	-6.055140	-534.108117
52	0.151441	150000	-5.655669	-539.763786
53	0.143514	150000	-5.950942	-545.714728
54	0.135841	150000	-5.722685	-551.437414
55	0.128420	150000	-5.538418	-556.975832
56	0.121247	150000	-5.411103	-562.386935
57	0.114320	150000	-4.878136	-567.265070
58	0.107637	150000	-5.063610	-572.328681
59	0.101193	150000	-4.916877	-577.245557
60	0.094986	150000	-4.805546	-582.051103
61	0.089014	150000	-4.617196	-586.668299
62	0.083273	150000	-4.442372	-591.110672
63	0.077760	150000	-4.186788	-595.297460
64	0.072472	150000	-4.115152	-599.412611
65	0.067406	150000	-3.935205	-603.347816
66	0.062558	150000	-3.841798	-607.189614
67	0.057926	150000	-3.649465	-610.839079
68	0.053506	150000	-3.470142	-614.309221
69	0.049295	150000	-3.338934	-617.648155
70	0.045289	150000	-3.239900	-620.888055
71	0.041485	150000	-3.048846	-623.936901
72	0.037880	150000	-2.888580	-626.825481
73	0.034469	150000	-2.837699	-629.663180
74	0.031250	150000	-2.676071	-632.339252
75	0.028218	150000	-2.542597	-634.881848
76	0.025370	150000	-2.390674	-637.272523
77	0.022702	150000	-2.233892	-639.506414
78	0.020209	150000	-2.086832	-641.593246
79	0.017889	150000	-1.967776	-643.561022
80	0.015736	150000	-1.858151	-645.419173
81	0.013746	150000	-1.769260	-647.188433
82	0.011916	150000	-1.637549	-648.825982
83	0.010240	150000	-1.553445	-650.379427
84	0.008714	150000	-1.487891	-651.867318
85	0.007334	150000	-1.337168	-653.204486
86	0.006093	150000	-1.230784	-654.435269
87	0.004988	150000	-1.136816	-655.572085
88	0.004013	150000	-1.172960	-656.745045
89	0.003162	150000	-1.026903	-657.771949
90	0.002430	150000	-1.019402	-658.791351
91	0.001810	150000	-0.944292	-659.735643
92	0.001296	150000	-0.774904	-660.510547
93	0.000882	150000	-0.677339	-661.187886
94	0.000559	150000	-0.542728	-661.730614
95	0.000320	150000	-0.394447	-662.125061
96	0.000156	150000	-0.283937	-662.408998
97	0.000057	150000	-0.162555	-662.571554
98	0.000010	150000	-0.083514	-662.655067
99	0.000000	150000	-0.019424	-662.674491
Log marginal likelihood:	-662.674491
